,Year,FIPS,County,Morphine_equ,State,Deaths,State_Full,Year_Changed,Population,Deaths_PC
2009,2004,,CLAY,,FL,22.0,,,,
2010,2004,,COLLIER,,FL,29.0,,,,
2011,2004,,DUVAL,,FL,109.0,,,,
2012,2004,,ESCAMBIA,,FL,33.0,,,,
2013,2004,,HERNANDO,,FL,14.0,,,,
2014,2004,,HILLSBOROUGH,,FL,146.0,,,,
2015,2004,,INDIAN RIVER,,FL,10.0,,,,
2016,2004,,LAKE,,FL,10.0,,,,
2017,2004,,LEE,,FL,98.0,,,,
2018,2004,,MANATEE,,FL,46.0,,,,
2019,2004,,MARION,,FL,18.0,,,,
2020,2004,,MARTIN,,FL,16.0,,,,
2021,2004,,MIAMI-DADE,,FL,145.0,,,,
2022,2004,,MONROE,,FL,14.0,,,,
2023,2004,,NASSAU,,FL,13.0,,,,
2024,2004,,OKALOOSA,,FL,22.0,,,,
2025,2004,,ORANGE,,FL,97.0,,,,
2026,2004,,OSCEOLA,,FL,13.0,,,,
2027,2004,,PALM BEACH,,FL,209.0,,,,
2028,2004,,PASCO,,FL,83.0,,,,
2029,2004,,PINELLAS,,FL,182.0,,,,
2030,2004,,POLK,,FL,62.0,,,,
2031,2004,,PUTNAM,,FL,10.0,,,,
2032,2004,,SANTA ROSA,,FL,18.0,,,,
2033,2004,,SARASOTA,,FL,59.0,,,,
2034,2004,,SEMINOLE,,FL,23.0,,,,
2035,2004,,SAINT JOHNS,,FL,10.0,,,,
2036,2004,,SAINT LUCIE,,FL,27.0,,,,
2037,2004,,VOLUSIA,,FL,74.0,,,,
2038,2004,,BARTOW,,GA,13.0,,,,
2039,2004,,BIBB,,GA,11.0,,,,
2040,2004,,CARROLL,,GA,14.0,,,,
2041,2004,,CATOOSA,,GA,11.0,,,,
2042,2004,,CHATHAM,,GA,22.0,,,,
2043,2004,,CHEROKEE,,GA,10.0,,,,
2044,2004,,CLAYTON,,GA,18.0,,,,
2045,2004,,COBB,,GA,44.0,,,,
2046,2004,,COWETA,,GA,10.0,,,,
2047,2004,,DEKALB,,GA,25.0,,,,
2048,2004,,FULTON,,GA,78.0,,,,
2049,2004,,GWINNETT,,GA,21.0,,,,
2050,2004,,HALL,,GA,14.0,,,,
2051,2004,,JACKSON,,GA,12.0,,,,
2052,2004,,PAULDING,,GA,12.0,,,,
2053,2004,,RICHMOND,,GA,16.0,,,,
2054,2004,,SPALDING,,GA,11.0,,,,
2055,2004,,WHITFIELD,,GA,10.0,,,,
2060,2004,,ADA,,ID,21.0,,,,
2150,2004,,BOONE,,MO,12.0,,,,
2151,2004,,CLAY,,MO,11.0,,,,
2152,2004,,GREENE,,MO,32.0,,,,
2153,2004,,JACKSON,,MO,67.0,,,,
2154,2004,,JEFFERSON,,MO,13.0,,,,
2155,2004,,SAINT CHARLES,,MO,18.0,,,,
2156,2004,,SAINT FRANCOIS,,MO,18.0,,,,
2157,2004,,SAINT LOUIS,,MO,79.0,,,,
2158,2004,,SAINT LOUIS CITY,,MO,42.0,,,,
2159,2004,,HANCOCK,,MS,13.0,,,,
2160,2004,,HARRISON,,MS,29.0,,,,
2161,2004,,JACKSON,,MS,25.0,,,,
2162,2004,,LAUDERDALE,,MS,10.0,,,,
2163,2004,,PEARL RIVER,,MS,11.0,,,,
2207,2004,,BERNALILLO,,NM,128.0,,,,
2208,2004,,CHAVES,,NM,12.0,,,,
2209,2004,,DONA ANA,,NM,17.0,,,,
2210,2004,,RIO ARRIBA,,NM,19.0,,,,
2211,2004,,SANTA FE,,NM,19.0,,,,
2212,2004,,VALENCIA,,NM,15.0,,,,
2252,2004,,CLACKAMAS,,OR,28.0,,,,
2253,2004,,JACKSON,,OR,27.0,,,,
2254,2004,,LANE,,OR,36.0,,,,
2255,2004,,MARION,,OR,23.0,,,,
2256,2004,,MULTNOMAH,,OR,146.0,,,,
2257,2004,,WASHINGTON,,OR,18.0,,,,
2318,2004,,ANDERSON,,TX,11.0,,,,
2319,2004,,BEXAR,,TX,168.0,,,,
2320,2004,,BRAZORIA,,TX,19.0,,,,
2321,2004,,CAMERON,,TX,16.0,,,,
2322,2004,,COLLIN,,TX,40.0,,,,
2323,2004,,DALLAS,,TX,198.0,,,,
2324,2004,,DENTON,,TX,18.0,,,,
2325,2004,,ECTOR,,TX,11.0,,,,
2326,2004,,EL PASO,,TX,26.0,,,,
2327,2004,,GALVESTON,,TX,29.0,,,,
2328,2004,,HARRIS,,TX,385.0,,,,
2329,2004,,HIDALGO,,TX,11.0,,,,
2330,2004,,JEFFERSON,,TX,17.0,,,,
2331,2004,,LUBBOCK,,TX,17.0,,,,
2332,2004,,MCLENNAN,,TX,11.0,,,,
2333,2004,,MONTGOMERY,,TX,28.0,,,,
2334,2004,,NUECES,,TX,29.0,,,,
2335,2004,,ORANGE,,TX,18.0,,,,
2336,2004,,PARKER,,TX,10.0,,,,
2337,2004,,SMITH,,TX,15.0,,,,
2338,2004,,TARRANT,,TX,121.0,,,,
2339,2004,,TAYLOR,,TX,10.0,,,,
2340,2004,,TRAVIS,,TX,91.0,,,,
2341,2004,,WEBB,,TX,10.0,,,,
2342,2004,,WICHITA,,TX,12.0,,,,
2343,2004,,WILLIAMSON,,TX,12.0,,,,
2362,2004,,BENTON,,WA,12.0,,,,
2363,2004,,CLALLAM,,WA,11.0,,,,
2364,2004,,CLARK,,WA,27.0,,,,
2365,2004,,COWLITZ,,WA,17.0,,,,
2366,2004,,GRANT,,WA,14.0,,,,
2367,2004,,GRAYS HARBOR,,WA,17.0,,,,
2368,2004,,KING,,WA,245.0,,,,
2369,2004,,KITSAP,,WA,16.0,,,,
2370,2004,,PIERCE,,WA,72.0,,,,
2371,2004,,SKAGIT,,WA,13.0,,,,
2372,2004,,SNOHOMISH,,WA,100.0,,,,
2373,2004,,SPOKANE,,WA,78.0,,,,
2374,2004,,THURSTON,,WA,20.0,,,,
2375,2004,,WHATCOM,,WA,12.0,,,,
2376,2004,,YAKIMA,,WA,29.0,,,,
2393,2005,,BALDWIN,,AL,14.0,,,,
2394,2005,,JEFFERSON,,AL,59.0,,,,
2395,2005,,MADISON,,AL,13.0,,,,
2396,2005,,MOBILE,,AL,22.0,,,,
2397,2005,,MORGAN,,AL,10.0,,,,
2398,2005,,TUSCALOOSA,,AL,10.0,,,,
2399,2005,,WALKER,,AL,11.0,,,,
2403,2005,,COCHISE,,AZ,10.0,,,,
2404,2005,,MARICOPA,,AZ,505.0,,,,
2405,2005,,MOHAVE,,AZ,24.0,,,,
2406,2005,,PIMA,,AZ,173.0,,,,
2407,2005,,PINAL,,AZ,15.0,,,,
2408,2005,,YAVAPAI,,AZ,15.0,,,,
2409,2005,,YUMA,,AZ,14.0,,,,
2410,2005,,ALAMEDA,,CA,172.0,,,,
2411,2005,,BUTTE,,CA,25.0,,,,
2412,2005,,CONTRA COSTA,,CA,103.0,,,,
2413,2005,,EL DORADO,,CA,20.0,,,,
2414,2005,,FRESNO,,CA,95.0,,,,
2415,2005,,HUMBOLDT,,CA,36.0,,,,
2416,2005,,IMPERIAL,,CA,13.0,,,,
2417,2005,,KERN,,CA,84.0,,,,
2418,2005,,LAKE,,CA,14.0,,,,
2419,2005,,LOS ANGELES,,CA,790.0,,,,
2420,2005,,MADERA,,CA,11.0,,,,
2421,2005,,MARIN,,CA,16.0,,,,
2422,2005,,MERCED,,CA,14.0,,,,
2423,2005,,MONTEREY,,CA,40.0,,,,
2424,2005,,NEVADA,,CA,11.0,,,,
2425,2005,,ORANGE,,CA,257.0,,,,
2426,2005,,PLACER,,CA,28.0,,,,
2427,2005,,RIVERSIDE,,CA,188.0,,,,
2428,2005,,SACRAMENTO,,CA,256.0,,,,
2429,2005,,SAN BERNARDINO,,CA,232.0,,,,
2430,2005,,SAN DIEGO,,CA,317.0,,,,
2431,2005,,SAN FRANCISCO,,CA,174.0,,,,
2432,2005,,SAN JOAQUIN,,CA,69.0,,,,
2433,2005,,SAN LUIS OBISPO,,CA,22.0,,,,
2434,2005,,SAN MATEO,,CA,53.0,,,,
2435,2005,,SANTA BARBARA,,CA,30.0,,,,
2436,2005,,SANTA CLARA,,CA,100.0,,,,
2437,2005,,SANTA CRUZ,,CA,27.0,,,,
2438,2005,,SHASTA,,CA,33.0,,,,
2439,2005,,SOLANO,,CA,30.0,,,,
2440,2005,,SONOMA,,CA,51.0,,,,
2441,2005,,STANISLAUS,,CA,67.0,,,,
2442,2005,,TULARE,,CA,33.0,,,,
2443,2005,,TUOLUMNE,,CA,10.0,,,,
2444,2005,,VENTURA,,CA,67.0,,,,
2445,2005,,YOLO,,CA,10.0,,,,
2462,2005,,BAY,,FL,17.0,,,,
2463,2005,,BREVARD,,FL,119.0,,,,
2464,2005,,BROWARD,,FL,320.0,,,,
2465,2005,,CHARLOTTE,,FL,11.0,,,,
2466,2005,,CITRUS,,FL,14.0,,,,
2467,2005,,CLAY,,FL,14.0,,,,
2468,2005,,COLLIER,,FL,43.0,,,,
2469,2005,,COLUMBIA,,FL,10.0,,,,
2470,2005,,DUVAL,,FL,102.0,,,,
2471,2005,,ESCAMBIA,,FL,32.0,,,,
2472,2005,,HERNANDO,,FL,19.0,,,,
2473,2005,,HILLSBOROUGH,,FL,177.0,,,,
2474,2005,,INDIAN RIVER,,FL,15.0,,,,
2475,2005,,LAKE,,FL,18.0,,,,
2476,2005,,LEE,,FL,81.0,,,,
2477,2005,,LEON,,FL,16.0,,,,
2478,2005,,MANATEE,,FL,43.0,,,,
2479,2005,,MARION,,FL,28.0,,,,
2480,2005,,MARTIN,,FL,25.0,,,,
2481,2005,,MIAMI-DADE,,FL,154.0,,,,
2482,2005,,NASSAU,,FL,17.0,,,,
2483,2005,,OKALOOSA,,FL,21.0,,,,
2484,2005,,ORANGE,,FL,90.0,,,,
2485,2005,,OSCEOLA,,FL,16.0,,,,
2486,2005,,PALM BEACH,,FL,229.0,,,,
2487,2005,,PASCO,,FL,103.0,,,,
2488,2005,,PINELLAS,,FL,236.0,,,,
2489,2005,,POLK,,FL,60.0,,,,
2490,2005,,SANTA ROSA,,FL,22.0,,,,
2491,2005,,SARASOTA,,FL,60.0,,,,
2492,2005,,SEMINOLE,,FL,41.0,,,,
2493,2005,,SAINT LUCIE,,FL,25.0,,,,
2494,2005,,VOLUSIA,,FL,85.0,,,,
2495,2005,,WALTON,,FL,10.0,,,,
2496,2005,,BIBB,,GA,24.0,,,,
2497,2005,,CARROLL,,GA,16.0,,,,
2498,2005,,CATOOSA,,GA,11.0,,,,
2499,2005,,CHATHAM,,GA,11.0,,,,
2500,2005,,CHEROKEE,,GA,17.0,,,,
2501,2005,,CLAYTON,,GA,17.0,,,,
2502,2005,,COBB,,GA,40.0,,,,
2503,2005,,COLUMBIA,,GA,14.0,,,,
2504,2005,,COWETA,,GA,11.0,,,,
2505,2005,,DEKALB,,GA,22.0,,,,
2506,2005,,FLOYD,,GA,17.0,,,,
2507,2005,,FULTON,,GA,101.0,,,,
2508,2005,,GWINNETT,,GA,25.0,,,,
2509,2005,,HALL,,GA,10.0,,,,
2510,2005,,HENRY,,GA,11.0,,,,
2511,2005,,RICHMOND,,GA,10.0,,,,
2512,2005,,WALKER,,GA,13.0,,,,
2513,2005,,WHITFIELD,,GA,11.0,,,,
2518,2005,,ADA,,ID,20.0,,,,
2621,2005,,BOONE,,MO,11.0,,,,
2622,2005,,CLAY,,MO,11.0,,,,
2623,2005,,GREENE,,MO,59.0,,,,
2624,2005,,JACKSON,,MO,70.0,,,,
2625,2005,,JEFFERSON,,MO,16.0,,,,
2626,2005,,SAINT CHARLES,,MO,25.0,,,,
2627,2005,,SAINT FRANCOIS,,MO,19.0,,,,
2628,2005,,SAINT LOUIS,,MO,84.0,,,,
2629,2005,,SAINT LOUIS CITY,,MO,37.0,,,,
2630,2005,,HANCOCK,,MS,14.0,,,,
2631,2005,,HARRISON,,MS,32.0,,,,
2632,2005,,JACKSON,,MS,30.0,,,,
2633,2005,,PEARL RIVER,,MS,14.0,,,,
2690,2005,,BERNALILLO,,NM,164.0,,,,
2691,2005,,CHAVES,,NM,13.0,,,,
2692,2005,,DONA ANA,,NM,18.0,,,,
2693,2005,,EDDY,,NM,11.0,,,,
2694,2005,,MCKINLEY,,NM,11.0,,,,
2695,2005,,RIO ARRIBA,,NM,16.0,,,,
2696,2005,,SANTA FE,,NM,18.0,,,,
2697,2005,,VALENCIA,,NM,10.0,,,,
2734,2005,,CLACKAMAS,,OR,23.0,,,,
2735,2005,,JACKSON,,OR,21.0,,,,
2736,2005,,LANE,,OR,42.0,,,,
2737,2005,,LINN,,OR,10.0,,,,
2738,2005,,MARION,,OR,26.0,,,,
2739,2005,,MULTNOMAH,,OR,157.0,,,,
2740,2005,,WASHINGTON,,OR,33.0,,,,
2798,2005,,BELL,,TX,10.0,,,,
2799,2005,,BEXAR,,TX,202.0,,,,
2800,2005,,BRAZORIA,,TX,31.0,,,,
2801,2005,,CAMERON,,TX,19.0,,,,
2802,2005,,COLLIN,,TX,32.0,,,,
2803,2005,,DALLAS,,TX,242.0,,,,
2804,2005,,DENTON,,TX,32.0,,,,
2805,2005,,ECTOR,,TX,12.0,,,,
2806,2005,,EL PASO,,TX,40.0,,,,
2807,2005,,FORT BEND,,TX,13.0,,,,
2808,2005,,GALVESTON,,TX,44.0,,,,
2809,2005,,GREGG,,TX,13.0,,,,
2810,2005,,HARDIN,,TX,10.0,,,,
2811,2005,,HARRIS,,TX,364.0,,,,
2812,2005,,HIDALGO,,TX,10.0,,,,
2813,2005,,JEFFERSON,,TX,25.0,,,,
2814,2005,,LUBBOCK,,TX,22.0,,,,
2815,2005,,MCLENNAN,,TX,10.0,,,,
2816,2005,,MIDLAND,,TX,11.0,,,,
2817,2005,,MONTGOMERY,,TX,41.0,,,,
2818,2005,,NUECES,,TX,37.0,,,,
2819,2005,,ORANGE,,TX,19.0,,,,
2820,2005,,TARRANT,,TX,119.0,,,,
2821,2005,,TAYLOR,,TX,11.0,,,,
2822,2005,,TOM GREEN,,TX,10.0,,,,
2823,2005,,TRAVIS,,TX,84.0,,,,
2824,2005,,WEBB,,TX,13.0,,,,
2825,2005,,WICHITA,,TX,15.0,,,,
2826,2005,,WILLIAMSON,,TX,14.0,,,,
2847,2005,,BENTON,,WA,13.0,,,,
2848,2005,,CLALLAM,,WA,10.0,,,,
2849,2005,,CLARK,,WA,40.0,,,,
2850,2005,,COWLITZ,,WA,24.0,,,,
2851,2005,,GRANT,,WA,13.0,,,,
2852,2005,,KING,,WA,242.0,,,,
2853,2005,,KITSAP,,WA,16.0,,,,
2854,2005,,LEWIS,,WA,13.0,,,,
2855,2005,,PIERCE,,WA,85.0,,,,
2856,2005,,SKAGIT,,WA,15.0,,,,
2857,2005,,SNOHOMISH,,WA,94.0,,,,
2858,2005,,SPOKANE,,WA,91.0,,,,
2859,2005,,THURSTON,,WA,23.0,,,,
2860,2005,,WHATCOM,,WA,16.0,,,,
2861,2005,,YAKIMA,,WA,11.0,,,,
2874,2006,1003.0,BALDWIN,,AL,11.0,Alabama,Control,168121.0,6.54290659703428e-05
2875,2006,1021.0,CHILTON,,AL,13.0,Alabama,Control,42318.0,0.00030719788269767
2876,2006,1073.0,JEFFERSON,,AL,86.0,Alabama,Control,655893.0,0.00013111894775519786
2877,2006,1097.0,MOBILE,,AL,33.0,Alabama,Control,402916.0,8.190292765737772e-05
2878,2006,1101.0,MONTGOMERY,,AL,12.0,Alabama,Control,227291.0,5.279575522128021e-05
2879,2006,1103.0,MORGAN,,AL,12.0,Alabama,Control,115491.0,0.00010390420032729823
2880,2006,1117.0,SHELBY,,AL,17.0,Alabama,Control,178841.0,9.505650270351877e-05
2881,2006,1125.0,TUSCALOOSA,,AL,22.0,Alabama,Control,181383.0,0.00012129030835304301
2887,2006,4003.0,COCHISE,,AZ,13.0,Arizona,Control,127241.0,0.00010216832624704301
2888,2006,4013.0,MARICOPA,,AZ,601.0,Arizona,Control,3642884.0,0.00016497917583980164
2889,2006,4015.0,MOHAVE,,AZ,15.0,Arizona,Control,196168.0,7.64650707556788e-05
2890,2006,4017.0,NAVAJO,,AZ,10.0,Arizona,Control,105624.0,9.467545254866319e-05
2891,2006,4019.0,PIMA,,AZ,190.0,Arizona,Control,940930.0,0.00020192787986353925
2892,2006,4021.0,PINAL,,AZ,17.0,Arizona,Control,271328.0,6.265479419742895e-05
2893,2006,4025.0,YAVAPAI,,AZ,17.0,Arizona,Control,204082.0,8.329985006026989e-05
2894,2006,4027.0,YUMA,,AZ,10.0,Arizona,Control,183848.0,5.439275923589052e-05
2895,2006,6001.0,ALAMEDA,,CA,182.0,California,Control,1444484.0,0.00012599654963294852
2896,2006,6007.0,BUTTE,,CA,62.0,California,Control,216824.0,0.00028594620521713466
2897,2006,6013.0,CONTRA COSTA,,CA,74.0,California,Control,1000834.0,7.393833542825284e-05
2898,2006,6017.0,EL DORADO,,CA,25.0,California,Control,176773.0,0.00014142431253641677
2899,2006,6019.0,FRESNO,,CA,98.0,California,Control,883862.0,0.00011087703736556159
2900,2006,6023.0,HUMBOLDT,,CA,36.0,California,Control,132093.0,0.00027253525924916534
2901,2006,6025.0,IMPERIAL,,CA,16.0,California,Control,160505.0,9.968536805706987e-05
2902,2006,6029.0,KERN,,CA,108.0,California,Control,784511.0,0.00013766537371687586
2903,2006,6033.0,LAKE,,CA,15.0,California,Control,64202.0,0.00023363758138375751
2904,2006,6037.0,LOS ANGELES,,CA,825.0,California,Control,9737955.0,8.472004645739274e-05
2905,2006,6039.0,MADERA,,CA,11.0,California,Control,143622.0,7.658993747476013e-05
2906,2006,6041.0,MARIN,,CA,24.0,California,Control,244580.0,9.812740207703001e-05
2907,2006,6045.0,MENDOCINO,,CA,13.0,California,Control,87345.0,0.00014883507928330184
2908,2006,6053.0,MONTEREY,,CA,41.0,California,Control,401831.0,0.00010203294419793395
2909,2006,6057.0,NEVADA,,CA,10.0,California,Control,97549.0,0.00010251258341961475
2910,2006,6059.0,ORANGE,,CA,260.0,California,Control,2932261.0,8.866877812036514e-05
2911,2006,6061.0,PLACER,,CA,36.0,California,Control,321934.0,0.00011182416271658166
2912,2006,6065.0,RIVERSIDE,,CA,199.0,California,Control,2012370.0,9.888837539816236e-05
2913,2006,6067.0,SACRAMENTO,,CA,248.0,California,Control,1369563.0,0.00018107965825595463
2914,2006,6071.0,SAN BERNARDINO,,CA,219.0,California,Control,1974140.0,0.00011093438155348658
2915,2006,6073.0,SAN DIEGO,,CA,332.0,California,Control,2947289.0,0.00011264589254735454
2916,2006,6075.0,SAN FRANCISCO,,CA,195.0,California,Control,768650.0,0.00025369153711051845
2917,2006,6077.0,SAN JOAQUIN,,CA,87.0,California,Control,662812.0,0.00013125893918637563
2918,2006,6079.0,SAN LUIS OBISPO,,CA,23.0,California,Control,260498.0,8.829242450997704e-05
2919,2006,6081.0,SAN MATEO,,CA,42.0,California,Control,690176.0,6.085404302670623e-05
2920,2006,6083.0,SANTA BARBARA,,CA,27.0,California,Control,408085.0,6.61626866951738e-05
2921,2006,6085.0,SANTA CLARA,,CA,100.0,California,Control,1691159.0,5.913104563201923e-05
2922,2006,6087.0,SANTA CRUZ,,CA,30.0,California,Control,251616.0,0.0001192293017932087
2923,2006,6089.0,SHASTA,,CA,33.0,California,Control,176166.0,0.000187323320050407
2924,2006,6095.0,SOLANO,,CA,28.0,California,Control,408402.0,6.855989931489072e-05
2925,2006,6097.0,SONOMA,,CA,37.0,California,Control,465188.0,7.953773528121964e-05
2926,2006,6099.0,STANISLAUS,,CA,77.0,California,Control,504651.0,0.00015258069438086916
2927,2006,6107.0,TULARE,,CA,47.0,California,Control,414921.0,0.00011327457516009071
2928,2006,6109.0,TUOLUMNE,,CA,13.0,California,Control,56680.0,0.00022935779816513763
2929,2006,6111.0,VENTURA,,CA,92.0,California,Control,798183.0,0.00011526178833675986
2948,2006,13245.0,RICHMOND,,GA,23.0,Georgia,Control,196449.0,0.00011707873290268721
2953,2006,16001.0,ADA,,ID,32.0,Idaho,Control,363498.0,8.803349674551167e-05
2954,2006,16055.0,KOOTENAI,,ID,12.0,Idaho,Control,129510.0,9.26569376882094e-05
3069,2006,29019.0,BOONE,,MO,17.0,Montana,Control,152784.0,0.00011126819562257828
3070,2006,29077.0,GREENE,,MO,44.0,Montana,Control,263046.0,0.0001672711236817895
3071,2006,29091.0,HOWELL,,MO,15.0,Montana,Control,39067.0,0.00038395576829549234
3072,2006,29095.0,JACKSON,,MO,88.0,Montana,Control,660539.0,0.0001332245332978068
3073,2006,29099.0,JEFFERSON,,MO,36.0,Montana,Control,213105.0,0.00016893080875624692
3074,2006,29183.0,SAINT CHARLES,,MO,34.0,Montana,Control,337952.0,0.0001006060032193921
3075,2006,29187.0,SAINT FRANCOIS,,MO,16.0,Montana,Control,62917.0,0.0002543032884593989
3076,2006,29189.0,SAINT LOUIS,,MO,106.0,Montana,Control,1002050.0,0.00010578314455366499
3077,2006,29510.0,SAINT LOUIS CITY,,MO,77.0,Montana,Control,320131.0,0.00024052653444995954
3078,2006,28033.0,DESOTO,,MS,11.0,Mississippi,Control,145220.0,7.574714226690539e-05
3079,2006,28045.0,HANCOCK,,MS,19.0,Mississippi,Control,40087.0,0.0004739691171701549
3080,2006,28047.0,HARRISON,,MS,42.0,Mississippi,Control,174449.0,0.00024075804389821667
3081,2006,28049.0,HINDS,,MS,10.0,Mississippi,Control,248989.0,4.016241681359418e-05
3082,2006,28059.0,JACKSON,,MS,37.0,Mississippi,Control,132717.0,0.0002787887007693061
3083,2006,28109.0,PEARL RIVER,,MS,21.0,Mississippi,Control,55153.0,0.00038075897956593474
3140,2006,35001.0,BERNALILLO,,NM,171.0,New Mexico,Control,628632.0,0.0002720192417821555
3141,2006,35005.0,CHAVES,,NM,16.0,New Mexico,Control,62486.0,0.0002560573568479339
3142,2006,35013.0,DONA ANA,,NM,26.0,New Mexico,Control,193701.0,0.00013422749495356246
3143,2006,35015.0,EDDY,,NM,12.0,New Mexico,Control,51366.0,0.0002336175680411167
3144,2006,35035.0,OTERO,,NM,11.0,New Mexico,Control,62200.0,0.00017684887459807074
3145,2006,35039.0,RIO ARRIBA,,NM,18.0,New Mexico,Control,40335.0,0.00044626255113425065
3146,2006,35043.0,SANDOVAL,,NM,11.0,New Mexico,Control,114231.0,9.629610175871699e-05
3147,2006,35049.0,SANTA FE,,NM,20.0,New Mexico,Control,138786.0,0.00014410675428357328
3148,2006,35061.0,VALENCIA,,NM,20.0,New Mexico,Control,71661.0,0.0002790918351683622
3201,2006,41005.0,CLACKAMAS,,OR,34.0,Oregon,Control,363508.0,9.353301715505574e-05
3202,2006,41029.0,JACKSON,,OR,42.0,Oregon,Control,196858.0,0.00021335175608814475
3203,2006,41039.0,LANE,,OR,50.0,Oregon,Control,339926.0,0.00014709083741755558
3204,2006,41043.0,LINN,,OR,10.0,Oregon,Control,110764.0,9.028204109638511e-05
3205,2006,41047.0,MARION,,OR,23.0,Oregon,Control,303290.0,7.583500939694681e-05
3206,2006,41051.0,MULTNOMAH,,OR,165.0,Oregon,Control,683767.0,0.0002413102708963726
3207,2006,41067.0,WASHINGTON,,OR,25.0,Oregon,Control,502226.0,4.9778386622755495e-05
3268,2006,48001.0,ANDERSON,,TX,10.0,Texas,2007,57386.0,0.0001742585299550413
3269,2006,48007.0,ARANSAS,,TX,10.0,Texas,2007,23395.0,0.00042744176106005556
3270,2006,48027.0,BELL,,TX,10.0,Texas,2007,273771.0,3.6526878303399555e-05
3271,2006,48029.0,BEXAR,,TX,191.0,Texas,2007,1573935.0,0.00012135189826771753
3272,2006,48039.0,BRAZORIA,,TX,27.0,Texas,2007,284248.0,9.498747572542287e-05
3273,2006,48085.0,COLLIN,,TX,24.0,Texas,2007,683935.0,3.509105397442739e-05
3274,2006,48091.0,COMAL,,TX,15.0,Texas,2007,95637.0,0.00015684306283133097
3275,2006,48113.0,DALLAS,,TX,237.0,Texas,2007,2275434.0,0.00010415595442451858
3276,2006,48121.0,DENTON,,TX,25.0,Texas,2007,584561.0,4.276713636386964e-05
3277,2006,48135.0,ECTOR,,TX,22.0,Texas,2007,127476.0,0.00017258150553829741
3278,2006,48141.0,EL PASO,,TX,70.0,Texas,2007,744795.0,9.39855933511906e-05
3279,2006,48157.0,FORT BEND,,TX,18.0,Texas,2007,490916.0,3.666615062454677e-05
3280,2006,48167.0,GALVESTON,,TX,49.0,Texas,2007,279182.0,0.00017551274795653014
3281,2006,48181.0,GRAYSON,,TX,11.0,Texas,2007,117174.0,9.387748135251848e-05
3282,2006,48187.0,GUADALUPE,,TX,10.0,Texas,2007,111878.0,8.938307799567387e-05
3283,2006,48201.0,HARRIS,,TX,427.0,Texas,2007,3807435.0,0.00011214899269455683
3284,2006,48215.0,HIDALGO,,TX,10.0,Texas,2007,695352.0,1.4381205490169007e-05
3285,2006,48245.0,JEFFERSON,,TX,51.0,Texas,2007,245962.0,0.00020734910270692221
3286,2006,48251.0,JOHNSON,,TX,10.0,Texas,2007,142501.0,7.017494614072884e-05
3287,2006,48291.0,LIBERTY,,TX,12.0,Texas,2007,74269.0,0.00016157481587203274
3288,2006,48303.0,LUBBOCK,,TX,18.0,Texas,2007,261761.0,6.876501847104801e-05
3289,2006,48309.0,MCLENNAN,,TX,15.0,Texas,2007,224452.0,6.682943346461604e-05
3290,2006,48329.0,MIDLAND,,TX,11.0,Texas,2007,125844.0,8.740980896983568e-05
3291,2006,48339.0,MONTGOMERY,,TX,73.0,Texas,2007,392497.0,0.00018598868271604624
3292,2006,48355.0,NUECES,,TX,59.0,Texas,2007,329113.0,0.0001792697341034842
3293,2006,48361.0,ORANGE,,TX,34.0,Texas,2007,81687.0,0.00041622289960458825
3294,2006,48373.0,POLK,,TX,13.0,Texas,2007,45495.0,0.00028574568633915815
3295,2006,48423.0,SMITH,,TX,23.0,Texas,2007,196124.0,0.00011727274581387286
3296,2006,48439.0,TARRANT,,TX,117.0,Texas,2007,1662005.0,7.039690012966267e-05
3297,2006,48451.0,TOM GREEN,,TX,10.0,Texas,2007,106125.0,9.422850412249705e-05
3298,2006,48453.0,TRAVIS,,TX,99.0,Texas,2007,925151.0,0.0001070095584396493
3299,2006,48485.0,WICHITA,,TX,19.0,Texas,2007,131376.0,0.00014462306661795153
3300,2006,48491.0,WILLIAMSON,,TX,23.0,Texas,2007,351970.0,6.534647839304486e-05
3320,2006,53005.0,BENTON,,WA,16.0,Washington,2012,159564.0,0.00010027324459151187
3321,2006,53009.0,CLALLAM,,WA,15.0,Washington,2012,69642.0,0.00021538726630481605
3322,2006,53011.0,CLARK,,WA,48.0,Washington,2012,401698.0,0.0001194927532624011
3323,2006,53015.0,COWLITZ,,WA,20.0,Washington,2012,99162.0,0.00020169016357072264
3324,2006,53025.0,GRANT,,WA,11.0,Washington,2012,81036.0,0.0001357421392961153
3325,2006,53033.0,KING,,WA,274.0,Washington,2012,1822967.0,0.0001503044213087785
3326,2006,53035.0,KITSAP,,WA,14.0,Washington,2012,245054.0,5.7130265166045036e-05
3327,2006,53053.0,PIERCE,,WA,68.0,Washington,2012,763408.0,8.90742564919414e-05
3328,2006,53057.0,SKAGIT,,WA,16.0,Washington,2012,112621.0,0.00014206941866969747
3329,2006,53061.0,SNOHOMISH,,WA,97.0,Washington,2012,670706.0,0.000144623724851127
3330,2006,53063.0,SPOKANE,,WA,99.0,Washington,2012,447517.0,0.00022122064636650676
3331,2006,53065.0,STEVENS,,WA,13.0,Washington,2012,42366.0,0.0003068498324127838
3332,2006,53067.0,THURSTON,,WA,20.0,Washington,2012,232688.0,8.595200440074262e-05
3333,2006,53073.0,WHATCOM,,WA,22.0,Washington,2012,188926.0,0.00011644770968527359
3334,2006,53077.0,YAKIMA,,WA,12.0,Washington,2012,230617.0,5.203432530992945e-05
