,State,County,FIPS,Year,Population
7862,MO,SCHUYLER,29197,2008,4383.0
7863,MO,SCOTLAND,29199,2008,4818.0
7864,MO,SCOTT,29201,2008,39293.0
7865,MO,SHANNON,29203,2008,8420.0
7866,MO,SHELBY,29205,2008,6421.0
7867,MO,STODDARD,29207,2008,30062.0
7868,MO,STONE,29209,2008,32119.0
7869,MO,SULLIVAN,29211,2008,6736.0
7870,MO,TANEY,29213,2008,49711.0
7871,MO,TEXAS,29215,2008,25597.0
7872,MO,VERNON,29217,2008,20891.0
7873,MO,WARREN,29219,2008,31975.0
7874,MO,WASHINGTON,29221,2008,25113.0
7875,MO,WAYNE,29223,2008,13397.0
7876,MO,WEBSTER,29225,2008,35938.0
7877,MO,WORTH,29227,2008,2166.0
7878,MO,WRIGHT,29229,2008,18904.0
7879,MO,SAINT LOUIS CITY,29510,2008,317955.0
8077,NM,BERNALILLO,35001,2008,646879.0
8078,NM,CATRON,35003,2008,3631.0
8079,NM,CHAVES,35005,2008,64378.0
8080,NM,CIBOLA,35006,2008,27259.0
8081,NM,COLFAX,35007,2008,13764.0
8082,NM,CURRY,35009,2008,45512.0
8083,NM,DE BACA,35011,2008,2000.0
8084,NM,DONA ANA,35013,2008,200855.0
8085,NM,EDDY,35015,2008,52566.0
8086,NM,GRANT,35017,2008,29921.0
8087,NM,GUADALUPE,35019,2008,4701.0
8088,NM,HARDING,35021,2008,690.0
8089,NM,HIDALGO,35023,2008,5022.0
8090,NM,LEA,35025,2008,62737.0
8091,NM,LINCOLN,35027,2008,20458.0
8092,NM,LOS ALAMOS,35028,2008,17924.0
8093,NM,LUNA,35029,2008,25375.0
8094,NM,MCKINLEY,35031,2008,70449.0
8095,NM,MORA,35033,2008,4909.0
8096,NM,OTERO,35035,2008,62498.0
8097,NM,QUAY,35037,2008,8978.0
8098,NM,RIO ARRIBA,35039,2008,40008.0
8099,NM,ROOSEVELT,35041,2008,19074.0
8100,NM,SANDOVAL,35043,2008,125368.0
8101,NM,SAN JUAN,35045,2008,126905.0
8102,NM,SAN MIGUEL,35047,2008,29234.0
8103,NM,SANTA FE,35049,2008,141704.0
8104,NM,SIERRA,35051,2008,11914.0
8105,NM,SOCORRO,35053,2008,17966.0
8106,NM,TAOS,35055,2008,32467.0
8107,NM,TORRANCE,35057,2008,16257.0
8108,NM,UNION,35059,2008,4380.0
8109,NM,VALENCIA,35061,2008,74879.0
8490,OR,BAKER,41001,2008,16195.0
8491,OR,BENTON,41003,2008,84150.0
8492,OR,CLACKAMAS,41005,2008,371103.0
8493,OR,CLATSOP,41007,2008,36825.0
8494,OR,COLUMBIA,41009,2008,49209.0
8495,OR,COOS,41011,2008,63226.0
8496,OR,CROOK,41013,2008,21811.0
8497,OR,CURRY,41015,2008,22305.0
8498,OR,DESCHUTES,41017,2008,156820.0
8499,OR,DOUGLAS,41019,2008,107316.0
8500,OR,GILLIAM,41021,2008,1886.0
8501,OR,GRANT,41023,2008,7303.0
8502,OR,HARNEY,41025,2008,7375.0
8503,OR,HOOD RIVER,41027,2008,21589.0
8504,OR,JACKSON,41029,2008,201162.0
8505,OR,JEFFERSON,41031,2008,21885.0
8506,OR,JOSEPHINE,41033,2008,82389.0
8507,OR,KLAMATH,41035,2008,66732.0
8508,OR,LAKE,41037,2008,7961.0
8509,OR,LANE,41039,2008,348176.0
8510,OR,LINCOLN,41041,2008,45915.0
8511,OR,LINN,41043,2008,114967.0
8512,OR,MALHEUR,41045,2008,31311.0
8513,OR,MARION,41047,2008,309729.0
8514,OR,MORROW,41049,2008,11002.0
8515,OR,MULTNOMAH,41051,2008,712989.0
8516,OR,POLK,41053,2008,74346.0
8517,OR,SHERMAN,41055,2008,1691.0
8518,OR,TILLAMOOK,41057,2008,25151.0
8519,OR,UMATILLA,41059,2008,74488.0
8520,OR,UNION,41061,2008,25473.0
8521,OR,WALLOWA,41063,2008,6900.0
8522,OR,WASCO,41065,2008,24617.0
8523,OR,WASHINGTON,41067,2008,515815.0
8524,OR,WHEELER,41069,2008,1399.0
8525,OR,YAMHILL,41071,2008,97537.0
8805,TX,ANDERSON,48001,2008,57963.0
8806,TX,ANDREWS,48003,2008,14099.0
8807,TX,ANGELINA,48005,2008,84961.0
8808,TX,ARANSAS,48007,2008,23225.0
8809,TX,ARCHER,48009,2008,9104.0
8810,TX,ARMSTRONG,48011,2008,1936.0
8811,TX,ATASCOSA,48013,2008,43947.0
8812,TX,AUSTIN,48015,2008,27935.0
8813,TX,BAILEY,48017,2008,6979.0
8814,TX,BANDERA,48019,2008,20407.0
8815,TX,BASTROP,48021,2008,72389.0
8816,TX,BAYLOR,48023,2008,3747.0
8817,TX,BEE,48025,2008,31814.0
8818,TX,BELL,48027,2008,297873.0
8819,TX,BEXAR,48029,2008,1651709.0
8820,TX,BLANCO,48031,2008,10061.0
8821,TX,BORDEN,48033,2008,612.0
8822,TX,BOSQUE,48035,2008,17939.0
8823,TX,BOWIE,48037,2008,91349.0
8824,TX,BRAZORIA,48039,2008,301336.0
8825,TX,BRAZOS,48041,2008,185098.0
8826,TX,BREWSTER,48043,2008,8868.0
8827,TX,BRISCOE,48045,2008,1651.0
8828,TX,BROOKS,48047,2008,7345.0
8829,TX,BROWN,48049,2008,38135.0
8830,TX,BURLESON,48051,2008,17025.0
8831,TX,BURNET,48053,2008,42477.0
8832,TX,CALDWELL,48055,2008,37671.0
8833,TX,CALHOUN,48057,2008,21127.0
8834,TX,CALLAHAN,48059,2008,13474.0
8835,TX,CAMERON,48061,2008,393000.0
8836,TX,CAMP,48063,2008,12331.0
8837,TX,CARSON,48065,2008,6260.0
8838,TX,CASS,48067,2008,30217.0
8839,TX,CASTRO,48069,2008,7758.0
8840,TX,CHAMBERS,48071,2008,31619.0
8841,TX,CHEROKEE,48073,2008,49976.0
8842,TX,CHILDRESS,48075,2008,7123.0
8843,TX,CLAY,48077,2008,10843.0
8844,TX,COCHRAN,48079,2008,3100.0
8845,TX,COKE,48081,2008,3348.0
8846,TX,COLEMAN,48083,2008,8899.0
8847,TX,COLLIN,48085,2008,741264.0
8848,TX,COLLINGSWORTH,48087,2008,3017.0
8849,TX,COLORADO,48089,2008,20818.0
8850,TX,COMAL,48091,2008,103272.0
8851,TX,COMANCHE,48093,2008,13834.0
8852,TX,CONCHO,48095,2008,4108.0
8853,TX,COOKE,48097,2008,38223.0
8854,TX,CORYELL,48099,2008,74552.0
8855,TX,COTTLE,48101,2008,1527.0
8856,TX,CRANE,48103,2008,4157.0
8857,TX,CROCKETT,48105,2008,3783.0
8858,TX,CROSBY,48107,2008,6192.0
8859,TX,CULBERSON,48109,2008,2490.0
8860,TX,DALLAM,48111,2008,6506.0
8861,TX,DALLAS,48113,2008,2314018.0
8862,TX,DAWSON,48115,2008,13804.0
8863,TX,DEAF SMITH,48117,2008,19054.0
8864,TX,DELTA,48119,2008,5252.0
8865,TX,DENTON,48121,2008,630104.0
8866,TX,DE WITT,48123,2008,19902.0
8867,TX,DICKENS,48125,2008,2400.0
8868,TX,DIMMIT,48127,2008,9833.0
8869,TX,DONLEY,48129,2008,3688.0
8870,TX,DUVAL,48131,2008,11945.0
8871,TX,EASTLAND,48133,2008,18520.0
8872,TX,ECTOR,48135,2008,133064.0
8873,TX,EDWARDS,48137,2008,2084.0
8874,TX,ELLIS,48139,2008,144394.0
8875,TX,EL PASO,48141,2008,769930.0
8876,TX,ERATH,48143,2008,37137.0
8877,TX,FALLS,48145,2008,17698.0
8878,TX,FANNIN,48147,2008,33870.0
8879,TX,FAYETTE,48149,2008,24347.0
8880,TX,FISHER,48151,2008,4065.0
8881,TX,FLOYD,48153,2008,6528.0
8882,TX,FOARD,48155,2008,1334.0
8883,TX,FORT BEND,48157,2008,542957.0
8884,TX,FRANKLIN,48159,2008,10604.0
8885,TX,FREESTONE,48161,2008,19446.0
8886,TX,FRIO,48163,2008,16939.0
8887,TX,GAINES,48165,2008,16641.0
8888,TX,GALVESTON,48167,2008,288643.0
8889,TX,GARZA,48169,2008,6158.0
8890,TX,GILLESPIE,48171,2008,24206.0
8891,TX,GLASSCOCK,48173,2008,1218.0
8892,TX,GOLIAD,48175,2008,7164.0
8893,TX,GONZALES,48177,2008,19538.0
8894,TX,GRAY,48179,2008,22772.0
8895,TX,GRAYSON,48181,2008,118834.0
8896,TX,GREGG,48183,2008,119157.0
8897,TX,GRIMES,48185,2008,26273.0
8898,TX,GUADALUPE,48187,2008,123398.0
8899,TX,HALE,48189,2008,35662.0
8900,TX,HALL,48191,2008,3398.0
8901,TX,HAMILTON,48193,2008,8497.0
8902,TX,HANSFORD,48195,2008,5512.0
8903,TX,HARDEMAN,48197,2008,4187.0
8904,TX,HARDIN,48199,2008,53206.0
8905,TX,HARRIS,48201,2008,3938580.0
8906,TX,HARRISON,48203,2008,64107.0
8907,TX,HARTLEY,48205,2008,5820.0
8908,TX,HASKELL,48207,2008,5839.0
8909,TX,HAYS,48209,2008,147674.0
8910,TX,HEMPHILL,48211,2008,3680.0
8911,TX,HENDERSON,48213,2008,78033.0
8912,TX,HIDALGO,48215,2008,736694.0
8913,TX,HILL,48217,2008,34997.0
8914,TX,HOCKLEY,48219,2008,22958.0
8915,TX,HOOD,48221,2008,50112.0
8916,TX,HOPKINS,48223,2008,34472.0
8917,TX,HOUSTON,48225,2008,23635.0
8918,TX,HOWARD,48227,2008,34393.0
8919,TX,HUDSPETH,48229,2008,3374.0
8920,TX,HUNT,48231,2008,84447.0
8921,TX,HUTCHINSON,48233,2008,21851.0
8922,TX,IRION,48235,2008,1571.0
8923,TX,JACK,48237,2008,9030.0
8924,TX,JACKSON,48239,2008,13957.0
8925,TX,JASPER,48241,2008,35170.0
8926,TX,JEFF DAVIS,48243,2008,2316.0
8927,TX,JEFFERSON,48245,2008,249430.0
8928,TX,JIM HOGG,48247,2008,5198.0
8929,TX,JIM WELLS,48249,2008,40554.0
8930,TX,JOHNSON,48251,2008,148635.0
8931,TX,JONES,48253,2008,20131.0
8932,TX,KARNES,48255,2008,14867.0
8933,TX,KAUFMAN,48257,2008,99285.0
8934,TX,KENDALL,48259,2008,31754.0
8935,TX,KENEDY,48261,2008,410.0
8936,TX,KENT,48263,2008,787.0
8937,TX,KERR,48265,2008,48852.0
8938,TX,KIMBLE,48267,2008,4520.0
8939,TX,KING,48269,2008,272.0
8940,TX,KINNEY,48271,2008,3507.0
8941,TX,KLEBERG,48273,2008,31555.0
8942,TX,KNOX,48275,2008,3650.0
8943,TX,LAMAR,48277,2008,49467.0
8944,TX,LAMB,48279,2008,14036.0
8945,TX,LAMPASAS,48281,2008,19812.0
8946,TX,LA SALLE,48283,2008,6653.0
8947,TX,LAVACA,48285,2008,19185.0
8948,TX,LEE,48287,2008,16550.0
8949,TX,LEON,48289,2008,16832.0
8950,TX,LIBERTY,48291,2008,74915.0
8951,TX,LIMESTONE,48293,2008,23065.0
8952,TX,LIPSCOMB,48295,2008,3183.0
8953,TX,LIVE OAK,48297,2008,11479.0
8954,TX,LLANO,48299,2008,19034.0
8955,TX,LOVING,48301,2008,61.0
8956,TX,LUBBOCK,48303,2008,268197.0
8957,TX,LYNN,48305,2008,5932.0
8958,TX,MCCULLOCH,48307,2008,8203.0
8959,TX,MCLENNAN,48309,2008,229037.0
8960,TX,MCMULLEN,48311,2008,736.0
8961,TX,MADISON,48313,2008,13340.0
8962,TX,MARION,48315,2008,10748.0
8963,TX,MARTIN,48317,2008,4558.0
8964,TX,MASON,48319,2008,3876.0
8965,TX,MATAGORDA,48321,2008,36708.0
8966,TX,MAVERICK,48323,2008,52190.0
8967,TX,MEDINA,48325,2008,45131.0
8968,TX,MENARD,48327,2008,2217.0
8969,TX,MIDLAND,48329,2008,132502.0
8970,TX,MILAM,48331,2008,25065.0
8971,TX,MILLS,48333,2008,4876.0
8972,TX,MITCHELL,48335,2008,9285.0
8973,TX,MONTAGUE,48337,2008,19882.0
8974,TX,MONTGOMERY,48339,2008,429818.0
8975,TX,MOORE,48341,2008,20917.0
8976,TX,MORRIS,48343,2008,13092.0
8977,TX,MOTLEY,48345,2008,1197.0
8978,TX,NACOGDOCHES,48347,2008,62957.0
8979,TX,NAVARRO,48349,2008,47408.0
8980,TX,NEWTON,48351,2008,14393.0
8981,TX,NOLAN,48353,2008,15093.0
8982,TX,NUECES,48355,2008,333526.0
8983,TX,OCHILTREE,48357,2008,9962.0
8984,TX,OLDHAM,48359,2008,2004.0
8985,TX,ORANGE,48361,2008,82612.0
8986,TX,PALO PINTO,48363,2008,27916.0
8987,TX,PANOLA,48365,2008,23537.0
8988,TX,PARKER,48367,2008,112911.0
8989,TX,PARMER,48369,2008,9994.0
8990,TX,PECOS,48371,2008,15251.0
8991,TX,POLK,48373,2008,45794.0
8992,TX,POTTER,48375,2008,119740.0
8993,TX,PRESIDIO,48377,2008,7683.0
8994,TX,RAINS,48379,2008,11022.0
8995,TX,RANDALL,48381,2008,116518.0
8996,TX,REAGAN,48383,2008,3339.0
8997,TX,REAL,48385,2008,3241.0
8998,TX,RED RIVER,48387,2008,12922.0
8999,TX,REEVES,48389,2008,13211.0
9000,TX,REFUGIO,48391,2008,7430.0
9001,TX,ROBERTS,48393,2008,904.0
9002,TX,ROBERTSON,48395,2008,16535.0
9003,TX,ROCKWALL,48397,2008,73929.0
9004,TX,RUNNELS,48399,2008,10444.0
9005,TX,RUSK,48401,2008,52195.0
9006,TX,SABINE,48403,2008,10565.0
9007,TX,SAN AUGUSTINE,48405,2008,9039.0
9008,TX,SAN JACINTO,48407,2008,25889.0
9009,TX,SAN PATRICIO,48409,2008,66417.0
9010,TX,SAN SABA,48411,2008,5965.0
9011,TX,SCHLEICHER,48413,2008,3255.0
9012,TX,SCURRY,48415,2008,16478.0
9013,TX,SHACKELFORD,48417,2008,3314.0
9014,TX,SHELBY,48419,2008,25381.0
9015,TX,SHERMAN,48421,2008,3035.0
9016,TX,SMITH,48423,2008,203263.0
9017,TX,SOMERVELL,48425,2008,8233.0
9018,TX,STARR,48427,2008,59763.0
9019,TX,STEPHENS,48429,2008,9556.0
9020,TX,STERLING,48431,2008,1169.0
9021,TX,STONEWALL,48433,2008,1443.0
9022,TX,SUTTON,48435,2008,4321.0
9023,TX,SWISHER,48437,2008,7802.0
9024,TX,TARRANT,48439,2008,1745602.0
9025,TX,TAYLOR,48441,2008,128903.0
9026,TX,TERRELL,48443,2008,884.0
9027,TX,TERRY,48445,2008,12394.0
9028,TX,THROCKMORTON,48447,2008,1635.0
9029,TX,TITUS,48449,2008,30963.0
9030,TX,TOM GREEN,48451,2008,107639.0
9031,TX,TRAVIS,48453,2008,980699.0
9032,TX,TRINITY,48455,2008,14380.0
9033,TX,TYLER,48457,2008,21570.0
9034,TX,UPSHUR,48459,2008,38706.0
9035,TX,UPTON,48461,2008,3231.0
9036,TX,UVALDE,48463,2008,26206.0
9037,TX,VAL VERDE,48465,2008,47882.0
9038,TX,VAN ZANDT,48467,2008,52470.0
9039,TX,VICTORIA,48469,2008,85762.0
9040,TX,WALKER,48471,2008,65726.0
9041,TX,WALLER,48473,2008,40578.0
9042,TX,WARD,48475,2008,10588.0
9043,TX,WASHINGTON,48477,2008,32869.0
9044,TX,WEBB,48479,2008,240287.0
9045,TX,WHARTON,48481,2008,40893.0
9046,TX,WHEELER,48483,2008,5199.0
9047,TX,WICHITA,48485,2008,130340.0
9048,TX,WILBARGER,48487,2008,13506.0
9049,TX,WILLACY,48489,2008,21763.0
9050,TX,WILLIAMSON,48491,2008,395437.0
9051,TX,WILSON,48493,2008,41657.0
9052,TX,WINKLER,48495,2008,7024.0
9053,TX,WISE,48497,2008,58181.0
9054,TX,WOOD,48499,2008,41722.0
9055,TX,YOAKUM,48501,2008,7765.0
9056,TX,YOUNG,48503,2008,18104.0
9057,TX,ZAPATA,48505,2008,13640.0
9058,TX,ZAVALA,48507,2008,11725.0
9237,WA,ADAMS,53001,2008,17782.0
9238,WA,ASOTIN,53003,2008,21393.0
9239,WA,BENTON,53005,2008,166573.0
9240,WA,CHELAN,53007,2008,70813.0
9241,WA,CLALLAM,53009,2008,70769.0
9242,WA,CLARK,53011,2008,415282.0
9243,WA,COLUMBIA,53013,2008,3903.0
9244,WA,COWLITZ,53015,2008,101688.0
9245,WA,DOUGLAS,53017,2008,37216.0
9246,WA,FERRY,53019,2008,7439.0
9247,WA,FRANKLIN,53021,2008,70775.0
9248,WA,GARFIELD,53023,2008,2244.0
9249,WA,GRANT,53025,2008,84944.0
9250,WA,GRAYS HARBOR,53027,2008,72027.0
9251,WA,ISLAND,53029,2008,78375.0
9252,WA,JEFFERSON,53031,2008,29648.0
9253,WA,KING,53033,2008,1875020.0
9254,WA,KITSAP,53035,2008,246912.0
9255,WA,KITTITAS,53037,2008,40015.0
9256,WA,KLICKITAT,53039,2008,20135.0
9257,WA,LEWIS,53041,2008,74899.0
9258,WA,LINCOLN,53043,2008,10608.0
9259,WA,MASON,53045,2008,59785.0
9260,WA,OKANOGAN,53047,2008,40235.0
9261,WA,PACIFIC,53049,2008,21305.0
9262,WA,PEND OREILLE,53051,2008,12985.0
9263,WA,PIERCE,53053,2008,785400.0
9264,WA,SAN JUAN,53055,2008,15590.0
9265,WA,SKAGIT,53057,2008,115808.0
9266,WA,SKAMANIA,53059,2008,10918.0
9267,WA,SNOHOMISH,53061,2008,694622.0
9268,WA,SPOKANE,53063,2008,462263.0
9269,WA,STEVENS,53065,2008,43398.0
9270,WA,THURSTON,53067,2008,244332.0
9271,WA,WAHKIAKUM,53069,2008,4033.0
9272,WA,WALLA WALLA,53071,2008,57315.0
9273,WA,WHATCOM,53073,2008,196708.0
9274,WA,WHITMAN,53075,2008,43802.0
9275,WA,YAKIMA,53077,2008,235272.0
