,Year,FIPS,County,Morphine_equ,State,Deaths,Year_Changed,Population,Deaths_PC
792,2011.0,13071.0,COLQUITT,10441.363320000317,GA,,,45079.0,
793,2011.0,13073.0,COLUMBIA,49442.60688622693,GA,,,121335.0,
794,2011.0,13075.0,COOK,6299.567865000058,GA,,,17081.0,
795,2011.0,13077.0,COWETA,60963.18694953993,GA,12.0,,124695.0,9.623481294358234e-05
796,2011.0,13079.0,CRAWFORD,1994.031525000001,GA,,,12751.0,
797,2011.0,13081.0,CRISP,8737.890101362638,GA,,,23379.0,
798,2011.0,13083.0,DADE,7805.248803862656,GA,,,16628.0,
799,2011.0,13085.0,DAWSON,12535.306541362632,GA,,,22121.0,
800,2011.0,13087.0,DECATUR,9223.083470437645,GA,,,27890.0,
801,2011.0,13089.0,DEKALB,132659.16322036108,GA,44.0,,690003.0,6.376783869055642e-05
802,2011.0,13091.0,DODGE,12740.18339636276,GA,,,21597.0,
803,2011.0,13093.0,DOOLY,831.6315375000007,GA,,,14454.0,
804,2011.0,13095.0,DOUGHERTY,29021.617369314215,GA,,,94616.0,
805,2011.0,13097.0,DOUGLAS,98187.61233817796,GA,14.0,,130473.0,0.00010730189387842696
806,2011.0,13099.0,EARLY,1748.2559252250062,GA,,,11110.0,
807,2011.0,13103.0,EFFINGHAM,12708.306435000375,GA,,,51476.0,
808,2011.0,13105.0,ELBERT,11048.981962500184,GA,,,20274.0,
809,2011.0,13107.0,EMANUEL,13627.770285225231,GA,,,22439.0,
810,2011.0,13109.0,EVANS,8073.227715000067,GA,,,11002.0,
811,2011.0,13111.0,FANNIN,18193.81317067534,GA,,,23529.0,
812,2011.0,13113.0,FAYETTE,35016.721342726814,GA,10.0,,106094.0,9.42560370991762e-05
813,2011.0,13115.0,FLOYD,73599.50484045474,GA,11.0,,95978.0,0.00011460959803288253
814,2011.0,13117.0,FORSYTH,60955.79370045144,GA,25.0,,170815.0,0.00014635717003776014
815,2011.0,13119.0,FRANKLIN,26354.97107294989,GA,,,22102.0,
816,2011.0,13121.0,FULTON,266960.88088985434,GA,95.0,,907811.0,0.00010464733298010268
817,2011.0,13123.0,GILMER,20971.320466350262,GA,,,28208.0,
818,2011.0,13127.0,GLYNN,49924.365217725695,GA,,,78736.0,
819,2011.0,13129.0,GORDON,25952.49437250065,GA,11.0,,54747.0,0.00020092425155716296
820,2011.0,13131.0,GRADY,5123.661510225049,GA,,,24916.0,
821,2011.0,13133.0,GREENE,8809.313700675077,GA,,,15933.0,
822,2011.0,13135.0,GWINNETT,211691.5332206841,GA,45.0,,794872.0,5.661288861602874e-05
823,2011.0,13137.0,HABERSHAM,21943.693920000456,GA,,,42744.0,
824,2011.0,13139.0,HALL,79414.02467362728,GA,23.0,,178286.0,0.0001290062035156995
825,2011.0,13141.0,HANCOCK,844.3413375000005,GA,,,9615.0,
826,2011.0,13143.0,HARALSON,38540.497350675534,GA,,,28681.0,
827,2011.0,13145.0,HARRIS,1146.112650000004,GA,,,31401.0,
828,2011.0,13147.0,HART,13391.426074087722,GA,,,25130.0,
829,2011.0,13149.0,HEARD,3072.9600038625067,GA,,,11758.0,
830,2011.0,13151.0,HENRY,81436.83070226634,GA,26.0,,199115.0,0.00013057780679506817
831,2011.0,13153.0,HOUSTON,68624.67195795267,GA,,,137887.0,
832,2011.0,13155.0,IRWIN,1565.819962500005,GA,,,9625.0,
833,2011.0,13157.0,JACKSON,40138.74581658724,GA,10.0,,59798.0,0.0001672296732332185
834,2011.0,13159.0,JASPER,3516.224062500011,GA,,,13800.0,
835,2011.0,13161.0,JEFF DAVIS,13820.130534300113,GA,,,14783.0,
836,2011.0,13163.0,JEFFERSON,8458.950270112586,GA,,,16877.0,
837,2011.0,13165.0,JENKINS,2910.9707550000153,GA,,,8322.0,
838,2011.0,13167.0,JOHNSON,2311.122817500007,GA,,,10034.0,
839,2011.0,13169.0,JONES,8155.025165662561,GA,,,28488.0,
840,2011.0,13171.0,LAMAR,5900.327928862563,GA,,,18035.0,
841,2011.0,13173.0,LANIER,2455.9480125000096,GA,,,9779.0,
842,2011.0,13175.0,LAURENS,30367.203890888224,GA,,,48163.0,
843,2011.0,13177.0,LEE,3322.4614050000105,GA,,,28251.0,
844,2011.0,13179.0,LIBERTY,11787.538260000145,GA,,,64320.0,
845,2011.0,13181.0,LINCOLN,2361.338325000006,GA,,,8045.0,
846,2011.0,13183.0,LONG,1547.4876075000045,GA,,,13738.0,
847,2011.0,13185.0,LOWNDES,43439.7602559008,GA,,,107172.0,
848,2011.0,13187.0,LUMPKIN,7648.011352500106,GA,,,29419.0,
849,2011.0,13189.0,MCDUFFIE,12099.453382500087,GA,,,21739.0,
850,2011.0,13191.0,MCINTOSH,14997.546885000093,GA,,,14065.0,
851,2011.0,13193.0,MACON,4317.22045271253,GA,,,14560.0,
852,2011.0,13195.0,MADISON,15721.538692500213,GA,,,27915.0,
853,2011.0,13197.0,MARION,488.8518149999989,GA,,,8536.0,
854,2011.0,13199.0,MERIWETHER,6123.012892500095,GA,,,22213.0,
855,2011.0,13201.0,MILLER,1967.4157875,GA,,,6140.0,
856,2011.0,13205.0,MITCHELL,5685.760897500052,GA,,,23677.0,
857,2011.0,13207.0,MONROE,12838.994197500164,GA,,,26203.0,
858,2011.0,13209.0,MONTGOMERY,403.59629999999925,GA,,,9121.0,
859,2011.0,13211.0,MORGAN,6454.141290000063,GA,,,17876.0,
860,2011.0,13213.0,MURRAY,16878.405454087813,GA,15.0,,39800.0,0.00037688442211055275
861,2011.0,13217.0,MUSCOGEE,95051.73452385838,GA,,,,
862,2011.0,13217.0,NEWTON,32922.56415408771,GA,10.0,,98864.0,0.00010114905324486163
863,2011.0,13219.0,OCONEE,6894.3346202250505,GA,,,32246.0,
864,2011.0,13221.0,OGLETHORPE,3248.651857500003,GA,,,14686.0,
865,2011.0,13223.0,PAULDING,44882.92104761371,GA,19.0,,139067.0,0.0001366247923662695
866,2011.0,13225.0,PEACH,8817.943177500136,GA,,,27349.0,
867,2011.0,13227.0,PICKENS,17933.016399300348,GA,,,29406.0,
868,2011.0,13229.0,PIERCE,9302.08780136261,GA,,,18457.0,
869,2011.0,13231.0,PIKE,1912.5216002249995,GA,,,17646.0,
870,2011.0,13233.0,POLK,32976.242632500966,GA,,,41233.0,
871,2011.0,13235.0,PULASKI,7593.181511362624,GA,,,11732.0,
872,2011.0,13237.0,PUTNAM,5290.192365450042,GA,,,21128.0,
873,2011.0,13241.0,RABUN,12000.333882037648,GA,,,16302.0,
874,2011.0,13243.0,RANDOLPH,1278.0833250000067,GA,,,7678.0,
875,2011.0,13247.0,RICHMOND,94727.33669610301,GA,,,,
876,2011.0,13247.0,ROCKDALE,45491.458856588564,GA,,,84303.0,
877,2011.0,13249.0,SCHLEY,491.649799087499,GA,,,4885.0,
878,2011.0,13251.0,SCREVEN,3104.1248025000145,GA,,,14697.0,
879,2011.0,13253.0,SEMINOLE,3653.1398974875265,GA,,,8784.0,
880,2011.0,13255.0,SPALDING,34956.263273588294,GA,,,63713.0,
881,2011.0,13257.0,STEPHENS,36977.64213817541,GA,,,25964.0,
882,2011.0,13259.0,STEWART,1288.1846250000024,GA,,,5887.0,
883,2011.0,13261.0,SUMTER,7420.300815000094,GA,,,32825.0,
884,2011.0,13263.0,TALBOT,26.620199999999997,GA,,,6879.0,
885,2011.0,13267.0,TATTNALL,10688.306887500115,GA,,,24720.0,
886,2011.0,13269.0,TAYLOR,3504.3740550000202,GA,,,8794.0,
887,2011.0,13271.0,TELFAIR,15090.633258862605,GA,,,16177.0,
888,2011.0,13273.0,TERRELL,1434.2331975000063,GA,,,9530.0,
889,2011.0,13275.0,THOMAS,12562.601151450182,GA,,,44609.0,
890,2011.0,13277.0,TIFT,17484.167056912724,GA,,,40204.0,
891,2011.0,13279.0,TOOMBS,18796.781685000333,GA,,,27269.0,
892,2011.0,13281.0,TOWNS,5080.413090000037,GA,,,10502.0,
893,2011.0,13283.0,TREUTLEN,2885.897842500005,GA,,,6846.0,
894,2011.0,13285.0,TROUP,22081.614444750718,GA,13.0,,66422.0,0.0001957182861100238
895,2011.0,13287.0,TURNER,2377.929082500008,GA,,,8973.0,
896,2011.0,13289.0,TWIGGS,774.6228375000011,GA,,,9200.0,
897,2011.0,13291.0,UNION,9573.42963750017,GA,,,21217.0,
898,2011.0,13293.0,UPSON,12706.276269075237,GA,,,27235.0,
899,2011.0,13295.0,WALKER,30050.449357500194,GA,10.0,,68370.0,0.0001462629808395495
900,2011.0,13297.0,WALTON,51893.525445450985,GA,,,83003.0,
901,2011.0,13299.0,WARE,33081.90502226267,GA,,,36181.0,
902,2011.0,13301.0,WARREN,1085.7679875000038,GA,,,5873.0,
903,2011.0,13303.0,WASHINGTON,5594.685532500072,GA,,,21175.0,
904,2011.0,13305.0,WAYNE,31768.250152500277,GA,,,29988.0,
905,2011.0,13309.0,WHEELER,5541.494475000028,GA,,,7354.0,
906,2011.0,13311.0,WHITE,15105.062343862824,GA,,,26840.0,
907,2011.0,13313.0,WHITFIELD,47235.512438288475,GA,15.0,,101234.0,0.0001481715629136456
908,2011.0,13315.0,WILCOX,2788.534290000005,GA,,,9131.0,
909,2011.0,13317.0,WILKES,4042.745775000009,GA,,,10485.0,
910,2011.0,13319.0,WILKINSON,4459.154877037539,GA,,,9617.0,
911,2011.0,13321.0,WORTH,4078.083172500012,GA,,,21741.0,
912,2012.0,13001.0,APPLING,11679.555495000119,GA,,,18279.0,
913,2012.0,13003.0,ATKINSON,2978.720032500025,GA,,,8355.0,
914,2012.0,13005.0,BACON,16248.752550000227,GA,,,11124.0,
915,2012.0,13009.0,BALDWIN,22942.554412500172,GA,,,46378.0,
916,2012.0,13011.0,BANKS,6478.3988025000735,GA,,,18250.0,
917,2012.0,13013.0,BARROW,33610.9932197626,GA,10.0,,69136.0,0.0001446424438787318
918,2012.0,13015.0,BARTOW,61299.91480158918,GA,13.0,,99872.0,0.00013016661326497916
919,2012.0,13017.0,BEN HILL,7793.140815000048,GA,,,17612.0,
920,2012.0,13019.0,BERRIEN,6733.54864500007,GA,,,19131.0,
921,2012.0,13021.0,BIBB,138379.07482451946,GA,10.0,,155560.0,6.428387760349704e-05
922,2012.0,13023.0,BLECKLEY,12193.794705000075,GA,,,13009.0,
923,2012.0,13025.0,BRANTLEY,5926.965225000029,GA,,,18279.0,
924,2012.0,13027.0,BROOKS,17742.997312500058,GA,,,16066.0,
925,2012.0,13029.0,BRYAN,18906.19195203771,GA,,,30616.0,
926,2012.0,13031.0,BULLOCH,19664.277140212947,GA,,,70360.0,
927,2012.0,13033.0,BURKE,5442.739005000047,GA,,,23242.0,
928,2012.0,13035.0,BUTTS,16646.49428636256,GA,,,23671.0,
929,2012.0,13037.0,CALHOUN,821.6586497250003,GA,,,6581.0,
930,2012.0,13039.0,CAMDEN,23490.736215000285,GA,,,50435.0,
931,2012.0,13043.0,CANDLER,5326.837830000026,GA,,,11007.0,
932,2012.0,13045.0,CARROLL,76353.8759736027,GA,13.0,,110750.0,0.00011738148984198645
933,2012.0,13047.0,CATOOSA,47386.00666886301,GA,20.0,,64226.0,0.0003114003674524336
934,2012.0,13049.0,CHARLTON,4904.913983625027,GA,,,12954.0,
935,2012.0,13051.0,CHATHAM,101158.89221929511,GA,23.0,,266344.0,8.635448893160724e-05
936,2012.0,13055.0,CHATTOOGA,15202.959442500158,GA,,,25905.0,
937,2012.0,13057.0,CHEROKEE,76777.39892719086,GA,20.0,,215014.0,9.301719888007293e-05
938,2012.0,13059.0,CLARKE,82501.60596225194,GA,12.0,,117762.0,0.0001019004432669282
939,2012.0,13061.0,CLAY,560.308574999999,GA,,,3174.0,
940,2012.0,13063.0,CLAYTON,56627.53866656483,GA,30.0,,262066.0,0.0001144749795852953
941,2012.0,13065.0,CLINCH,4592.822006362528,GA,,,6800.0,
942,2012.0,13067.0,COBB,238414.92378402804,GA,77.0,,691820.0,0.00011130062733080859
943,2012.0,13069.0,COFFEE,34072.83708386282,GA,,,42566.0,
944,2012.0,13071.0,COLQUITT,11538.465547725364,GA,,,45531.0,
945,2012.0,13073.0,COLUMBIA,49549.19645268958,GA,12.0,,124665.0,9.625797136325351e-05
946,2012.0,13075.0,COOK,5873.076720000079,GA,,,17073.0,
947,2012.0,13077.0,COWETA,45984.581277489764,GA,17.0,,127212.0,0.0001336351916485866
948,2012.0,13079.0,CRAWFORD,2306.1873375000023,GA,,,12701.0,
949,2012.0,13081.0,CRISP,9762.026291587621,GA,,,23460.0,
950,2012.0,13083.0,DADE,7835.832375000109,GA,,,16598.0,
951,2012.0,13085.0,DAWSON,12577.916073862643,GA,,,22246.0,
952,2012.0,13087.0,DECATUR,10005.864181350194,GA,,,27815.0,
953,2012.0,13089.0,DEKALB,129316.71358917405,GA,40.0,,694671.0,5.75812147045148e-05
954,2012.0,13091.0,DODGE,13449.868507500263,GA,,,21509.0,
955,2012.0,13093.0,DOOLY,857.1861900000004,GA,,,14528.0,
956,2012.0,13095.0,DOUGHERTY,31634.676638401528,GA,10.0,,94591.0,0.00010571830300980009
957,2012.0,13097.0,DOUGLAS,69229.24595996557,GA,10.0,,132124.0,7.56864763404075e-05
958,2012.0,13099.0,EARLY,1941.342937500009,GA,,,10928.0,
959,2012.0,13103.0,EFFINGHAM,13752.690067500454,GA,,,52203.0,
960,2012.0,13105.0,ELBERT,11702.900055900183,GA,,,20103.0,
961,2012.0,13107.0,EMANUEL,13752.474684300214,GA,,,22600.0,
962,2012.0,13109.0,EVANS,7630.125585000052,GA,,,10935.0,
963,2012.0,13111.0,FANNIN,17950.255902037665,GA,,,23554.0,
964,2012.0,13113.0,FAYETTE,35786.03886408921,GA,,,106525.0,
965,2012.0,13115.0,FLOYD,73445.99456497988,GA,14.0,,96204.0,0.00014552409463223983
966,2012.0,13117.0,FORSYTH,60962.11092431409,GA,13.0,,177103.0,7.340361258702562e-05
967,2012.0,13119.0,FRANKLIN,26069.72910772493,GA,,,22070.0,
968,2012.0,13121.0,FULTON,228820.27510696388,GA,92.0,,929535.0,9.897421829194167e-05
969,2012.0,13123.0,GILMER,19647.835808400287,GA,,,28232.0,
970,2012.0,13127.0,GLYNN,35013.24119340055,GA,11.0,,79628.0,0.000138142361983222
971,2012.0,13129.0,GORDON,24075.749022038046,GA,,,55192.0,
972,2012.0,13131.0,GRADY,6388.069935225102,GA,,,25068.0,
973,2012.0,13133.0,GREENE,9380.242279537591,GA,,,15988.0,
974,2012.0,13135.0,GWINNETT,205313.5771122548,GA,47.0,,810624.0,5.79800252644876e-05
975,2012.0,13137.0,HABERSHAM,20488.71002081288,GA,,,43038.0,
976,2012.0,13139.0,HALL,76006.89618566472,GA,21.0,,180831.0,0.00011613053071652537
977,2012.0,13141.0,HANCOCK,924.1319550000024,GA,,,9422.0,
978,2012.0,13143.0,HARALSON,38605.72934066308,GA,,,28627.0,
979,2012.0,13145.0,HARRIS,1146.9865650000027,GA,,,31870.0,
980,2012.0,13147.0,HART,12007.82743031273,GA,,,25277.0,
981,2012.0,13149.0,HEARD,2555.738250000005,GA,,,11756.0,
982,2012.0,13151.0,HENRY,76409.23508089088,GA,16.0,,203185.0,7.874597042104486e-05
983,2012.0,13153.0,HOUSTON,65074.39699908968,GA,,,140699.0,
984,2012.0,13155.0,IRWIN,1710.3516525000055,GA,,,9646.0,
985,2012.0,13157.0,JACKSON,42902.74804522485,GA,11.0,,60268.0,0.0001825180858830557
986,2012.0,13159.0,JASPER,3691.416045000014,GA,,,13786.0,
987,2012.0,13161.0,JEFF DAVIS,12265.517539312641,GA,,,14972.0,
988,2012.0,13163.0,JEFFERSON,8648.115814087632,GA,,,16817.0,
989,2012.0,13165.0,JENKINS,3143.368162500021,GA,,,8477.0,
990,2012.0,13167.0,JOHNSON,2295.0796575000063,GA,,,9981.0,
991,2012.0,13169.0,JONES,7927.674407700079,GA,,,28638.0,
992,2012.0,13171.0,LAMAR,5607.657645000048,GA,,,18151.0,
993,2012.0,13173.0,LANIER,2078.6941575000105,GA,,,10066.0,
994,2012.0,13175.0,LAURENS,32343.588973837865,GA,,,48264.0,
995,2012.0,13177.0,LEE,4526.1863177250125,GA,,,28449.0,
996,2012.0,13179.0,LIBERTY,12729.412800000164,GA,,,64663.0,
997,2012.0,13181.0,LINCOLN,2388.305251125009,GA,,,7962.0,
998,2012.0,13183.0,LONG,1995.948330000005,GA,,,14488.0,
999,2012.0,13185.0,LOWNDES,46025.04055522651,GA,,,109730.0,
1000,2012.0,13187.0,LUMPKIN,8761.737682500107,GA,,,30040.0,
1001,2012.0,13189.0,MCDUFFIE,12336.664230225102,GA,,,21762.0,
1002,2012.0,13191.0,MCINTOSH,15089.767173862541,GA,,,14119.0,
1003,2012.0,13193.0,MACON,5015.073567937548,GA,,,14552.0,
1004,2012.0,13195.0,MADISON,17595.403302262777,GA,,,27988.0,
1005,2012.0,13197.0,MARION,101.78727749999996,GA,,,8615.0,
1006,2012.0,13199.0,MERIWETHER,6426.285180000085,GA,,,21966.0,
1007,2012.0,13201.0,MILLER,2165.005830000001,GA,,,6094.0,
1008,2012.0,13205.0,MITCHELL,7357.5163650000795,GA,,,23510.0,
1009,2012.0,13207.0,MONROE,9489.265080000096,GA,,,26376.0,
1010,2012.0,13209.0,MONTGOMERY,505.23554999999914,GA,,,9054.0,
1011,2012.0,13211.0,MORGAN,8441.299736362607,GA,,,17919.0,
1012,2012.0,13213.0,MURRAY,17748.313413862732,GA,10.0,,39635.0,0.00025230225810521004
1013,2012.0,13217.0,MUSCOGEE,102999.24256928348,GA,,,,
1014,2012.0,13217.0,NEWTON,31803.023126362692,GA,,,100047.0,
1015,2012.0,13219.0,OCONEE,6756.681877950054,GA,,,32814.0,
1016,2012.0,13221.0,OGLETHORPE,3931.3833225000135,GA,,,14745.0,
1017,2012.0,13223.0,PAULDING,42966.593925000954,GA,19.0,,141846.0,0.00013394808454239104
1018,2012.0,13225.0,PEACH,9620.321415000106,GA,,,27531.0,
1019,2012.0,13227.0,PICKENS,18753.609469087914,GA,,,29445.0,
1020,2012.0,13229.0,PIERCE,8372.561231362572,GA,,,18631.0,
1021,2012.0,13231.0,PIKE,2168.248927499997,GA,,,17765.0,
1022,2012.0,13233.0,POLK,30934.11996000082,GA,,,41350.0,
1023,2012.0,13235.0,PULASKI,8624.575278862621,GA,,,11801.0,
1024,2012.0,13237.0,PUTNAM,5613.472001362536,GA,,,21184.0,
1025,2012.0,13241.0,RABUN,12142.440485437675,GA,,,16297.0,
1026,2012.0,13243.0,RANDOLPH,1401.78537750001,GA,,,7596.0,
1027,2012.0,13247.0,RICHMOND,99701.89282267846,GA,,,,
1028,2012.0,13247.0,ROCKDALE,47470.543682700765,GA,10.0,,85008.0,0.0001176359872012046
1029,2012.0,13249.0,SCHLEY,345.80291249999937,GA,,,4963.0,
1030,2012.0,13251.0,SCREVEN,2995.489076587511,GA,,,14574.0,
1031,2012.0,13253.0,SEMINOLE,3518.334761587529,GA,,,8815.0,
1032,2012.0,13255.0,SPALDING,34349.64590201333,GA,15.0,,63979.0,0.00023445192953938011
1033,2012.0,13257.0,STEPHENS,30549.977037938028,GA,,,26003.0,
1034,2012.0,13259.0,STEWART,959.9839127249992,GA,,,5991.0,
1035,2012.0,13261.0,SUMTER,7447.961212500083,GA,,,32425.0,
1036,2012.0,13267.0,TATTNALL,10844.763172500103,GA,,,25023.0,
1037,2012.0,13269.0,TAYLOR,3734.165865000026,GA,,,8700.0,
1038,2012.0,13271.0,TELFAIR,9805.204473862597,GA,,,16312.0,
1039,2012.0,13273.0,TERRELL,1790.7302250000089,GA,,,9365.0,
1040,2012.0,13275.0,THOMAS,14387.645596462693,GA,,,44715.0,
1041,2012.0,13277.0,TIFT,19223.169570450158,GA,,,40430.0,
1042,2012.0,13279.0,TOOMBS,17636.43669386275,GA,,,27270.0,
1043,2012.0,13281.0,TOWNS,4947.626040000034,GA,,,10491.0,
1044,2012.0,13283.0,TREUTLEN,2971.5845475000074,GA,,,6851.0,
1045,2012.0,13285.0,TROUP,23619.473650500888,GA,,,67146.0,
1046,2012.0,13287.0,TURNER,2569.8003600000075,GA,,,8834.0,
1047,2012.0,13289.0,TWIGGS,773.7613500000008,GA,,,8984.0,
1048,2012.0,13291.0,UNION,10055.756951587648,GA,,,21344.0,
1049,2012.0,13293.0,UPSON,13164.23211431272,GA,,,27061.0,
1050,2012.0,13295.0,WALKER,32330.346090225084,GA,12.0,,68463.0,0.0001752771570045134
1051,2012.0,13297.0,WALTON,46574.21780021352,GA,15.0,,83771.0,0.00017905957909061608
1052,2012.0,13299.0,WARE,30516.857963175342,GA,,,36099.0,
1053,2012.0,13301.0,WARREN,1051.1075250000026,GA,,,5788.0,
1054,2012.0,13303.0,WASHINGTON,6261.391942500077,GA,,,21092.0,
1055,2012.0,13305.0,WAYNE,26200.196696587813,GA,,,30157.0,
1056,2012.0,13309.0,WHEELER,4113.109012500022,GA,,,7572.0,
1057,2012.0,13311.0,WHITE,17531.333730225255,GA,,,27141.0,
1058,2012.0,13313.0,WHITFIELD,42564.53020953847,GA,16.0,,102152.0,0.00015662933667475918
1059,2012.0,13315.0,WILCOX,2854.1556300000066,GA,,,9142.0,
1060,2012.0,13317.0,WILKES,4497.471487500015,GA,,,10398.0,
1061,2012.0,13319.0,WILKINSON,4181.27971522504,GA,,,9577.0,
1062,2012.0,13321.0,WORTH,4361.639463862516,GA,,,21746.0,
1063,2006.0,12001.0,ALACHUA,82596.6186877293,FL,,,239506.0,
1064,2006.0,12003.0,BAKER,11900.178637500152,FL,,,25571.0,
1065,2006.0,12005.0,BAY,61998.102472078564,FL,34.0,,165644.0,0.00020525947212093404
1066,2006.0,12007.0,BRADFORD,13424.830894900231,FL,,,28506.0,
1067,2006.0,12009.0,BREVARD,201186.1534030964,FL,107.0,,535138.0,0.0001999484245185354
1068,2006.0,12011.0,BROWARD,1222607.3896553786,FL,282.0,,1739348.0,0.0001621297175723317
1069,2006.0,12013.0,CALHOUN,1851.9058230000119,FL,,,13997.0,
1070,2006.0,12015.0,CHARLOTTE,82123.59715794155,FL,15.0,,157099.0,9.548119338760908e-05
1071,2006.0,12017.0,CITRUS,49646.89102934089,FL,23.0,,137826.0,0.00016687707689405483
1072,2006.0,12019.0,CLAY,69327.28997720485,FL,15.0,,178339.0,8.410947689512669e-05
1073,2006.0,12021.0,COLLIER,107528.68073415474,FL,43.0,,312621.0,0.00013754674190153573
1074,2006.0,12023.0,COLUMBIA,27550.681708588032,FL,,,65890.0,
1075,2006.0,12027.0,DE SOTO,7179.5800115000675,FL,,,34300.0,
1076,2006.0,12029.0,DIXIE,2952.7461250000056,FL,,,15892.0,
1077,2006.0,12031.0,DUVAL,293452.9754727002,FL,158.0,,842098.0,0.00018762661827958265
1078,2006.0,12033.0,ESCAMBIA,96186.44732702237,FL,45.0,,300395.0,0.0001498027596997287
1079,2006.0,12035.0,FLAGLER,21015.01938367547,FL,,,84339.0,
1080,2006.0,12037.0,FRANKLIN,2174.577223000009,FL,,,11308.0,
1081,2006.0,12039.0,GADSDEN,6021.017100225093,FL,,,45258.0,
1082,2006.0,12041.0,GILCHRIST,4032.6059500000065,FL,,,16223.0,
1083,2006.0,12045.0,GULF,3543.341616000004,FL,,,15856.0,
1084,2006.0,12047.0,HAMILTON,1804.8995505000075,FL,,,14430.0,
1085,2006.0,12049.0,HARDEE,3682.5681049999953,FL,,,27049.0,
1086,2006.0,12051.0,HENDRY,16527.160282500314,FL,,,38776.0,
1087,2006.0,12053.0,HERNANDO,78727.92757445497,FL,25.0,,164398.0,0.00015206997652039562
1088,2006.0,12055.0,HIGHLANDS,22995.715222501014,FL,,,97788.0,
1089,2006.0,12057.0,HILLSBOROUGH,1027723.7849867414,FL,197.0,,1171826.0,0.00016811369606067796
1090,2006.0,12059.0,HOLMES,5115.2800700000325,FL,,,19824.0,
1091,2006.0,12061.0,INDIAN RIVER,43237.351081764515,FL,23.0,,131463.0,0.0001749541696142641
1092,2006.0,12063.0,JACKSON,9866.87533750018,FL,,,48265.0,
1093,2006.0,12065.0,JEFFERSON,1465.4849204999978,FL,,,14461.0,
1094,2006.0,12067.0,LAFAYETTE,1215.7013750000024,FL,,,8341.0,
1095,2006.0,12069.0,LAKE,64563.41932243082,FL,16.0,,281329.0,5.687291391929023e-05
1096,2006.0,12071.0,LEE,309886.7067442962,FL,98.0,,582678.0,0.00016818894826988492
1097,2006.0,12073.0,LEON,43067.63904172785,FL,,,263076.0,
1098,2006.0,12075.0,LEVY,18659.653543000502,FL,,,39447.0,
1099,2006.0,12077.0,LIBERTY,628.4498325000004,FL,,,8011.0,
1100,2006.0,12079.0,MADISON,2315.633331362499,FL,,,19299.0,
1101,2006.0,12081.0,MANATEE,150205.64369562527,FL,54.0,,313771.0,0.00017210003473871072
1102,2006.0,12083.0,MARION,114208.97585439956,FL,55.0,,316310.0,0.0001738800543770352
1103,2006.0,12085.0,MARTIN,68573.12878736468,FL,17.0,,141802.0,0.00011988547411178967
1104,2006.0,12086.0,MIAMI-DADE,303039.7180859787,FL,152.0,,2405911.0,6.317773184461104e-05
1105,2006.0,12087.0,MONROE,42203.180115727446,FL,15.0,,73793.0,0.00020327131299716775
1106,2006.0,12089.0,NASSAU,26318.17944131361,FL,,,67823.0,
1107,2006.0,12091.0,OKALOOSA,51768.87854175236,FL,27.0,,184071.0,0.0001466825301106638
1108,2006.0,12093.0,OKEECHOBEE,20628.537535312924,FL,,,39668.0,
1109,2006.0,12095.0,ORANGE,249616.18134775737,FL,108.0,,1083429.0,9.96835048720313e-05
1110,2006.0,12097.0,OSCEOLA,50817.721968815305,FL,13.0,,242081.0,5.3701033951446004e-05
1111,2006.0,12099.0,PALM BEACH,645319.1794897038,FL,229.0,,1284489.0,0.00017828101291642045
1112,2006.0,12101.0,PASCO,268426.0533706897,FL,127.0,,439529.0,0.00028894566683882063
1113,2006.0,12103.0,PINELLAS,607000.7514847196,FL,290.0,,924182.0,0.00031379100653334516
1114,2006.0,12105.0,POLK,178941.7804374425,FL,67.0,,568324.0,0.00011789049908150984
1115,2006.0,12107.0,PUTNAM,38637.50297338853,FL,,,74663.0,
1116,2006.0,12109.0,SAINT JOHNS,43666.083525727205,FL,11.0,,168480.0,6.528964862298196e-05
1117,2006.0,12111.0,SAINT LUCIE,95970.4534293669,FL,28.0,,255251.0,0.00010969594634301139
1118,2006.0,12113.0,SANTA ROSA,44111.678510951366,FL,28.0,,142983.0,0.0001958274759936496
1119,2006.0,12115.0,SARASOTA,186351.13329228773,FL,89.0,,371361.0,0.00023965898411518712
1120,2006.0,12117.0,SEMINOLE,134735.66849282285,FL,47.0,,413218.0,0.00011374141494320189
1121,2006.0,12119.0,SUMTER,12822.86720500025,FL,,,76202.0,
1122,2006.0,12121.0,SUWANNEE,9345.596314950142,FL,,,39533.0,
1123,2006.0,12123.0,TAYLOR,5544.284807500053,FL,,,20793.0,
1124,2006.0,12125.0,UNION,2453.7138810000033,FL,,,14873.0,
1125,2006.0,12127.0,VOLUSIA,166518.40532767298,FL,80.0,,494748.0,0.00016169848084277247
1126,2006.0,12129.0,WAKULLA,5464.25389400004,FL,,,27785.0,
1127,2006.0,12131.0,WALTON,22041.41405562554,FL,16.0,,51145.0,0.00031283605435526447
1128,2006.0,12133.0,WASHINGTON,7659.0319010000985,FL,,,22860.0,
1129,2007.0,12001.0,ALACHUA,95259.62797679311,FL,17.0,,242685.0,7.004965284216164e-05
1130,2007.0,12003.0,BAKER,13793.788183225111,FL,,,26212.0,
1131,2007.0,12005.0,BAY,61255.85799926616,FL,30.0,,165345.0,0.00018143880976140796
1132,2007.0,12007.0,BRADFORD,15854.865475125225,FL,,,28825.0,
1133,2007.0,12009.0,BREVARD,246505.6839382635,FL,104.0,,539719.0,0.00019269286424972995
