,State,County,FIPS,Year,Population
0,AL,AUTAUGA,1001,2006,51328.0
1,AL,BALDWIN,1003,2006,168121.0
2,AL,BARBOUR,1005,2006,27861.0
3,AL,BIBB,1007,2006,22099.0
4,AL,BLOUNT,1009,2006,55485.0
5,AL,BULLOCK,1011,2006,10776.0
6,AL,BUTLER,1013,2006,20815.0
7,AL,CALHOUN,1015,2006,115388.0
8,AL,CHAMBERS,1017,2006,34945.0
9,AL,CHEROKEE,1019,2006,25466.0
10,AL,CHILTON,1021,2006,42318.0
11,AL,CHOCTAW,1023,2006,14431.0
12,AL,CLARKE,1025,2006,26755.0
13,AL,CLAY,1027,2006,14053.0
14,AL,CLEBURNE,1029,2006,14538.0
15,AL,COFFEE,1031,2006,46228.0
16,AL,COLBERT,1033,2006,54413.0
17,AL,CONECUH,1035,2006,13603.0
18,AL,COOSA,1037,2006,11451.0
19,AL,COVINGTON,1039,2006,37441.0
20,AL,CRENSHAW,1041,2006,13880.0
21,AL,CULLMAN,1043,2006,79044.0
22,AL,DALE,1045,2006,49077.0
23,AL,DALLAS,1047,2006,44323.0
24,AL,DE KALB,1049,2006,68495.0
25,AL,ELMORE,1051,2006,75246.0
26,AL,ESCAMBIA,1053,2006,37673.0
27,AL,ETOWAH,1055,2006,103528.0
28,AL,FAYETTE,1057,2006,17767.0
29,AL,FRANKLIN,1059,2006,31134.0
30,AL,GENEVA,1061,2006,26271.0
31,AL,GREENE,1063,2006,9361.0
32,AL,HALE,1065,2006,16427.0
33,AL,HENRY,1067,2006,16953.0
34,AL,HOUSTON,1069,2006,95846.0
35,AL,JACKSON,1071,2006,53483.0
36,AL,JEFFERSON,1073,2006,655893.0
37,AL,LAMAR,1075,2006,14816.0
38,AL,LAUDERDALE,1077,2006,90294.0
39,AL,LAWRENCE,1079,2006,34028.0
40,AL,LEE,1081,2006,129247.0
41,AL,LIMESTONE,1083,2006,73651.0
42,AL,LOWNDES,1085,2006,12124.0
43,AL,MACON,1087,2006,22227.0
44,AL,MADISON,1089,2006,309170.0
45,AL,MARENGO,1091,2006,21531.0
46,AL,MARION,1093,2006,30779.0
47,AL,MARSHALL,1095,2006,88209.0
48,AL,MOBILE,1097,2006,402916.0
49,AL,MONROE,1099,2006,23602.0
50,AL,MONTGOMERY,1101,2006,227291.0
51,AL,MORGAN,1103,2006,115491.0
52,AL,PERRY,1105,2006,10677.0
53,AL,PICKENS,1107,2006,20128.0
54,AL,PIKE,1109,2006,31309.0
55,AL,RANDOLPH,1111,2006,22695.0
56,AL,RUSSELL,1113,2006,50459.0
57,AL,SAINT CLAIR,1115,2006,75948.0
58,AL,SHELBY,1117,2006,178841.0
59,AL,SUMTER,1119,2006,14059.0
60,AL,TALLADEGA,1121,2006,81991.0
61,AL,TALLAPOOSA,1123,2006,41243.0
62,AL,TUSCALOOSA,1125,2006,181383.0
63,AL,WALKER,1127,2006,68234.0
64,AL,WASHINGTON,1129,2006,17705.0
65,AL,WILCOX,1131,2006,12221.0
66,AL,WINSTON,1133,2006,24796.0
94,AZ,APACHE,4001,2006,69390.0
95,AZ,COCHISE,4003,2006,127241.0
96,AZ,COCONINO,4005,2006,128695.0
97,AZ,GILA,4007,2006,52541.0
98,AZ,GRAHAM,4009,2006,33701.0
99,AZ,GREENLEE,4011,2006,7838.0
100,AZ,LA PAZ,4012,2006,20573.0
101,AZ,MARICOPA,4013,2006,3642884.0
102,AZ,MOHAVE,4015,2006,196168.0
103,AZ,NAVAJO,4017,2006,105624.0
104,AZ,PIMA,4019,2006,940930.0
105,AZ,PINAL,4021,2006,271328.0
106,AZ,SANTA CRUZ,4023,2006,44298.0
107,AZ,YAVAPAI,4025,2006,204082.0
108,AZ,YUMA,4027,2006,183848.0
183,CA,ALAMEDA,6001,2006,1444484.0
184,CA,ALPINE,6003,2006,1276.0
185,CA,AMADOR,6005,2006,38353.0
186,CA,BUTTE,6007,2006,216824.0
187,CA,CALAVERAS,6009,2006,46045.0
188,CA,COLUSA,6011,2006,20890.0
189,CA,CONTRA COSTA,6013,2006,1000834.0
190,CA,DEL NORTE,6015,2006,28211.0
191,CA,EL DORADO,6017,2006,176773.0
192,CA,FRESNO,6019,2006,883862.0
193,CA,GLENN,6021,2006,27652.0
194,CA,HUMBOLDT,6023,2006,132093.0
195,CA,IMPERIAL,6025,2006,160505.0
196,CA,INYO,6027,2006,18370.0
197,CA,KERN,6029,2006,784511.0
198,CA,KINGS,6031,2006,147712.0
199,CA,LAKE,6033,2006,64202.0
200,CA,LASSEN,6035,2006,34605.0
201,CA,LOS ANGELES,6037,2006,9737955.0
202,CA,MADERA,6039,2006,143622.0
203,CA,MARIN,6041,2006,244580.0
204,CA,MARIPOSA,6043,2006,18219.0
205,CA,MENDOCINO,6045,2006,87345.0
206,CA,MERCED,6047,2006,245338.0
207,CA,MODOC,6049,2006,9617.0
208,CA,MONO,6051,2006,13743.0
209,CA,MONTEREY,6053,2006,401831.0
210,CA,NAPA,6055,2006,131440.0
211,CA,NEVADA,6057,2006,97549.0
212,CA,ORANGE,6059,2006,2932261.0
213,CA,PLACER,6061,2006,321934.0
214,CA,PLUMAS,6063,2006,20762.0
215,CA,RIVERSIDE,6065,2006,2012370.0
216,CA,SACRAMENTO,6067,2006,1369563.0
217,CA,SAN BENITO,6069,2006,54124.0
218,CA,SAN BERNARDINO,6071,2006,1974140.0
219,CA,SAN DIEGO,6073,2006,2947289.0
220,CA,SAN FRANCISCO,6075,2006,768650.0
221,CA,SAN JOAQUIN,6077,2006,662812.0
222,CA,SAN LUIS OBISPO,6079,2006,260498.0
223,CA,SAN MATEO,6081,2006,690176.0
224,CA,SANTA BARBARA,6083,2006,408085.0
225,CA,SANTA CLARA,6085,2006,1691159.0
226,CA,SANTA CRUZ,6087,2006,251616.0
227,CA,SHASTA,6089,2006,176166.0
228,CA,SIERRA,6091,2006,3424.0
229,CA,SISKIYOU,6093,2006,44487.0
230,CA,SOLANO,6095,2006,408402.0
231,CA,SONOMA,6097,2006,465188.0
232,CA,STANISLAUS,6099,2006,504651.0
233,CA,SUTTER,6101,2006,91112.0
234,CA,TEHAMA,6103,2006,61587.0
235,CA,TRINITY,6105,2006,13634.0
236,CA,TULARE,6107,2006,414921.0
237,CA,TUOLUMNE,6109,2006,56680.0
238,CA,VENTURA,6111,2006,798183.0
239,CA,YOLO,6113,2006,189615.0
240,CA,YUBA,6115,2006,69272.0
317,FL,ALACHUA,12001,2006,239506.0
318,FL,BAKER,12003,2006,25571.0
319,FL,BAY,12005,2006,165644.0
320,FL,BRADFORD,12007,2006,28506.0
321,FL,BREVARD,12009,2006,535138.0
322,FL,BROWARD,12011,2006,1739348.0
323,FL,CALHOUN,12013,2006,13997.0
324,FL,CHARLOTTE,12015,2006,157099.0
325,FL,CITRUS,12017,2006,137826.0
326,FL,CLAY,12019,2006,178339.0
327,FL,COLLIER,12021,2006,312621.0
328,FL,COLUMBIA,12023,2006,65890.0
329,FL,DE SOTO,12027,2006,34300.0
330,FL,DIXIE,12029,2006,15892.0
331,FL,DUVAL,12031,2006,842098.0
332,FL,ESCAMBIA,12033,2006,300395.0
333,FL,FLAGLER,12035,2006,84339.0
334,FL,FRANKLIN,12037,2006,11308.0
335,FL,GADSDEN,12039,2006,45258.0
336,FL,GILCHRIST,12041,2006,16223.0
337,FL,GLADES,12043,2006,12297.0
338,FL,GULF,12045,2006,15856.0
339,FL,HAMILTON,12047,2006,14430.0
340,FL,HARDEE,12049,2006,27049.0
341,FL,HENDRY,12051,2006,38776.0
342,FL,HERNANDO,12053,2006,164398.0
343,FL,HIGHLANDS,12055,2006,97788.0
344,FL,HILLSBOROUGH,12057,2006,1171826.0
345,FL,HOLMES,12059,2006,19824.0
346,FL,INDIAN RIVER,12061,2006,131463.0
347,FL,JACKSON,12063,2006,48265.0
348,FL,JEFFERSON,12065,2006,14461.0
349,FL,LAFAYETTE,12067,2006,8341.0
350,FL,LAKE,12069,2006,281329.0
351,FL,LEE,12071,2006,582678.0
352,FL,LEON,12073,2006,263076.0
353,FL,LEVY,12075,2006,39447.0
354,FL,LIBERTY,12077,2006,8011.0
355,FL,MADISON,12079,2006,19299.0
356,FL,MANATEE,12081,2006,313771.0
357,FL,MARION,12083,2006,316310.0
358,FL,MARTIN,12085,2006,141802.0
359,FL,MIAMI-DADE,12086,2006,2405911.0
360,FL,MONROE,12087,2006,73793.0
361,FL,NASSAU,12089,2006,67823.0
362,FL,OKALOOSA,12091,2006,184071.0
363,FL,OKEECHOBEE,12093,2006,39668.0
364,FL,ORANGE,12095,2006,1083429.0
365,FL,OSCEOLA,12097,2006,242081.0
366,FL,PALM BEACH,12099,2006,1284489.0
367,FL,PASCO,12101,2006,439529.0
368,FL,PINELLAS,12103,2006,924182.0
369,FL,POLK,12105,2006,568324.0
370,FL,PUTNAM,12107,2006,74663.0
371,FL,SAINT JOHNS,12109,2006,168480.0
372,FL,SAINT LUCIE,12111,2006,255251.0
373,FL,SANTA ROSA,12113,2006,142983.0
374,FL,SARASOTA,12115,2006,371361.0
375,FL,SEMINOLE,12117,2006,413218.0
376,FL,SUMTER,12119,2006,76202.0
377,FL,SUWANNEE,12121,2006,39533.0
378,FL,TAYLOR,12123,2006,20793.0
379,FL,UNION,12125,2006,14873.0
380,FL,VOLUSIA,12127,2006,494748.0
381,FL,WAKULLA,12129,2006,27785.0
382,FL,WALTON,12131,2006,51145.0
383,FL,WASHINGTON,12133,2006,22860.0
384,GA,APPLING,13001,2006,17725.0
385,GA,ATKINSON,13003,2006,8197.0
386,GA,BACON,13005,2006,10682.0
387,GA,BAKER,13007,2006,3877.0
388,GA,BALDWIN,13009,2006,46513.0
389,GA,BANKS,13011,2006,17076.0
390,GA,BARROW,13013,2006,61395.0
391,GA,BARTOW,13015,2006,92983.0
392,GA,BEN HILL,13017,2006,17525.0
393,GA,BERRIEN,13019,2006,18051.0
394,GA,BIBB,13021,2006,154510.0
395,GA,BLECKLEY,13023,2006,12553.0
396,GA,BRANTLEY,13025,2006,16895.0
397,GA,BROOKS,13027,2006,16309.0
398,GA,BRYAN,13029,2006,27346.0
399,GA,BULLOCH,13031,2006,64304.0
400,GA,BURKE,13033,2006,22875.0
401,GA,BUTTS,13035,2006,22669.0
402,GA,CALHOUN,13037,2006,6350.0
403,GA,CAMDEN,13039,2006,47086.0
404,GA,CANDLER,13043,2006,10388.0
405,GA,CARROLL,13045,2006,105853.0
406,GA,CATOOSA,13047,2006,61095.0
407,GA,CHARLTON,13049,2006,12089.0
408,GA,CHATHAM,13051,2006,246896.0
409,GA,CHATTAHOOCHEE,13053,2006,11828.0
410,GA,CHATTOOGA,13055,2006,25640.0
411,GA,CHEROKEE,13057,2006,193241.0
412,GA,CLARKE,13059,2006,112074.0
413,GA,CLAY,13061,2006,3232.0
414,GA,CLAYTON,13063,2006,258552.0
415,GA,CLINCH,13065,2006,6828.0
416,GA,COBB,13067,2006,661913.0
417,GA,COFFEE,13069,2006,40702.0
418,GA,COLQUITT,13071,2006,43700.0
419,GA,COLUMBIA,13073,2006,110845.0
420,GA,COOK,13075,2006,16622.0
421,GA,COWETA,13077,2006,113749.0
422,GA,CRAWFORD,13079,2006,12943.0
423,GA,CRISP,13081,2006,22718.0
424,GA,DADE,13083,2006,16411.0
425,GA,DAWSON,13085,2006,20660.0
426,GA,DECATUR,13087,2006,27835.0
427,GA,DEKALB,13089,2006,676687.0
428,GA,DODGE,13091,2006,20954.0
429,GA,DOOLY,13093,2006,13719.0
430,GA,DOUGHERTY,13095,2006,94418.0
431,GA,DOUGLAS,13097,2006,119918.0
432,GA,EARLY,13099,2006,11648.0
433,GA,ECHOLS,13101,2006,3913.0
434,GA,EFFINGHAM,13103,2006,47823.0
435,GA,ELBERT,13105,2006,20631.0
436,GA,EMANUEL,13107,2006,22091.0
437,GA,EVANS,13109,2006,10889.0
438,GA,FANNIN,13111,2006,22758.0
439,GA,FAYETTE,13113,2006,104099.0
440,GA,FLOYD,13115,2006,95165.0
441,GA,FORSYTH,13117,2006,147228.0
442,GA,FRANKLIN,13119,2006,21956.0
443,GA,FULTON,13121,2006,845181.0
444,GA,GILMER,13123,2006,27665.0
445,GA,GLASCOCK,13125,2006,2893.0
446,GA,GLYNN,13127,2006,74870.0
447,GA,GORDON,13129,2006,52161.0
448,GA,GRADY,13131,2006,24384.0
449,GA,GREENE,13133,2006,15587.0
450,GA,GWINNETT,13135,2006,740267.0
451,GA,HABERSHAM,13137,2006,40616.0
452,GA,HALL,13139,2006,166524.0
453,GA,HANCOCK,13141,2006,9650.0
454,GA,HARALSON,13143,2006,28121.0
455,GA,HARRIS,13145,2006,29289.0
456,GA,HART,13147,2006,24764.0
457,GA,HEARD,13149,2006,11553.0
458,GA,HENRY,13151,2006,180304.0
459,GA,HOUSTON,13153,2006,128978.0
460,GA,IRWIN,13155,2006,9852.0
461,GA,JACKSON,13157,2006,54037.0
462,GA,JASPER,13159,2006,13370.0
463,GA,JEFF DAVIS,13161,2006,14028.0
464,GA,JEFFERSON,13163,2006,16889.0
465,GA,JENKINS,13165,2006,8533.0
466,GA,JOHNSON,13167,2006,9638.0
467,GA,JONES,13169,2006,27563.0
468,GA,LAMAR,13171,2006,17115.0
469,GA,LANIER,13173,2006,8509.0
470,GA,LAURENS,13175,2006,47287.0
471,GA,LEE,13177,2006,27365.0
472,GA,LIBERTY,13179,2006,63047.0
473,GA,LINCOLN,13181,2006,8198.0
474,GA,LONG,13183,2006,12152.0
475,GA,LOWNDES,13185,2006,100592.0
476,GA,LUMPKIN,13187,2006,27300.0
477,GA,MCDUFFIE,13189,2006,21564.0
478,GA,MCINTOSH,13191,2006,12950.0
479,GA,MACON,13193,2006,14364.0
480,GA,MADISON,13195,2006,27347.0
481,GA,MARION,13197,2006,8089.0
482,GA,MERIWETHER,13199,2006,22694.0
483,GA,MILLER,13201,2006,6104.0
484,GA,MITCHELL,13205,2006,23579.0
485,GA,MONROE,13207,2006,24924.0
486,GA,MONTGOMERY,13209,2006,9165.0
487,GA,MORGAN,13211,2006,17316.0
488,GA,MURRAY,13213,2006,40173.0
489,GA,MUSCOGEE,13215,2006,189464.0
490,GA,NEWTON,13217,2006,90647.0
491,GA,OCONEE,13219,2006,29720.0
492,GA,OGLETHORPE,13221,2006,14030.0
493,GA,PAULDING,13223,2006,122635.0
494,GA,PEACH,13225,2006,25510.0
495,GA,PICKENS,13227,2006,28169.0
496,GA,PIERCE,13229,2006,17502.0
497,GA,PIKE,13231,2006,16590.0
498,GA,POLK,13233,2006,40372.0
499,GA,PULASKI,13235,2006,11183.0
500,GA,PUTNAM,13237,2006,20368.0
501,GA,QUITMAN,13239,2006,2545.0
502,GA,RABUN,13241,2006,16090.0
503,GA,RANDOLPH,13243,2006,7786.0
504,GA,RICHMOND,13245,2006,196449.0
505,GA,ROCKDALE,13247,2006,79911.0
506,GA,SCHLEY,13249,2006,4374.0
507,GA,SCREVEN,13251,2006,14884.0
508,GA,SEMINOLE,13253,2006,8869.0
509,GA,SPALDING,13255,2006,61971.0
510,GA,STEPHENS,13257,2006,25488.0
511,GA,STEWART,13259,2006,5627.0
512,GA,SUMTER,13261,2006,32785.0
513,GA,TALBOT,13263,2006,6959.0
514,GA,TALIAFERRO,13265,2006,1863.0
515,GA,TATTNALL,13267,2006,23417.0
516,GA,TAYLOR,13269,2006,8798.0
517,GA,TELFAIR,13271,2006,15401.0
518,GA,TERRELL,13273,2006,9969.0
519,GA,THOMAS,13275,2006,43901.0
520,GA,TIFT,13277,2006,39503.0
521,GA,TOOMBS,13279,2006,26851.0
522,GA,TOWNS,13281,2006,10281.0
523,GA,TREUTLEN,13283,2006,6771.0
524,GA,TROUP,13285,2006,63897.0
525,GA,TURNER,13287,2006,9133.0
526,GA,TWIGGS,13289,2006,9715.0
527,GA,UNION,13291,2006,20460.0
528,GA,UPSON,13293,2006,27349.0
529,GA,WALKER,13295,2006,66343.0
530,GA,WALTON,13297,2006,77057.0
531,GA,WARE,13299,2006,35624.0
532,GA,WARREN,13301,2006,6038.0
533,GA,WASHINGTON,13303,2006,20805.0
534,GA,WAYNE,13305,2006,28929.0
535,GA,WEBSTER,13307,2006,2630.0
536,GA,WHEELER,13309,2006,6954.0
537,GA,WHITE,13311,2006,25575.0
538,GA,WHITFIELD,13313,2006,96408.0
539,GA,WILCOX,13315,2006,8868.0
540,GA,WILKES,13317,2006,10586.0
541,GA,WILKINSON,13319,2006,9793.0
542,GA,WORTH,13321,2006,21783.0
547,ID,ADA,16001,2006,363498.0
548,ID,ADAMS,16003,2006,3788.0
549,ID,BANNOCK,16005,2006,78491.0
550,ID,BEAR LAKE,16007,2006,6071.0
551,ID,BENEWAH,16009,2006,9260.0
552,ID,BINGHAM,16011,2006,43396.0
553,ID,BLAINE,16013,2006,21082.0
554,ID,BOISE,16015,2006,7151.0
555,ID,BONNER,16017,2006,40127.0
556,ID,BONNEVILLE,16019,2006,94756.0
557,ID,BOUNDARY,16021,2006,10530.0
558,ID,BUTTE,16023,2006,2786.0
559,ID,CAMAS,16025,2006,1073.0
560,ID,CANYON,16027,2006,172188.0
561,ID,CARIBOU,16029,2006,6886.0
562,ID,CASSIA,16031,2006,21281.0
563,ID,CLARK,16033,2006,947.0
564,ID,CLEARWATER,16035,2006,8776.0
565,ID,CUSTER,16037,2006,4155.0
566,ID,ELMORE,16039,2006,25927.0
567,ID,FRANKLIN,16041,2006,12085.0
568,ID,FREMONT,16043,2006,12770.0
569,ID,GEM,16045,2006,16632.0
570,ID,GOODING,16047,2006,14749.0
571,ID,IDAHO,16049,2006,15638.0
572,ID,JEFFERSON,16051,2006,22439.0
573,ID,JEROME,16053,2006,20111.0
574,ID,KOOTENAI,16055,2006,129510.0
575,ID,LATAH,16057,2006,36251.0
576,ID,LEMHI,16059,2006,7795.0
577,ID,LEWIS,16061,2006,3712.0
578,ID,LINCOLN,16063,2006,4762.0
579,ID,MADISON,16065,2006,34984.0
580,ID,MINIDOKA,16067,2006,19046.0
581,ID,NEZ PERCE,16069,2006,38513.0
582,ID,ONEIDA,16071,2006,4146.0
583,ID,OWYHEE,16073,2006,11114.0
584,ID,PAYETTE,16075,2006,21916.0
585,ID,POWER,16077,2006,7564.0
586,ID,SHOSHONE,16079,2006,13014.0
587,ID,TETON,16081,2006,8270.0
588,ID,TWIN FALLS,16083,2006,71974.0
589,ID,VALLEY,16085,2006,9480.0
590,ID,WASHINGTON,16087,2006,10025.0
1397,MS,ADAMS,28001,2006,33220.0
1398,MS,ALCORN,28003,2006,36183.0
1399,MS,AMITE,28005,2006,13586.0
1400,MS,ATTALA,28007,2006,19431.0
1401,MS,BENTON,28009,2006,8479.0
1402,MS,BOLIVAR,28011,2006,36102.0
1403,MS,CALHOUN,28013,2006,14947.0
1404,MS,CARROLL,28015,2006,10534.0
1405,MS,CHICKASAW,28017,2006,18074.0
1406,MS,CHOCTAW,28019,2006,8894.0
1407,MS,CLAIBORNE,28021,2006,10358.0
1408,MS,CLARKE,28023,2006,16976.0
1409,MS,CLAY,28025,2006,21139.0
1410,MS,COAHOMA,28027,2006,27441.0
1411,MS,COPIAH,28029,2006,29540.0
1412,MS,COVINGTON,28031,2006,19555.0
1413,MS,DESOTO,28033,2006,145220.0
1414,MS,FORREST,28035,2006,73219.0
1415,MS,FRANKLIN,28037,2006,8111.0
1416,MS,GEORGE,28039,2006,21382.0
1417,MS,GREENE,28041,2006,13135.0
1418,MS,GRENADA,28043,2006,22388.0
1419,MS,HANCOCK,28045,2006,40087.0
1420,MS,HARRISON,28047,2006,174449.0
1421,MS,HINDS,28049,2006,248989.0
1422,MS,HOLMES,28051,2006,19932.0
1423,MS,HUMPHREYS,28053,2006,9840.0
1424,MS,ISSAQUENA,28055,2006,1649.0
1425,MS,ITAWAMBA,28057,2006,23217.0
1426,MS,JACKSON,28059,2006,132717.0
1427,MS,JASPER,28061,2006,17544.0
1428,MS,JEFFERSON,28063,2006,8241.0
1429,MS,JEFFERSON DAVIS,28065,2006,12928.0
1430,MS,JONES,28067,2006,66330.0
1431,MS,KEMPER,28069,2006,10533.0
1432,MS,LAFAYETTE,28071,2006,44281.0
1433,MS,LAMAR,28073,2006,48850.0
1434,MS,LAUDERDALE,28075,2006,78063.0
1435,MS,LAWRENCE,28077,2006,13053.0
1436,MS,LEAKE,28079,2006,23159.0
1437,MS,LEE,28081,2006,79684.0
1438,MS,LEFLORE,28083,2006,33862.0
1439,MS,LINCOLN,28085,2006,34248.0
1440,MS,LOWNDES,28087,2006,59396.0
1441,MS,MADISON,28089,2006,87844.0
1442,MS,MARION,28091,2006,26291.0
1443,MS,MARSHALL,28093,2006,36374.0
1444,MS,MONROE,28095,2006,37454.0
1445,MS,MONTGOMERY,28097,2006,11453.0
1446,MS,NESHOBA,28099,2006,29381.0
1447,MS,NEWTON,28101,2006,21814.0
1448,MS,NOXUBEE,28103,2006,11875.0
1449,MS,OKTIBBEHA,28105,2006,45052.0
1450,MS,PANOLA,28107,2006,34705.0
1451,MS,PEARL RIVER,28109,2006,55153.0
1452,MS,PERRY,28111,2006,12098.0
1453,MS,PIKE,28113,2006,40241.0
1454,MS,PONTOTOC,28115,2006,29098.0
1455,MS,PRENTISS,28117,2006,25463.0
1456,MS,QUITMAN,28119,2006,9008.0
1457,MS,RANKIN,28121,2006,134132.0
1458,MS,SCOTT,28123,2006,28170.0
1459,MS,SHARKEY,28125,2006,5510.0
1460,MS,SIMPSON,28127,2006,27658.0
1461,MS,SMITH,28129,2006,16427.0
1462,MS,STONE,28131,2006,15968.0
1463,MS,SUNFLOWER,28133,2006,31464.0
1464,MS,TALLAHATCHIE,28135,2006,15283.0
1465,MS,TATE,28137,2006,27473.0
1466,MS,TIPPAH,28139,2006,21688.0
1467,MS,TISHOMINGO,28141,2006,19424.0
1468,MS,TUNICA,28143,2006,10723.0
1469,MS,UNION,28145,2006,26762.0
1470,MS,WALTHALL,28147,2006,15594.0
1471,MS,WARREN,28149,2006,49440.0
1472,MS,WASHINGTON,28151,2006,54325.0
1473,MS,WAYNE,28153,2006,21111.0
1474,MS,WEBSTER,28155,2006,10022.0
1475,MS,WILKINSON,28157,2006,10306.0
1476,MS,WINSTON,28159,2006,19538.0
1477,MS,YALOBUSHA,28161,2006,12976.0
1478,MS,YAZOO,28163,2006,28714.0
1479,MO,ADAIR,29001,2006,25007.0
1480,MO,ANDREW,29003,2006,16861.0
1481,MO,ATCHISON,29005,2006,5908.0
1482,MO,AUDRAIN,29007,2006,25869.0
1483,MO,BARRY,29009,2006,35756.0
1484,MO,BARTON,29011,2006,12972.0
1485,MO,BATES,29013,2006,17193.0
1486,MO,BENTON,29015,2006,18749.0
1487,MO,BOLLINGER,29017,2006,12496.0
1488,MO,BOONE,29019,2006,152784.0
1489,MO,BUCHANAN,29021,2006,86543.0
1490,MO,BUTLER,29023,2006,42246.0
1491,MO,CALDWELL,29025,2006,9343.0
1492,MO,CALLAWAY,29027,2006,43118.0
1493,MO,CAMDEN,29029,2006,41832.0
1494,MO,CAPE GIRARDEAU,29031,2006,72941.0
1495,MO,CARROLL,29033,2006,9743.0
1496,MO,CARTER,29035,2006,6030.0
1497,MO,CASS,29037,2006,94494.0
1498,MO,CEDAR,29039,2006,14229.0
1499,MO,CHARITON,29041,2006,8013.0
1500,MO,CHRISTIAN,29043,2006,69394.0
1501,MO,CLARK,29045,2006,7206.0
1502,MO,CLAY,29047,2006,206369.0
1503,MO,CLINTON,29049,2006,20347.0
1504,MO,COLE,29051,2006,73509.0
1505,MO,COOPER,29053,2006,17547.0
1506,MO,CRAWFORD,29055,2006,24373.0
1507,MO,DADE,29057,2006,7974.0
1508,MO,DALLAS,29059,2006,16580.0
1509,MO,DAVIESS,29061,2006,8331.0
1510,MO,DEKALB,29063,2006,12882.0
1511,MO,DENT,29065,2006,15419.0
1512,MO,DOUGLAS,29067,2006,13573.0
1513,MO,DUNKLIN,29069,2006,32388.0
1514,MO,FRANKLIN,29071,2006,99341.0
1515,MO,GASCONADE,29073,2006,15479.0
1516,MO,GENTRY,29075,2006,6776.0
1517,MO,GREENE,29077,2006,263046.0
1518,MO,GRUNDY,29079,2006,10187.0
1519,MO,HARRISON,29081,2006,8870.0
1520,MO,HENRY,29083,2006,22556.0
1521,MO,HICKORY,29085,2006,9518.0
1522,MO,HOLT,29087,2006,4976.0
1523,MO,HOWARD,29089,2006,10089.0
1524,MO,HOWELL,29091,2006,39067.0
1525,MO,IRON,29093,2006,10710.0
1526,MO,JACKSON,29095,2006,660539.0
1527,MO,JASPER,29097,2006,112030.0
1528,MO,JEFFERSON,29099,2006,213105.0
1529,MO,JOHNSON,29101,2006,51500.0
1530,MO,KNOX,29103,2006,4158.0
1531,MO,LACLEDE,29105,2006,34937.0
1532,MO,LAFAYETTE,29107,2006,33288.0
1533,MO,LAWRENCE,29109,2006,37779.0
1534,MO,LEWIS,29111,2006,10286.0
1535,MO,LINCOLN,29113,2006,49117.0
1536,MO,LINN,29115,2006,12928.0
1537,MO,LIVINGSTON,29117,2006,14717.0
1538,MO,MCDONALD,29119,2006,22977.0
1539,MO,MACON,29121,2006,15562.0
1540,MO,MADISON,29123,2006,12130.0
1541,MO,MARIES,29125,2006,9235.0
1542,MO,MARION,29127,2006,28468.0
1543,MO,MERCER,29129,2006,3668.0
1544,MO,MILLER,29131,2006,24759.0
1545,MO,MISSISSIPPI,29133,2006,14033.0
1546,MO,MONITEAU,29135,2006,15340.0
1547,MO,MONROE,29137,2006,9219.0
1548,MO,MONTGOMERY,29139,2006,12242.0
1549,MO,MORGAN,29141,2006,20570.0
1550,MO,NEW MADRID,29143,2006,18821.0
1551,MO,NEWTON,29145,2006,56671.0
1552,MO,NODAWAY,29147,2006,22698.0
1553,MO,OREGON,29149,2006,10669.0
1554,MO,OSAGE,29151,2006,13687.0
1555,MO,OZARK,29153,2006,9667.0
1556,MO,PEMISCOT,29155,2006,18953.0
1557,MO,PERRY,29157,2006,18672.0
1558,MO,PETTIS,29159,2006,40937.0
1559,MO,PHELPS,29161,2006,44025.0
1560,MO,PIKE,29163,2006,18707.0
1561,MO,PLATTE,29165,2006,83913.0
1562,MO,POLK,29167,2006,30053.0
1563,MO,PULASKI,29169,2006,46482.0
1564,MO,PUTNAM,29171,2006,5167.0
1565,MO,RALLS,29173,2006,10092.0
1566,MO,RANDOLPH,29175,2006,25480.0
1567,MO,RAY,29177,2006,23842.0
1568,MO,REYNOLDS,29179,2006,6707.0
1569,MO,RIPLEY,29181,2006,14049.0
1570,MO,SAINT CHARLES,29183,2006,337952.0
1571,MO,SAINT CLAIR,29185,2006,9694.0
1572,MO,SAINTE GENEVIEVE,29186,2006,18263.0
1573,MO,SAINT FRANCOIS,29187,2006,62917.0
1574,MO,SAINT LOUIS,29189,2006,1002050.0
1575,MO,SALINE,29195,2006,23008.0
1576,MO,SCHUYLER,29197,2006,4267.0
1577,MO,SCOTLAND,29199,2006,4823.0
1578,MO,SCOTT,29201,2006,39626.0
1579,MO,SHANNON,29203,2006,8313.0
1580,MO,SHELBY,29205,2006,6533.0
1581,MO,STODDARD,29207,2006,30314.0
1582,MO,STONE,29209,2006,31546.0
1583,MO,SULLIVAN,29211,2006,6783.0
1584,MO,TANEY,29213,2006,46200.0
1585,MO,TEXAS,29215,2006,25385.0
1586,MO,VERNON,29217,2006,20715.0
1587,MO,WARREN,29219,2006,30175.0
1588,MO,WASHINGTON,29221,2006,24619.0
1589,MO,WAYNE,29223,2006,13429.0
1590,MO,WEBSTER,29225,2006,34692.0
1591,MO,WORTH,29227,2006,2202.0
1592,MO,WRIGHT,29229,2006,18554.0
1593,MO,SAINT LOUIS CITY,29510,2006,320131.0
1791,NM,BERNALILLO,35001,2006,628632.0
1792,NM,CATRON,35003,2006,3573.0
