GISJOIN,YEAR,AREANAME,STATE,STATEA,COUNTY,COUNTYA,DATAFLAG,NOTECODE,AGWD001
"G0100870","1995","Macon, AL","Alabama","010","Macon","0870","0","0",24150
"G0100890","1995","Madison, AL","Alabama","010","Madison","0890","0","0",265495
"G0100910","1995","Marengo, AL","Alabama","010","Marengo","0910","0","0",23117
"G0100930","1995","Marion, AL","Alabama","010","Marion","0930","0","0",30920
"G0100950","1995","Marshall, AL","Alabama","010","Marshall","0950","0","0",78924
"G0100970","1995","Mobile, AL","Alabama","010","Mobile","0970","0","0",395664
"G0100990","1995","Monroe, AL","Alabama","010","Monroe","0990","0","0",24802
"G0101010","1995","Montgomery, AL","Alabama","010","Montgomery","1010","0","0",222041
"G0101030","1995","Morgan, AL","Alabama","010","Morgan","1030","0","0",107227
"G0101050","1995","Perry, AL","Alabama","010","Perry","1050","0","0",12451
"G0101070","1995","Pickens, AL","Alabama","010","Pickens","1070","0","0",20902
"G0101090","1995","Pike, AL","Alabama","010","Pike","1090","0","0",29113
"G0101110","1995","Randolph, AL","Alabama","010","Randolph","1110","0","0",21258
"G0101130","1995","Russell, AL","Alabama","010","Russell","1130","0","0",51328
"G0101150","1995","St. Clair, AL","Alabama","010","St Clair","1150","0","0",57654
"G0101170","1995","Shelby, AL","Alabama","010","Shelby","1170","0","0",122508
"G0101190","1995","Sumter, AL","Alabama","010","Sumter","1190","0","0",15911
"G0101210","1995","Talladega, AL","Alabama","010","Talladega","1210","0","0",77381
"G0101230","1995","Tallapoosa, AL","Alabama","010","Tallapoosa","1230","0","0",40269
"G0101250","1995","Tuscaloosa, AL","Alabama","010","Tuscaloosa","1250","0","0",160396
"G0101270","1995","Walker, AL","Alabama","010","Walker","1270","0","0",69262
"G0101290","1995","Washington, AL","Alabama","010","Washington","1290","0","0",17437
"G0101310","1995","Wilcox, AL","Alabama","010","Wilcox","1310","0","0",13557
"G0101330","1995","Winston, AL","Alabama","010","Winston","1330","0","0",23490
"G0200130","1995","Aleutians East, AK","Alaska","020","Aleutians East","0130","0","0",2619
"G0200160","1995","Aleutians West, AK","Alaska","020","Aleutians West","0160","0","0",5964
"G0200200","1995","Anchorage, AK","Alaska","020","Anchorage","0200","0","0",251981
"G0200500","1995","Bethel, AK","Alaska","020","Bethel","0500","0","0",15116
"G0200600","1995","Bristol Bay, AK","Alaska","020","Bristol Bay Borough","0600","0","0",1144
"G0200680","1995","Denali, AK","Alaska","020","Denali","0680","13 - Except for population count, data for this unit are not enumerated separately and are included with another unit","6082",1940
"G0200700","1995","Dillingham, AK","Alaska","020","Dillingham","0700","0","0",4540
"G0200900","1995","Fairbanks North Star, AK","Alaska","020","Fairbanks North Star","0900","0","0",81941
"G0201000","1995","Haines, AK","Alaska","020","Haines","1000","0","0",2307
"G0201050","1995","Hoonah-Angoon, AK","Alaska","020","Hoonah-Angoon","1050","12 - Except for population count, data for another unit not enumerated separately are included with this unit. Rates recalculated by NHGIS.","6084",3800
"G0201100","1995","Juneau, AK","Alaska","020","Juneau","1100","0","0",29479
"G0201220","1995","Kenai Peninsula, AK","Alaska","020","Kenai Peninsula","1220","0","0",46719
"G0201300","1995","Ketchikan Gateway, AK","Alaska","020","Ketchikan Gateway","1300","0","0",14781
"G0201500","1995","Kodiak Island, AK","Alaska","020","Kodiak Island","1500","0","0",14481
"G0201640","1995","Lake and Peninsula, AK","Alaska","020","Lake And Peninsula","1640","0","0",1832
"G0201700","1995","Matanuska-Susitna, AK","Alaska","020","Matanuska-Susitna","1700","0","0",49897
"G0201800","1995","Nome, AK","Alaska","020","Nome","1800","0","0",8922
"G0201850","1995","North Slope, AK","Alaska","020","North Slope","1850","0","0",7108
"G0201880","1995","Northwest Arctic, AK","Alaska","020","Northwest Arctic","1880","0","0",6692
"G0201950","1995","Petersburg, AK","Alaska","020","Petersburg","1950","1 - Data for another unit not enumerated separately are included with this unit","5090",6958
"G0201980","1995","Prince of Wales-Hyder, AK","Alaska","020","Prince of Wales-Hyder","1980","0","0",6639
"G0202200","1995","Sitka, AK","Alaska","020","Sitka","2200","0","0",8947
"G0202300","1995","Skagway, AK","Alaska","020","Skagway","2300","2 - Data for this unit are not enumerated separately and are included with another unit","6084",0
"G0202400","1995","Southeast Fairbanks, AK","Alaska","020","Southeast Fairbanks","2400","0","0",6345
"G0202610","1995","Valdez-Cordova, AK","Alaska","020","Valdez-Cordova","2610","0","0",10287
"G0202700","1995","Wade Hampton, AK","Alaska","020","Wade Hampton","2700","0","0",6496
"G0202750","1995","Wrangell, AK","Alaska","020","Wrangell","2750","2 - Data for this unit are not enumerated separately and are included with another unit","5090",0
"G0202820","1995","Yakutat, AK","Alaska","020","Yakutat","2820","13 - Except for population count, data for this unit are not enumerated separately and are included with another unit","6084",870
"G0202900","1995","Yukon-Koyukuk, AK","Alaska","020","Yukon-Koyukuk","2900","12 - Except for population count, data for another unit not enumerated separately are included with this unit. Rates recalculated by NHGIS.","6082",6607
"G0400010","1995","Apache, AZ","Arizona","040","Apache","0010","0","0",68274
"G0400030","1995","Cochise, AZ","Arizona","040","Cochise","0030","0","0",112480
"G0400050","1995","Coconino, AZ","Arizona","040","Coconino","0050","0","0",110954
"G0400070","1995","Gila, AZ","Arizona","040","Gila","0070","0","0",47074
"G0400090","1995","Graham, AZ","Arizona","040","Graham","0090","0","0",30587
"G0400110","1995","Greenlee, AZ","Arizona","040","Greenlee","0110","0","0",8920
"G0400120","1995","La Paz, AZ","Arizona","040","La Paz","0120","0","0",16562
"G0400130","1995","Maricopa, AZ","Arizona","040","Maricopa","0130","0","0",2598183
"G0400150","1995","Mohave, AZ","Arizona","040","Mohave","0150","0","0",130274
"G0400170","1995","Navajo, AZ","Arizona","040","Navajo","0170","0","0",88432
"G0400190","1995","Pima, AZ","Arizona","040","Pima","0190","0","0",768212
"G0400210","1995","Pinal, AZ","Arizona","040","Pinal","0210","0","0",145863
"G0400230","1995","Santa Cruz, AZ","Arizona","040","Santa Cruz","0230","0","0",35007
"G0400250","1995","Yavapai, AZ","Arizona","040","Yavapai","0250","0","0",139901
"G0400270","1995","Yuma, AZ","Arizona","040","Yuma","0270","0","0",131776
"G0500010","1995","Arkansas, AR","Arkansas","050","Arkansas","0010","0","0",21128
"G0500030","1995","Ashley, AR","Arkansas","050","Ashley","0030","0","0",24475
"G0500050","1995","Baxter, AR","Arkansas","050","Baxter","0050","0","0",36313
"G0500070","1995","Benton, AR","Arkansas","050","Benton","0070","0","0",126211
"G0500090","1995","Boone, AR","Arkansas","050","Boone","0090","0","0",32031
"G0500110","1995","Bradley, AR","Arkansas","050","Bradley","0110","0","0",12248
"G0500130","1995","Calhoun, AR","Arkansas","050","Calhoun","0130","0","0",5836
"G0500150","1995","Carroll, AR","Arkansas","050","Carroll","0150","0","0",23282
"G0500170","1995","Chicot, AR","Arkansas","050","Chicot","0170","0","0",15176
"G0500190","1995","Clark, AR","Arkansas","050","Clark","0190","0","0",23223
"G0500210","1995","Clay, AR","Arkansas","050","Clay","0210","0","0",17866
"G0500230","1995","Cleburne, AR","Arkansas","050","Cleburne","0230","0","0",22075
"G0500250","1995","Cleveland, AR","Arkansas","050","Cleveland","0250","0","0",8167
"G0500270","1995","Columbia, AR","Arkansas","050","Columbia","0270","0","0",25974
"G0500290","1995","Conway, AR","Arkansas","050","Conway","0290","0","0",19966
"G0500310","1995","Craighead, AR","Arkansas","050","Craighead","0310","0","0",75856
"G0500330","1995","Crawford, AR","Arkansas","050","Crawford","0330","0","0",48584
"G0500350","1995","Crittenden, AR","Arkansas","050","Crittenden","0350","0","0",49833
"G0500370","1995","Cross, AR","Arkansas","050","Cross","0370","0","0",19299
"G0500390","1995","Dallas, AR","Arkansas","050","Dallas","0390","0","0",9660
"G0500410","1995","Desha, AR","Arkansas","050","Desha","0410","0","0",15890
"G0500430","1995","Drew, AR","Arkansas","050","Drew","0430","0","0",18334
"G0500450","1995","Faulkner, AR","Arkansas","050","Faulkner","0450","0","0",73432
"G0500470","1995","Franklin, AR","Arkansas","050","Franklin","0470","0","0",16568
"G0500490","1995","Fulton, AR","Arkansas","050","Fulton","0490","0","0",10897
"G0500510","1995","Garland, AR","Arkansas","050","Garland","0510","0","0",82015
"G0500530","1995","Grant, AR","Arkansas","050","Grant","0530","0","0",15277
"G0500550","1995","Greene, AR","Arkansas","050","Greene","0550","0","0",34852
"G0500570","1995","Hempstead, AR","Arkansas","050","Hempstead","0570","0","0",22813
"G0500590","1995","Hot Spring, AR","Arkansas","050","Hot Spring","0590","0","0",28374
"G0500610","1995","Howard, AR","Arkansas","050","Howard","0610","0","0",14093
"G0500630","1995","Independence, AR","Arkansas","050","Independence","0630","0","0",33131
"G0500650","1995","Izard, AR","Arkansas","050","Izard","0650","0","0",12687
"G0500670","1995","Jackson, AR","Arkansas","050","Jackson","0670","0","0",18621
"G0500690","1995","Jefferson, AR","Arkansas","050","Jefferson","0690","0","0",85395
"G0500710","1995","Johnson, AR","Arkansas","050","Johnson","0710","0","0",20984
"G0500730","1995","Lafayette, AR","Arkansas","050","Lafayette","0730","0","0",9166
"G0500750","1995","Lawrence, AR","Arkansas","050","Lawrence","0750","0","0",17794
"G0500770","1995","Lee, AR","Arkansas","050","Lee","0770","0","0",12680
"G0500790","1995","Lincoln, AR","Arkansas","050","Lincoln","0790","0","0",14152
"G0500810","1995","Little River, AR","Arkansas","050","Little River","0810","0","0",13633
"G0500830","1995","Logan, AR","Arkansas","050","Logan","0830","0","0",21577
"G0500850","1995","Lonoke, AR","Arkansas","050","Lonoke","0850","0","0",46075
"G0500870","1995","Madison, AR","Arkansas","050","Madison","0870","0","0",13263
"G0500890","1995","Marion, AR","Arkansas","050","Marion","0890","0","0",14473
"G0500910","1995","Miller, AR","Arkansas","050","Miller","0910","0","0",39635
"G0500930","1995","Mississippi, AR","Arkansas","050","Mississippi","0930","0","0",51899
"G0500950","1995","Monroe, AR","Arkansas","050","Monroe","0950","0","0",10645
"G0500970","1995","Montgomery, AR","Arkansas","050","Montgomery","0970","0","0",8466
"G0500990","1995","Nevada, AR","Arkansas","050","Nevada","0990","0","0",10049
"G0501010","1995","Newton, AR","Arkansas","050","Newton","1010","0","0",8220
"G0501030","1995","Ouachita, AR","Arkansas","050","Ouachita","1030","0","0",29311
"G0501050","1995","Perry, AR","Arkansas","050","Perry","1050","0","0",9116
"G0501070","1995","Phillips, AR","Arkansas","050","Phillips","1070","0","0",27833
"G0501090","1995","Pike, AR","Arkansas","050","Pike","1090","0","0",10775
"G0501110","1995","Poinsett, AR","Arkansas","050","Poinsett","1110","0","0",24975
"G0501130","1995","Polk, AR","Arkansas","050","Polk","1130","0","0",19005
"G0501150","1995","Pope, AR","Arkansas","050","Pope","1150","0","0",51476
"G0501170","1995","Prairie, AR","Arkansas","050","Prairie","1170","0","0",9451
"G0501190","1995","Pulaski, AR","Arkansas","050","Pulaski","1190","0","0",357096
"G0501210","1995","Randolph, AR","Arkansas","050","Randolph","1210","0","0",17565
"G0501230","1995","St. Francis, AR","Arkansas","050","St Francis","1230","0","0",29202
"G0501250","1995","Saline, AR","Arkansas","050","Saline","1250","0","0",75349
"G0501270","1995","Scott, AR","Arkansas","050","Scott","1270","0","0",10788
"G0501290","1995","Searcy, AR","Arkansas","050","Searcy","1290","0","0",7890
"G0501310","1995","Sebastian, AR","Arkansas","050","Sebastian","1310","0","0",108251
"G0501330","1995","Sevier, AR","Arkansas","050","Sevier","1330","0","0",15058
"G0501350","1995","Sharp, AR","Arkansas","050","Sharp","1350","0","0",16053
"G0501370","1995","Stone, AR","Arkansas","050","Stone","1370","0","0",10904
"G0501390","1995","Union, AR","Arkansas","050","Union","1390","0","0",46532
"G0501410","1995","Van Buren, AR","Arkansas","050","Van Buren","1410","0","0",15296
"G0501430","1995","Washington, AR","Arkansas","050","Washington","1430","0","0",140913
"G0501450","1995","White, AR","Arkansas","050","White","1450","0","0",61241
"G0501470","1995","Woodruff, AR","Arkansas","050","Woodruff","1470","0","0",9240
"G0501490","1995","Yell, AR","Arkansas","050","Yell","1490","0","0",19786
"G0600010","1995","Alameda, CA","California","060","Alameda","0010","0","0",1346548
"G0600030","1995","Alpine, CA","California","060","Alpine","0030","0","0",1246
"G0600050","1995","Amador, CA","California","060","Amador","0050","0","0",33549
"G0600070","1995","Butte, CA","California","060","Butte","0070","0","0",196083
"G0600090","1995","Calaveras, CA","California","060","Calaveras","0090","0","0",37700
"G0600110","1995","Colusa, CA","California","060","Colusa","0110","0","0",17584
"G0600130","1995","Contra Costa, CA","California","060","Contra Costa","0130","0","0",872075
"G0600150","1995","Del Norte, CA","California","060","Del Norte","0150","0","0",27802
"G0600170","1995","El Dorado, CA","California","060","El Dorado","0170","0","0",144574
"G0600190","1995","Fresno, CA","California","060","Fresno","0190","0","0",749534
"G0600210","1995","Glenn, CA","California","060","Glenn","0210","0","0",26040
"G0600230","1995","Humboldt, CA","California","060","Humboldt","0230","0","0",125927
"G0600250","1995","Imperial, CA","California","060","Imperial","0250","0","0",136986
"G0600270","1995","Inyo, CA","California","060","Inyo","0270","0","0",18395
"G0600290","1995","Kern, CA","California","060","Kern","0290","0","0",620201
"G0600310","1995","Kings, CA","California","060","Kings","0310","0","0",113840
"G0600330","1995","Lake, CA","California","060","Lake","0330","0","0",56265
"G0600350","1995","Lassen, CA","California","060","Lassen","0350","0","0",28825
"G0600370","1995","Los Angeles, CA","California","060","Los Angeles","0370","0","0",9089015
"G0600390","1995","Madera, CA","California","060","Madera","0390","0","0",109300
"G0600410","1995","Marin, CA","California","060","Marin","0410","0","0",239195
"G0600430","1995","Mariposa, CA","California","060","Mariposa","0430","0","0",16427
"G0600450","1995","Mendocino, CA","California","060","Mendocino","0450","0","0",83277
"G0600470","1995","Merced, CA","California","060","Merced","0470","0","0",195291
"G0600490","1995","Modoc, CA","California","060","Modoc","0490","0","0",9761
"G0600510","1995","Mono, CA","California","060","Mono","0510","0","0",11649
"G0600530","1995","Monterey, CA","California","060","Monterey","0530","0","0",355486
"G0600550","1995","Napa, CA","California","060","Napa","0550","0","0",116697
"G0600570","1995","Nevada, CA","California","060","Nevada","0570","0","0",86523
"G0600590","1995","Orange, CA","California","060","Orange","0590","0","0",2603678
"G0600610","1995","Placer, CA","California","060","Placer","0610","0","0",207071
"G0600630","1995","Plumas, CA","California","060","Plumas","0630","0","0",20823
"G0600650","1995","Riverside, CA","California","060","Riverside","0650","0","0",1373034
"G0600670","1995","Sacramento, CA","California","060","Sacramento","0670","0","0",1140825
"G0600690","1995","San Benito, CA","California","060","San Benito","0690","0","0",42334
"G0600710","1995","San Bernardino, CA","California","060","San Bernardino","0710","0","0",1576773
"G0600730","1995","San Diego, CA","California","060","San Diego","0730","0","0",2623697
"G0600750","1995","San Francisco, CA","California","060","San Francisco","0750","0","0",746386
"G0600770","1995","San Joaquin, CA","California","060","San Joaquin","0770","0","0",517923
"G0600790","1995","San Luis Obispo, CA","California","060","San Luis Obispo","0790","0","0",229370
"G0600810","1995","San Mateo, CA","California","060","San Mateo","0810","0","0",679690
"G0600830","1995","Santa Barbara, CA","California","060","Santa Barbara","0830","0","0",384582
"G0600850","1995","Santa Clara, CA","California","060","Santa Clara","0850","0","0",1580245
"G0600870","1995","Santa Cruz, CA","California","060","Santa Cruz","0870","0","0",239324
"G0600890","1995","Shasta, CA","California","060","Shasta","0890","0","0",159198
"G0600910","1995","Sierra, CA","California","060","Sierra","0910","0","0",3466
"G0600930","1995","Siskiyou, CA","California","060","Siskiyou","0930","0","0",44760
"G0600950","1995","Solano, CA","California","060","Solano","0950","0","0",365395
"G0600970","1995","Sonoma, CA","California","060","Sonoma","0970","0","0",422286
"G0600990","1995","Stanislaus, CA","California","060","Stanislaus","0990","0","0",410337
"G0601010","1995","Sutter, CA","California","060","Sutter","1010","0","0",74253
"G0601030","1995","Tehama, CA","California","060","Tehama","1030","0","0",54689
"G0601050","1995","Trinity, CA","California","060","Trinity","1050","0","0",13525
"G0601070","1995","Tulare, CA","California","060","Tulare","1070","0","0",348127
"G0601090","1995","Tuolumne, CA","California","060","Tuolumne","1090","0","0",51812
"G0601110","1995","Ventura, CA","California","060","Ventura","1110","0","0",703486
"G0601130","1995","Yolo, CA","California","060","Yolo","1130","0","0",152628
"G0601150","1995","Yuba, CA","California","060","Yuba","1150","0","0",61070
"G0800010","1995","Adams, CO","Colorado","080","Adams","0010","0","0",313439
"G0800030","1995","Alamosa, CO","Colorado","080","Alamosa","0030","0","0",14372
"G0800050","1995","Arapahoe, CO","Colorado","080","Arapahoe","0050","0","0",446821
"G0800070","1995","Archuleta, CO","Colorado","080","Archuleta","0070","0","0",7098
"G0800090","1995","Baca, CO","Colorado","080","Baca","0090","0","0",4506
"G0800110","1995","Bent, CO","Colorado","080","Bent","0110","0","0",5579
"G0800130","1995","Boulder, CO","Colorado","080","Boulder","0130","0","0",259520
"G0800150","1995","Chaffee, CO","Colorado","080","Chaffee","0150","0","0",14398
"G0800170","1995","Cheyenne, CO","Colorado","080","Cheyenne","0170","0","0",2304
"G0800190","1995","Clear Creek, CO","Colorado","080","Clear Creek","0190","0","0",8808
"G0800210","1995","Conejos, CO","Colorado","080","Conejos","0210","0","0",7888
"G0800230","1995","Costilla, CO","Colorado","080","Costilla","0230","0","0",3399
"G0800250","1995","Crowley, CO","Colorado","080","Crowley","0250","0","0",4642
"G0800270","1995","Custer, CO","Colorado","080","Custer","0270","0","0",2702
"G0800290","1995","Delta, CO","Colorado","080","Delta","0290","0","0",25249
"G0800310","1995","Denver, CO","Colorado","080","Denver","0310","0","0",518958
"G0800330","1995","Dolores, CO","Colorado","080","Dolores","0330","0","0",1583
"G0800350","1995","Douglas, CO","Colorado","080","Douglas","0350","0","0",101937
"G0800370","1995","Eagle, CO","Colorado","080","Eagle","0370","0","0",31595
"G0800390","1995","Elbert, CO","Colorado","080","Elbert","0390","0","0",14423
"G0800410","1995","El Paso, CO","Colorado","080","El Paso","0410","0","0",469757
"G0800430","1995","Fremont, CO","Colorado","080","Fremont","0430","0","0",41239
"G0800450","1995","Garfield, CO","Colorado","080","Garfield","0450","0","0",36377
"G0800470","1995","Gilpin, CO","Colorado","080","Gilpin","0470","0","0",3688
"G0800490","1995","Grand, CO","Colorado","080","Grand","0490","0","0",9944
"G0800510","1995","Gunnison, CO","Colorado","080","Gunnison","0510","0","0",12427
"G0800530","1995","Hinsdale, CO","Colorado","080","Hinsdale","0530","0","0",644
"G0800550","1995","Huerfano, CO","Colorado","080","Huerfano","0550","0","0",6881
"G0800570","1995","Jackson, CO","Colorado","080","Jackson","0570","0","0",1555
"G0800590","1995","Jefferson, CO","Colorado","080","Jefferson","0590","0","0",492154
"G0800610","1995","Kiowa, CO","Colorado","080","Kiowa","0610","0","0",1631
"G0800630","1995","Kit Carson, CO","Colorado","080","Kit Carson","0630","0","0",7485
"G0800650","1995","Lake, CO","Colorado","080","Lake","0650","0","0",6907
"G0800670","1995","La Plata, CO","Colorado","080","La Plata","0670","0","0",39568
"G0800690","1995","Larimer, CO","Colorado","080","Larimer","0690","0","0",222750
"G0800710","1995","Las Animas, CO","Colorado","080","Las Animas","0710","0","0",14381
"G0800730","1995","Lincoln, CO","Colorado","080","Lincoln","0730","0","0",5749
"G0800750","1995","Logan, CO","Colorado","080","Logan","0750","0","0",19045
"G0800770","1995","Mesa, CO","Colorado","080","Mesa","0770","0","0",105968
"G0800790","1995","Mineral, CO","Colorado","080","Mineral","0790","0","0",683
"G0800810","1995","Moffat, CO","Colorado","080","Moffat","0810","0","0",12222
"G0800830","1995","Montezuma, CO","Colorado","080","Montezuma","0830","0","0",22035
"G0800850","1995","Montrose, CO","Colorado","080","Montrose","0850","0","0",29609
"G0800870","1995","Morgan, CO","Colorado","080","Morgan","0870","0","0",24886
"G0800890","1995","Otero, CO","Colorado","080","Otero","0890","0","0",20695
"G0800910","1995","Ouray, CO","Colorado","080","Ouray","0910","0","0",3129
"G0800930","1995","Park, CO","Colorado","080","Park","0930","0","0",10452
"G0800950","1995","Phillips, CO","Colorado","080","Phillips","0950","0","0",4465
"G0800970","1995","Pitkin, CO","Colorado","080","Pitkin","0970","0","0",14603
"G0800990","1995","Prowers, CO","Colorado","080","Prowers","0990","0","0",13948
"G0801010","1995","Pueblo, CO","Colorado","080","Pueblo","1010","0","0",130865
"G0801030","1995","Rio Blanco, CO","Colorado","080","Rio Blanco","1030","0","0",6380
"G0801050","1995","Rio Grande, CO","Colorado","080","Rio Grande","1050","0","0",11606
"G0801070","1995","Routt, CO","Colorado","080","Routt","1070","0","0",17295
"G0801090","1995","Saguache, CO","Colorado","080","Saguache","1090","0","0",5201
"G0801110","1995","San Juan, CO","Colorado","080","San Juan","1110","0","0",565
"G0801130","1995","San Miguel, CO","Colorado","080","San Miguel","1130","0","0",5419
"G0801150","1995","Sedgwick, CO","Colorado","080","Sedgwick","1150","0","0",2683
"G0801170","1995","Summit, CO","Colorado","080","Summit","1170","0","0",18873
"G0801190","1995","Teller, CO","Colorado","080","Teller","1190","0","0",17112
"G0801210","1995","Washington, CO","Colorado","080","Washington","1210","0","0",5013
"G0801230","1995","Weld, CO","Colorado","080","Weld","1230","0","0",152140
"G0801250","1995","Yuma, CO","Colorado","080","Yuma","1250","0","0",9403
"G0900010","1995","Fairfield, CT","Connecticut","090","Fairfield","0010","0","0",848057
"G0900030","1995","Hartford, CT","Connecticut","090","Hartford","0030","0","0",846135
"G0900050","1995","Litchfield, CT","Connecticut","090","Litchfield","0050","0","0",178258
"G0900070","1995","Middlesex, CT","Connecticut","090","Middlesex","0070","0","0",148119
"G0900090","1995","New Haven, CT","Connecticut","090","New Haven","0090","0","0",809157
"G0900110","1995","New London, CT","Connecticut","090","New London","0110","0","0",257828
"G0900130","1995","Tolland, CT","Connecticut","090","Tolland","0130","0","0",130277
"G0900150","1995","Windham, CT","Connecticut","090","Windham","0150","0","0",106313
"G1000010","1995","Kent, DE","Delaware","100","Kent","0010","0","0",120715
"G1000030","1995","New Castle, DE","Delaware","100","New Castle","0030","0","0",474435
"G1000050","1995","Sussex, DE","Delaware","100","Sussex","0050","0","0",134584
"G1100010","1995","District of Columbia","District Of Columbia","110","District of Columbia","0010","0","0",580517
"G1200010","1995","Alachua, FL","Florida","120","Alachua","0010","0","0",203700
"G1200030","1995","Baker, FL","Florida","120","Baker","0030","0","0",20482
"G1200050","1995","Bay, FL","Florida","120","Bay","0050","0","0",142101
"G1200070","1995","Bradford, FL","Florida","120","Bradford","0070","0","0",24534
"G1200090","1995","Brevard, FL","Florida","120","Brevard","0090","0","0",451310
"G1200110","1995","Broward, FL","Florida","120","Broward","0110","0","0",1447124
"G1200130","1995","Calhoun, FL","Florida","120","Calhoun","0130","0","0",11984
"G1200150","1995","Charlotte, FL","Florida","120","Charlotte","0150","0","0",130731
"G1200170","1995","Citrus, FL","Florida","120","Citrus","0170","0","0",107581
"G1200190","1995","Clay, FL","Florida","120","Clay","0190","0","0",122772
"G1200210","1995","Collier, FL","Florida","120","Collier","0210","0","0",199639
"G1200230","1995","Columbia, FL","Florida","120","Columbia","0230","0","0",50383
"G1200270","1995","DeSoto, FL","Florida","120","Desoto","0270","0","0",28578
"G1200290","1995","Dixie, FL","Florida","120","Dixie","0290","0","0",12495
"G1200310","1995","Duval, FL","Florida","120","Duval","0310","0","0",724468
"G1200330","1995","Escambia, FL","Florida","120","Escambia","0330","0","0",278323
"G1200350","1995","Flagler, FL","Florida","120","Flagler","0350","0","0",40013
"G1200370","1995","Franklin, FL","Florida","120","Franklin","0370","0","0",10581
"G1200390","1995","Gadsden, FL","Florida","120","Gadsden","0390","0","0",43807
"G1200410","1995","Gilchrist, FL","Florida","120","Gilchrist","0410","0","0",12393
"G1200430","1995","Glades, FL","Florida","120","Glades","0430","0","0",8470
"G1200450","1995","Gulf, FL","Florida","120","Gulf","0450","0","0",12804
"G1200470","1995","Hamilton, FL","Florida","120","Hamilton","0470","0","0",11851
"G1200490","1995","Hardee, FL","Florida","120","Hardee","0490","0","0",24460
"G1200510","1995","Hendry, FL","Florida","120","Hendry","0510","0","0",31916
"G1200530","1995","Hernando, FL","Florida","120","Hernando","0530","0","0",119385
"G1200550","1995","Highlands, FL","Florida","120","Highlands","0550","0","0",80792
"G1200570","1995","Hillsborough, FL","Florida","120","Hillsborough","0570","0","0",906385
