GISJOIN,YEAR,AREANAME,STATE,STATEA,COUNTY,COUNTYA,DATAFLAG,NOTECODE,AGWD001
"G0100870","1990","Macon, AL","Alabama","010","Macon","0870","0","0",24928
"G0100890","1990","Madison, AL","Alabama","010","Madison","0890","0","0",238912
"G0100910","1990","Marengo, AL","Alabama","010","Marengo","0910","0","0",23084
"G0100930","1990","Marion, AL","Alabama","010","Marion","0930","0","0",29830
"G0100950","1990","Marshall, AL","Alabama","010","Marshall","0950","0","0",70832
"G0100970","1990","Mobile, AL","Alabama","010","Mobile","0970","0","0",378643
"G0100990","1990","Monroe, AL","Alabama","010","Monroe","0990","0","0",23968
"G0101010","1990","Montgomery, AL","Alabama","010","Montgomery","1010","0","0",209085
"G0101030","1990","Morgan, AL","Alabama","010","Morgan","1030","0","0",100043
"G0101050","1990","Perry, AL","Alabama","010","Perry","1050","0","0",12759
"G0101070","1990","Pickens, AL","Alabama","010","Pickens","1070","0","0",20699
"G0101090","1990","Pike, AL","Alabama","010","Pike","1090","0","0",27595
"G0101110","1990","Randolph, AL","Alabama","010","Randolph","1110","0","0",19881
"G0101130","1990","Russell, AL","Alabama","010","Russell","1130","0","0",46860
"G0101150","1990","St. Clair, AL","Alabama","010","St Clair","1150","0","0",49811
"G0101170","1990","Shelby, AL","Alabama","010","Shelby","1170","0","0",99363
"G0101190","1990","Sumter, AL","Alabama","010","Sumter","1190","0","0",16174
"G0101210","1990","Talladega, AL","Alabama","010","Talladega","1210","0","0",74109
"G0101230","1990","Tallapoosa, AL","Alabama","010","Tallapoosa","1230","0","0",38826
"G0101250","1990","Tuscaloosa, AL","Alabama","010","Tuscaloosa","1250","0","0",150522
"G0101270","1990","Walker, AL","Alabama","010","Walker","1270","0","0",67670
"G0101290","1990","Washington, AL","Alabama","010","Washington","1290","0","0",16694
"G0101310","1990","Wilcox, AL","Alabama","010","Wilcox","1310","0","0",13568
"G0101330","1990","Winston, AL","Alabama","010","Winston","1330","0","0",22053
"G0200130","1990","Aleutians East, AK","Alaska","020","Aleutians East","0130","13 - Except for population count, data for this unit are not enumerated separately and are included with another unit","6080",2464
"G0200160","1990","Aleutians West, AK","Alaska","020","Aleutians West","0160","12 - Except for population count, data for another unit not enumerated separately are included with this unit. Rates recalculated by NHGIS.","6080",9478
"G0200200","1990","Anchorage, AK","Alaska","020","Anchorage","0200","0","0",226338
"G0200500","1990","Bethel, AK","Alaska","020","Bethel","0500","0","0",13656
"G0200600","1990","Bristol Bay, AK","Alaska","020","Bristol Bay Borough","0600","0","0",1410
"G0200680","1990","Denali, AK","Alaska","020","Denali","0680","2 - Data for this unit are not enumerated separately and are included with another unit","5082",0
"G0200700","1990","Dillingham, AK","Alaska","020","Dillingham","0700","12 - Except for population count, data for another unit not enumerated separately are included with this unit. Rates recalculated by NHGIS.","6081",4012
"G0200900","1990","Fairbanks North Star, AK","Alaska","020","Fairbanks North Star","0900","0","0",77720
"G0201000","1990","Haines, AK","Alaska","020","Haines","1000","0","0",2117
"G0201050","1990","Hoonah-Angoon, AK","Alaska","020","Hoonah-Angoon","1050","1 - Data for another unit not enumerated separately are included with this unit","5084",4385
"G0201100","1990","Juneau, AK","Alaska","020","Juneau","1100","0","0",26751
"G0201220","1990","Kenai Peninsula, AK","Alaska","020","Kenai Peninsula","1220","0","0",40802
"G0201300","1990","Ketchikan Gateway, AK","Alaska","020","Ketchikan Gateway","1300","0","0",13828
"G0201500","1990","Kodiak Island, AK","Alaska","020","Kodiak Island","1500","0","0",13309
"G0201640","1990","Lake and Peninsula, AK","Alaska","020","Lake And Peninsula","1640","13 - Except for population count, data for this unit are not enumerated separately and are included with another unit","6081",1668
"G0201700","1990","Matanuska-Susitna, AK","Alaska","020","Matanuska-Susitna","1700","0","0",39683
"G0201800","1990","Nome, AK","Alaska","020","Nome","1800","0","0",8288
"G0201850","1990","North Slope, AK","Alaska","020","North Slope","1850","0","0",5979
"G0201880","1990","Northwest Arctic, AK","Alaska","020","Northwest Arctic","1880","0","0",6113
"G0201950","1990","Petersburg, AK","Alaska","020","Petersburg","1950","1 - Data for another unit not enumerated separately are included with this unit","5090",7042
"G0201980","1990","Prince of Wales-Hyder, AK","Alaska","020","Prince of Wales-Hyder","1980","0","0",6278
"G0202200","1990","Sitka, AK","Alaska","020","Sitka","2200","0","0",8588
"G0202300","1990","Skagway, AK","Alaska","020","Skagway","2300","2 - Data for this unit are not enumerated separately and are included with another unit","5084",0
"G0202400","1990","Southeast Fairbanks, AK","Alaska","020","Southeast Fairbanks","2400","0","0",5913
"G0202610","1990","Valdez-Cordova, AK","Alaska","020","Valdez-Cordova","2610","0","0",9952
"G0202700","1990","Wade Hampton, AK","Alaska","020","Wade Hampton","2700","0","0",5791
"G0202750","1990","Wrangell, AK","Alaska","020","Wrangell","2750","2 - Data for this unit are not enumerated separately and are included with another unit","5090",0
"G0202820","1990","Yakutat, AK","Alaska","020","Yakutat","2820","2 - Data for this unit are not enumerated separately and are included with another unit","5084",0
"G0202900","1990","Yukon-Koyukuk, AK","Alaska","020","Yukon-Koyukuk","2900","1 - Data for another unit not enumerated separately are included with this unit","5082",8478
"G0400010","1990","Apache, AZ","Arizona","040","Apache","0010","0","0",61591
"G0400030","1990","Cochise, AZ","Arizona","040","Cochise","0030","0","0",97624
"G0400050","1990","Coconino, AZ","Arizona","040","Coconino","0050","0","0",96591
"G0400070","1990","Gila, AZ","Arizona","040","Gila","0070","0","0",40216
"G0400090","1990","Graham, AZ","Arizona","040","Graham","0090","0","0",26554
"G0400110","1990","Greenlee, AZ","Arizona","040","Greenlee","0110","0","0",8008
"G0400120","1990","La Paz, AZ","Arizona","040","La Paz","0120","13 - Except for population count, data for this unit are not enumerated separately and are included with another unit","6071",13844
"G0400130","1990","Maricopa, AZ","Arizona","040","Maricopa","0130","0","0",2122101
"G0400150","1990","Mohave, AZ","Arizona","040","Mohave","0150","0","0",93497
"G0400170","1990","Navajo, AZ","Arizona","040","Navajo","0170","0","0",77674
"G0400190","1990","Pima, AZ","Arizona","040","Pima","0190","0","0",666957
"G0400210","1990","Pinal, AZ","Arizona","040","Pinal","0210","0","0",116397
"G0400230","1990","Santa Cruz, AZ","Arizona","040","Santa Cruz","0230","0","0",29676
"G0400250","1990","Yavapai, AZ","Arizona","040","Yavapai","0250","0","0",107714
"G0400270","1990","Yuma, AZ","Arizona","040","Yuma","0270","12 - Except for population count, data for another unit not enumerated separately are included with this unit. Rates recalculated by NHGIS.","6071",106895
"G0500010","1990","Arkansas, AR","Arkansas","050","Arkansas","0010","0","0",21653
"G0500030","1990","Ashley, AR","Arkansas","050","Ashley","0030","0","0",24319
"G0500050","1990","Baxter, AR","Arkansas","050","Baxter","0050","0","0",31186
"G0500070","1990","Benton, AR","Arkansas","050","Benton","0070","0","0",97499
"G0500090","1990","Boone, AR","Arkansas","050","Boone","0090","0","0",28297
"G0500110","1990","Bradley, AR","Arkansas","050","Bradley","0110","0","0",11793
"G0500130","1990","Calhoun, AR","Arkansas","050","Calhoun","0130","0","0",5826
"G0500150","1990","Carroll, AR","Arkansas","050","Carroll","0150","0","0",18654
"G0500170","1990","Chicot, AR","Arkansas","050","Chicot","0170","0","0",15713
"G0500190","1990","Clark, AR","Arkansas","050","Clark","0190","0","0",21437
"G0500210","1990","Clay, AR","Arkansas","050","Clay","0210","0","0",18107
"G0500230","1990","Cleburne, AR","Arkansas","050","Cleburne","0230","0","0",19411
"G0500250","1990","Cleveland, AR","Arkansas","050","Cleveland","0250","0","0",7781
"G0500270","1990","Columbia, AR","Arkansas","050","Columbia","0270","0","0",25691
"G0500290","1990","Conway, AR","Arkansas","050","Conway","0290","0","0",19151
"G0500310","1990","Craighead, AR","Arkansas","050","Craighead","0310","0","0",68956
"G0500330","1990","Crawford, AR","Arkansas","050","Crawford","0330","0","0",42493
"G0500350","1990","Crittenden, AR","Arkansas","050","Crittenden","0350","0","0",49939
"G0500370","1990","Cross, AR","Arkansas","050","Cross","0370","0","0",19225
"G0500390","1990","Dallas, AR","Arkansas","050","Dallas","0390","0","0",9614
"G0500410","1990","Desha, AR","Arkansas","050","Desha","0410","0","0",16798
"G0500430","1990","Drew, AR","Arkansas","050","Drew","0430","0","0",17369
"G0500450","1990","Faulkner, AR","Arkansas","050","Faulkner","0450","0","0",60006
"G0500470","1990","Franklin, AR","Arkansas","050","Franklin","0470","0","0",14897
"G0500490","1990","Fulton, AR","Arkansas","050","Fulton","0490","0","0",10037
"G0500510","1990","Garland, AR","Arkansas","050","Garland","0510","0","0",73397
"G0500530","1990","Grant, AR","Arkansas","050","Grant","0530","0","0",13948
"G0500550","1990","Greene, AR","Arkansas","050","Greene","0550","0","0",31804
"G0500570","1990","Hempstead, AR","Arkansas","050","Hempstead","0570","0","0",21621
"G0500590","1990","Hot Spring, AR","Arkansas","050","Hot Spring","0590","0","0",26115
"G0500610","1990","Howard, AR","Arkansas","050","Howard","0610","0","0",13569
"G0500630","1990","Independence, AR","Arkansas","050","Independence","0630","0","0",31192
"G0500650","1990","Izard, AR","Arkansas","050","Izard","0650","0","0",11364
"G0500670","1990","Jackson, AR","Arkansas","050","Jackson","0670","0","0",18944
"G0500690","1990","Jefferson, AR","Arkansas","050","Jefferson","0690","0","0",85487
"G0500710","1990","Johnson, AR","Arkansas","050","Johnson","0710","0","0",18221
"G0500730","1990","Lafayette, AR","Arkansas","050","Lafayette","0730","0","0",9643
"G0500750","1990","Lawrence, AR","Arkansas","050","Lawrence","0750","0","0",17455
"G0500770","1990","Lee, AR","Arkansas","050","Lee","0770","0","0",13053
"G0500790","1990","Lincoln, AR","Arkansas","050","Lincoln","0790","0","0",13690
"G0500810","1990","Little River, AR","Arkansas","050","Little River","0810","0","0",13966
"G0500830","1990","Logan, AR","Arkansas","050","Logan","0830","0","0",20557
"G0500850","1990","Lonoke, AR","Arkansas","050","Lonoke","0850","0","0",39268
"G0500870","1990","Madison, AR","Arkansas","050","Madison","0870","0","0",11618
"G0500890","1990","Marion, AR","Arkansas","050","Marion","0890","0","0",12001
"G0500910","1990","Miller, AR","Arkansas","050","Miller","0910","0","0",38467
"G0500930","1990","Mississippi, AR","Arkansas","050","Mississippi","0930","0","0",57525
"G0500950","1990","Monroe, AR","Arkansas","050","Monroe","0950","0","0",11333
"G0500970","1990","Montgomery, AR","Arkansas","050","Montgomery","0970","0","0",7841
"G0500990","1990","Nevada, AR","Arkansas","050","Nevada","0990","0","0",10101
"G0501010","1990","Newton, AR","Arkansas","050","Newton","1010","0","0",7666
"G0501030","1990","Ouachita, AR","Arkansas","050","Ouachita","1030","0","0",30574
"G0501050","1990","Perry, AR","Arkansas","050","Perry","1050","0","0",7969
"G0501070","1990","Phillips, AR","Arkansas","050","Phillips","1070","0","0",28830
"G0501090","1990","Pike, AR","Arkansas","050","Pike","1090","0","0",10086
"G0501110","1990","Poinsett, AR","Arkansas","050","Poinsett","1110","0","0",24664
"G0501130","1990","Polk, AR","Arkansas","050","Polk","1130","0","0",17347
"G0501150","1990","Pope, AR","Arkansas","050","Pope","1150","0","0",45883
"G0501170","1990","Prairie, AR","Arkansas","050","Prairie","1170","0","0",9518
"G0501190","1990","Pulaski, AR","Arkansas","050","Pulaski","1190","0","0",349569
"G0501210","1990","Randolph, AR","Arkansas","050","Randolph","1210","0","0",16558
"G0501230","1990","St. Francis, AR","Arkansas","050","St Francis","1230","0","0",28497
"G0501250","1990","Saline, AR","Arkansas","050","Saline","1250","0","0",64183
"G0501270","1990","Scott, AR","Arkansas","050","Scott","1270","0","0",10205
"G0501290","1990","Searcy, AR","Arkansas","050","Searcy","1290","0","0",7841
"G0501310","1990","Sebastian, AR","Arkansas","050","Sebastian","1310","0","0",99590
"G0501330","1990","Sevier, AR","Arkansas","050","Sevier","1330","0","0",13637
"G0501350","1990","Sharp, AR","Arkansas","050","Sharp","1350","0","0",14109
"G0501370","1990","Stone, AR","Arkansas","050","Stone","1370","0","0",9775
"G0501390","1990","Union, AR","Arkansas","050","Union","1390","0","0",46719
"G0501410","1990","Van Buren, AR","Arkansas","050","Van Buren","1410","0","0",14008
"G0501430","1990","Washington, AR","Arkansas","050","Washington","1430","0","0",113409
"G0501450","1990","White, AR","Arkansas","050","White","1450","0","0",54676
"G0501470","1990","Woodruff, AR","Arkansas","050","Woodruff","1470","0","0",9520
"G0501490","1990","Yell, AR","Arkansas","050","Yell","1490","0","0",17759
"G0600010","1990","Alameda, CA","California","060","Alameda","0010","0","0",1276702
"G0600030","1990","Alpine, CA","California","060","Alpine","0030","0","0",1113
"G0600050","1990","Amador, CA","California","060","Amador","0050","0","0",30039
"G0600070","1990","Butte, CA","California","060","Butte","0070","0","0",182120
"G0600090","1990","Calaveras, CA","California","060","Calaveras","0090","0","0",31998
"G0600110","1990","Colusa, CA","California","060","Colusa","0110","0","0",16275
"G0600130","1990","Contra Costa, CA","California","060","Contra Costa","0130","0","0",803732
"G0600150","1990","Del Norte, CA","California","060","Del Norte","0150","0","0",23460
"G0600170","1990","El Dorado, CA","California","060","El Dorado","0170","0","0",125995
"G0600190","1990","Fresno, CA","California","060","Fresno","0190","0","0",667490
"G0600210","1990","Glenn, CA","California","060","Glenn","0210","0","0",24798
"G0600230","1990","Humboldt, CA","California","060","Humboldt","0230","0","0",119118
"G0600250","1990","Imperial, CA","California","060","Imperial","0250","0","0",109303
"G0600270","1990","Inyo, CA","California","060","Inyo","0270","0","0",18281
"G0600290","1990","Kern, CA","California","060","Kern","0290","0","0",544981
"G0600310","1990","Kings, CA","California","060","Kings","0310","0","0",101469
"G0600330","1990","Lake, CA","California","060","Lake","0330","0","0",50631
"G0600350","1990","Lassen, CA","California","060","Lassen","0350","0","0",27598
"G0600370","1990","Los Angeles, CA","California","060","Los Angeles","0370","0","0",8863052
"G0600390","1990","Madera, CA","California","060","Madera","0390","0","0",88090
"G0600410","1990","Marin, CA","California","060","Marin","0410","0","0",230096
"G0600430","1990","Mariposa, CA","California","060","Mariposa","0430","0","0",14302
"G0600450","1990","Mendocino, CA","California","060","Mendocino","0450","0","0",80345
"G0600470","1990","Merced, CA","California","060","Merced","0470","0","0",178403
"G0600490","1990","Modoc, CA","California","060","Modoc","0490","0","0",9678
"G0600510","1990","Mono, CA","California","060","Mono","0510","0","0",9956
"G0600530","1990","Monterey, CA","California","060","Monterey","0530","0","0",355660
"G0600550","1990","Napa, CA","California","060","Napa","0550","0","0",110765
"G0600570","1990","Nevada, CA","California","060","Nevada","0570","0","0",78510
"G0600590","1990","Orange, CA","California","060","Orange","0590","0","0",2410668
"G0600610","1990","Placer, CA","California","060","Placer","0610","0","0",172796
"G0600630","1990","Plumas, CA","California","060","Plumas","0630","0","0",19739
"G0600650","1990","Riverside, CA","California","060","Riverside","0650","0","0",1170413
"G0600670","1990","Sacramento, CA","California","060","Sacramento","0670","0","0",1041219
"G0600690","1990","San Benito, CA","California","060","San Benito","0690","0","0",36697
"G0600710","1990","San Bernardino, CA","California","060","San Bernardino","0710","0","0",1418380
"G0600730","1990","San Diego, CA","California","060","San Diego","0730","0","0",2498016
"G0600750","1990","San Francisco, CA","California","060","San Francisco","0750","0","0",723959
"G0600770","1990","San Joaquin, CA","California","060","San Joaquin","0770","0","0",480628
"G0600790","1990","San Luis Obispo, CA","California","060","San Luis Obispo","0790","0","0",217162
"G0600810","1990","San Mateo, CA","California","060","San Mateo","0810","0","0",649623
"G0600830","1990","Santa Barbara, CA","California","060","Santa Barbara","0830","0","0",369608
"G0600850","1990","Santa Clara, CA","California","060","Santa Clara","0850","0","0",1497577
"G0600870","1990","Santa Cruz, CA","California","060","Santa Cruz","0870","0","0",229734
"G0600890","1990","Shasta, CA","California","060","Shasta","0890","0","0",147036
"G0600910","1990","Sierra, CA","California","060","Sierra","0910","0","0",3318
"G0600930","1990","Siskiyou, CA","California","060","Siskiyou","0930","0","0",43531
"G0600950","1990","Solano, CA","California","060","Solano","0950","0","0",339471
"G0600970","1990","Sonoma, CA","California","060","Sonoma","0970","0","0",388222
"G0600990","1990","Stanislaus, CA","California","060","Stanislaus","0990","0","0",370522
"G0601010","1990","Sutter, CA","California","060","Sutter","1010","0","0",64415
"G0601030","1990","Tehama, CA","California","060","Tehama","1030","0","0",49625
"G0601050","1990","Trinity, CA","California","060","Trinity","1050","0","0",13063
"G0601070","1990","Tulare, CA","California","060","Tulare","1070","0","0",311921
"G0601090","1990","Tuolumne, CA","California","060","Tuolumne","1090","0","0",48456
"G0601110","1990","Ventura, CA","California","060","Ventura","1110","0","0",669016
"G0601130","1990","Yolo, CA","California","060","Yolo","1130","0","0",141210
"G0601150","1990","Yuba, CA","California","060","Yuba","1150","0","0",58228
"G0800010","1990","Adams, CO","Colorado","080","Adams","0010","0","0",265038
"G0800030","1990","Alamosa, CO","Colorado","080","Alamosa","0030","0","0",13617
"G0800050","1990","Arapahoe, CO","Colorado","080","Arapahoe","0050","0","0",391511
"G0800070","1990","Archuleta, CO","Colorado","080","Archuleta","0070","0","0",5345
"G0800090","1990","Baca, CO","Colorado","080","Baca","0090","0","0",4556
"G0800110","1990","Bent, CO","Colorado","080","Bent","0110","0","0",5048
"G0800130","1990","Boulder, CO","Colorado","080","Boulder","0130","0","0",225339
"G0800150","1990","Chaffee, CO","Colorado","080","Chaffee","0150","0","0",12684
"G0800170","1990","Cheyenne, CO","Colorado","080","Cheyenne","0170","0","0",2397
"G0800190","1990","Clear Creek, CO","Colorado","080","Clear Creek","0190","0","0",7619
"G0800210","1990","Conejos, CO","Colorado","080","Conejos","0210","0","0",7453
"G0800230","1990","Costilla, CO","Colorado","080","Costilla","0230","0","0",3190
"G0800250","1990","Crowley, CO","Colorado","080","Crowley","0250","0","0",3946
"G0800270","1990","Custer, CO","Colorado","080","Custer","0270","0","0",1926
"G0800290","1990","Delta, CO","Colorado","080","Delta","0290","0","0",20980
"G0800310","1990","Denver, CO","Colorado","080","Denver","0310","0","0",467610
"G0800330","1990","Dolores, CO","Colorado","080","Dolores","0330","0","0",1504
"G0800350","1990","Douglas, CO","Colorado","080","Douglas","0350","0","0",60391
"G0800370","1990","Eagle, CO","Colorado","080","Eagle","0370","0","0",21928
"G0800390","1990","Elbert, CO","Colorado","080","Elbert","0390","0","0",9646
"G0800410","1990","El Paso, CO","Colorado","080","El Paso","0410","0","0",397014
"G0800430","1990","Fremont, CO","Colorado","080","Fremont","0430","0","0",32273
"G0800450","1990","Garfield, CO","Colorado","080","Garfield","0450","0","0",29974
"G0800470","1990","Gilpin, CO","Colorado","080","Gilpin","0470","0","0",3070
"G0800490","1990","Grand, CO","Colorado","080","Grand","0490","0","0",7966
"G0800510","1990","Gunnison, CO","Colorado","080","Gunnison","0510","0","0",10273
"G0800530","1990","Hinsdale, CO","Colorado","080","Hinsdale","0530","0","0",467
"G0800550","1990","Huerfano, CO","Colorado","080","Huerfano","0550","0","0",6009
"G0800570","1990","Jackson, CO","Colorado","080","Jackson","0570","0","0",1605
"G0800590","1990","Jefferson, CO","Colorado","080","Jefferson","0590","0","0",438430
"G0800610","1990","Kiowa, CO","Colorado","080","Kiowa","0610","0","0",1688
"G0800630","1990","Kit Carson, CO","Colorado","080","Kit Carson","0630","0","0",7140
"G0800650","1990","Lake, CO","Colorado","080","Lake","0650","0","0",6007
"G0800670","1990","La Plata, CO","Colorado","080","La Plata","0670","0","0",32284
"G0800690","1990","Larimer, CO","Colorado","080","Larimer","0690","0","0",186136
"G0800710","1990","Las Animas, CO","Colorado","080","Las Animas","0710","0","0",13765
"G0800730","1990","Lincoln, CO","Colorado","080","Lincoln","0730","0","0",4529
"G0800750","1990","Logan, CO","Colorado","080","Logan","0750","0","0",17567
"G0800770","1990","Mesa, CO","Colorado","080","Mesa","0770","0","0",93145
"G0800790","1990","Mineral, CO","Colorado","080","Mineral","0790","0","0",558
"G0800810","1990","Moffat, CO","Colorado","080","Moffat","0810","0","0",11357
"G0800830","1990","Montezuma, CO","Colorado","080","Montezuma","0830","0","0",18672
"G0800850","1990","Montrose, CO","Colorado","080","Montrose","0850","0","0",24423
"G0800870","1990","Morgan, CO","Colorado","080","Morgan","0870","0","0",21939
"G0800890","1990","Otero, CO","Colorado","080","Otero","0890","0","0",20185
"G0800910","1990","Ouray, CO","Colorado","080","Ouray","0910","0","0",2295
"G0800930","1990","Park, CO","Colorado","080","Park","0930","0","0",7174
"G0800950","1990","Phillips, CO","Colorado","080","Phillips","0950","0","0",4189
"G0800970","1990","Pitkin, CO","Colorado","080","Pitkin","0970","0","0",12661
"G0800990","1990","Prowers, CO","Colorado","080","Prowers","0990","0","0",13347
"G0801010","1990","Pueblo, CO","Colorado","080","Pueblo","1010","0","0",123051
"G0801030","1990","Rio Blanco, CO","Colorado","080","Rio Blanco","1030","0","0",6051
"G0801050","1990","Rio Grande, CO","Colorado","080","Rio Grande","1050","0","0",10770
"G0801070","1990","Routt, CO","Colorado","080","Routt","1070","0","0",14088
"G0801090","1990","Saguache, CO","Colorado","080","Saguache","1090","0","0",4619
"G0801110","1990","San Juan, CO","Colorado","080","San Juan","1110","0","0",745
"G0801130","1990","San Miguel, CO","Colorado","080","San Miguel","1130","0","0",3653
"G0801150","1990","Sedgwick, CO","Colorado","080","Sedgwick","1150","0","0",2690
"G0801170","1990","Summit, CO","Colorado","080","Summit","1170","0","0",12881
"G0801190","1990","Teller, CO","Colorado","080","Teller","1190","0","0",12468
"G0801210","1990","Washington, CO","Colorado","080","Washington","1210","0","0",4812
"G0801230","1990","Weld, CO","Colorado","080","Weld","1230","0","0",131821
"G0801250","1990","Yuma, CO","Colorado","080","Yuma","1250","0","0",8954
"G0900010","1990","Fairfield, CT","Connecticut","090","Fairfield","0010","0","0",827645
"G0900030","1990","Hartford, CT","Connecticut","090","Hartford","0030","0","0",851783
"G0900050","1990","Litchfield, CT","Connecticut","090","Litchfield","0050","0","0",174092
"G0900070","1990","Middlesex, CT","Connecticut","090","Middlesex","0070","0","0",143196
"G0900090","1990","New Haven, CT","Connecticut","090","New Haven","0090","0","0",804219
"G0900110","1990","New London, CT","Connecticut","090","New London","0110","0","0",254957
"G0900130","1990","Tolland, CT","Connecticut","090","Tolland","0130","0","0",128699
"G0900150","1990","Windham, CT","Connecticut","090","Windham","0150","0","0",102525
"G1000010","1990","Kent, DE","Delaware","100","Kent","0010","0","0",110993
"G1000030","1990","New Castle, DE","Delaware","100","New Castle","0030","0","0",441946
"G1000050","1990","Sussex, DE","Delaware","100","Sussex","0050","0","0",113229
"G1100010","1990","District of Columbia","District Of Columbia","110","District Of Columbia","0010","0","0",606900
"G1200010","1990","Alachua, FL","Florida","120","Alachua","0010","0","0",181596
"G1200030","1990","Baker, FL","Florida","120","Baker","0030","0","0",18486
"G1200050","1990","Bay, FL","Florida","120","Bay","0050","0","0",126994
"G1200070","1990","Bradford, FL","Florida","120","Bradford","0070","0","0",22515
"G1200090","1990","Brevard, FL","Florida","120","Brevard","0090","0","0",398978
"G1200110","1990","Broward, FL","Florida","120","Broward","0110","0","0",1255531
"G1200130","1990","Calhoun, FL","Florida","120","Calhoun","0130","0","0",11011
"G1200150","1990","Charlotte, FL","Florida","120","Charlotte","0150","0","0",110975
"G1200170","1990","Citrus, FL","Florida","120","Citrus","0170","0","0",93513
"G1200190","1990","Clay, FL","Florida","120","Clay","0190","0","0",105986
"G1200210","1990","Collier, FL","Florida","120","Collier","0210","0","0",152099
"G1200230","1990","Columbia, FL","Florida","120","Columbia","0230","0","0",42613
"G1200270","1990","DeSoto, FL","Florida","120","Desoto","0270","0","0",23865
"G1200290","1990","Dixie, FL","Florida","120","Dixie","0290","0","0",10585
"G1200310","1990","Duval, FL","Florida","120","Duval","0310","0","0",672971
"G1200330","1990","Escambia, FL","Florida","120","Escambia","0330","0","0",262798
"G1200350","1990","Flagler, FL","Florida","120","Flagler","0350","0","0",28701
"G1200370","1990","Franklin, FL","Florida","120","Franklin","0370","0","0",8967
"G1200390","1990","Gadsden, FL","Florida","120","Gadsden","0390","0","0",41116
"G1200410","1990","Gilchrist, FL","Florida","120","Gilchrist","0410","0","0",9667
"G1200430","1990","Glades, FL","Florida","120","Glades","0430","0","0",7591
"G1200450","1990","Gulf, FL","Florida","120","Gulf","0450","0","0",11504
"G1200470","1990","Hamilton, FL","Florida","120","Hamilton","0470","0","0",10930
"G1200490","1990","Hardee, FL","Florida","120","Hardee","0490","0","0",19499
