GISJOIN,YEAR,AREANAME,STATE,STATEA,COUNTY,COUNTYA,DATAFLAG,NOTECODE,AGWD001
"G0202820","1996","Yakutat, AK","Alaska","020","Yakutat","2820","13 - Except for population count, data for this unit are not enumerated separately and are included with another unit","6084",932
"G0202900","1996","Yukon-Koyukuk, AK","Alaska","020","Yukon-Koyukuk","2900","12 - Except for population count, data for another unit not enumerated separately are included with this unit. Rates recalculated by NHGIS.","6082",6574
"G0400010","1996","Apache, AZ","Arizona","040","Apache","0010","0","0",69508
"G0400030","1996","Cochise, AZ","Arizona","040","Cochise","0030","0","0",112880
"G0400050","1996","Coconino, AZ","Arizona","040","Coconino","0050","0","0",112686
"G0400070","1996","Gila, AZ","Arizona","040","Gila","0070","0","0",48437
"G0400090","1996","Graham, AZ","Arizona","040","Graham","0090","0","0",31503
"G0400110","1996","Greenlee, AZ","Arizona","040","Greenlee","0110","0","0",9034
"G0400120","1996","La Paz, AZ","Arizona","040","La Paz","0120","0","0",17547
"G0400130","1996","Maricopa, AZ","Arizona","040","Maricopa","0130","0","0",2703078
"G0400150","1996","Mohave, AZ","Arizona","040","Mohave","0150","0","0",136436
"G0400170","1996","Navajo, AZ","Arizona","040","Navajo","0170","0","0",90646
"G0400190","1996","Pima, AZ","Arizona","040","Pima","0190","0","0",783685
"G0400210","1996","Pinal, AZ","Arizona","040","Pinal","0210","0","0",152633
"G0400230","1996","Santa Cruz, AZ","Arizona","040","Santa Cruz","0230","0","0",35205
"G0400250","1996","Yavapai, AZ","Arizona","040","Yavapai","0250","0","0",146414
"G0400270","1996","Yuma, AZ","Arizona","040","Yuma","0270","0","0",137248
"G0500010","1996","Arkansas, AR","Arkansas","050","Arkansas","0010","0","0",21134
"G0500030","1996","Ashley, AR","Arkansas","050","Ashley","0030","0","0",24417
"G0500050","1996","Baxter, AR","Arkansas","050","Baxter","0050","0","0",36943
"G0500070","1996","Benton, AR","Arkansas","050","Benton","0070","0","0",132490
"G0500090","1996","Boone, AR","Arkansas","050","Boone","0090","0","0",32643
"G0500110","1996","Bradley, AR","Arkansas","050","Bradley","0110","0","0",12309
"G0500130","1996","Calhoun, AR","Arkansas","050","Calhoun","0130","0","0",5754
"G0500150","1996","Carroll, AR","Arkansas","050","Carroll","0150","0","0",24070
"G0500170","1996","Chicot, AR","Arkansas","050","Chicot","0170","0","0",14905
"G0500190","1996","Clark, AR","Arkansas","050","Clark","0190","0","0",23379
"G0500210","1996","Clay, AR","Arkansas","050","Clay","0210","0","0",17948
"G0500230","1996","Cleburne, AR","Arkansas","050","Cleburne","0230","0","0",22598
"G0500250","1996","Cleveland, AR","Arkansas","050","Cleveland","0250","0","0",8297
"G0500270","1996","Columbia, AR","Arkansas","050","Columbia","0270","0","0",25866
"G0500290","1996","Conway, AR","Arkansas","050","Conway","0290","0","0",20008
"G0500310","1996","Craighead, AR","Arkansas","050","Craighead","0310","0","0",77415
"G0500330","1996","Crawford, AR","Arkansas","050","Crawford","0330","0","0",49646
"G0500350","1996","Crittenden, AR","Arkansas","050","Crittenden","0350","0","0",49662
"G0500370","1996","Cross, AR","Arkansas","050","Cross","0370","0","0",19444
"G0500390","1996","Dallas, AR","Arkansas","050","Dallas","0390","0","0",9519
"G0500410","1996","Desha, AR","Arkansas","050","Desha","0410","0","0",15800
"G0500430","1996","Drew, AR","Arkansas","050","Drew","0430","0","0",18498
"G0500450","1996","Faulkner, AR","Arkansas","050","Faulkner","0450","0","0",76681
"G0500470","1996","Franklin, AR","Arkansas","050","Franklin","0470","0","0",17077
"G0500490","1996","Fulton, AR","Arkansas","050","Fulton","0490","0","0",11091
"G0500510","1996","Garland, AR","Arkansas","050","Garland","0510","0","0",83615
"G0500530","1996","Grant, AR","Arkansas","050","Grant","0530","0","0",15585
"G0500550","1996","Greene, AR","Arkansas","050","Greene","0550","0","0",35360
"G0500570","1996","Hempstead, AR","Arkansas","050","Hempstead","0570","0","0",22905
"G0500590","1996","Hot Spring, AR","Arkansas","050","Hot Spring","0590","0","0",29004
"G0500610","1996","Howard, AR","Arkansas","050","Howard","0610","0","0",14409
"G0500630","1996","Independence, AR","Arkansas","050","Independence","0630","0","0",33321
"G0500650","1996","Izard, AR","Arkansas","050","Izard","0650","0","0",12772
"G0500670","1996","Jackson, AR","Arkansas","050","Jackson","0670","0","0",18280
"G0500690","1996","Jefferson, AR","Arkansas","050","Jefferson","0690","0","0",85119
"G0500710","1996","Johnson, AR","Arkansas","050","Johnson","0710","0","0",21721
"G0500730","1996","Lafayette, AR","Arkansas","050","Lafayette","0730","0","0",9091
"G0500750","1996","Lawrence, AR","Arkansas","050","Lawrence","0750","0","0",17802
"G0500770","1996","Lee, AR","Arkansas","050","Lee","0770","0","0",12459
"G0500790","1996","Lincoln, AR","Arkansas","050","Lincoln","0790","0","0",14291
"G0500810","1996","Little River, AR","Arkansas","050","Little River","0810","0","0",13659
"G0500830","1996","Logan, AR","Arkansas","050","Logan","0830","0","0",21828
"G0500850","1996","Lonoke, AR","Arkansas","050","Lonoke","0850","0","0",47796
"G0500870","1996","Madison, AR","Arkansas","050","Madison","0870","0","0",13459
"G0500890","1996","Marion, AR","Arkansas","050","Marion","0890","0","0",15097
"G0500910","1996","Miller, AR","Arkansas","050","Miller","0910","0","0",39883
"G0500930","1996","Mississippi, AR","Arkansas","050","Mississippi","0930","0","0",51815
"G0500950","1996","Monroe, AR","Arkansas","050","Monroe","0950","0","0",10623
"G0500970","1996","Montgomery, AR","Arkansas","050","Montgomery","0970","0","0",8640
"G0500990","1996","Nevada, AR","Arkansas","050","Nevada","0990","0","0",10021
"G0501010","1996","Newton, AR","Arkansas","050","Newton","1010","0","0",8182
"G0501030","1996","Ouachita, AR","Arkansas","050","Ouachita","1030","0","0",29190
"G0501050","1996","Perry, AR","Arkansas","050","Perry","1050","0","0",9525
"G0501070","1996","Phillips, AR","Arkansas","050","Phillips","1070","0","0",27610
"G0501090","1996","Pike, AR","Arkansas","050","Pike","1090","0","0",10905
"G0501110","1996","Poinsett, AR","Arkansas","050","Poinsett","1110","0","0",25237
"G0501130","1996","Polk, AR","Arkansas","050","Polk","1130","0","0",19601
"G0501150","1996","Pope, AR","Arkansas","050","Pope","1150","0","0",51882
"G0501170","1996","Prairie, AR","Arkansas","050","Prairie","1170","0","0",9514
"G0501190","1996","Pulaski, AR","Arkansas","050","Pulaski","1190","0","0",358671
"G0501210","1996","Randolph, AR","Arkansas","050","Randolph","1210","0","0",17791
"G0501230","1996","St. Francis, AR","Arkansas","050","St Francis","1230","0","0",29459
"G0501250","1996","Saline, AR","Arkansas","050","Saline","1250","0","0",76603
"G0501270","1996","Scott, AR","Arkansas","050","Scott","1270","0","0",10948
"G0501290","1996","Searcy, AR","Arkansas","050","Searcy","1290","0","0",7906
"G0501310","1996","Sebastian, AR","Arkansas","050","Sebastian","1310","0","0",110071
"G0501330","1996","Sevier, AR","Arkansas","050","Sevier","1330","0","0",15209
"G0501350","1996","Sharp, AR","Arkansas","050","Sharp","1350","0","0",16358
"G0501370","1996","Stone, AR","Arkansas","050","Stone","1370","0","0",10964
"G0501390","1996","Union, AR","Arkansas","050","Union","1390","0","0",46271
"G0501410","1996","Van Buren, AR","Arkansas","050","Van Buren","1410","0","0",15543
"G0501430","1996","Washington, AR","Arkansas","050","Washington","1430","0","0",146123
"G0501450","1996","White, AR","Arkansas","050","White","1450","0","0",62887
"G0501470","1996","Woodruff, AR","Arkansas","050","Woodruff","1470","0","0",9236
"G0501490","1996","Yell, AR","Arkansas","050","Yell","1490","0","0",20274
"G0600010","1996","Alameda, CA","California","060","Alameda","0010","0","0",1359099
"G0600030","1996","Alpine, CA","California","060","Alpine","0030","0","0",1262
"G0600050","1996","Amador, CA","California","060","Amador","0050","0","0",33841
"G0600070","1996","Butte, CA","California","060","Butte","0070","0","0",196327
"G0600090","1996","Calaveras, CA","California","060","Calaveras","0090","0","0",38441
"G0600110","1996","Colusa, CA","California","060","Colusa","0110","0","0",17909
"G0600130","1996","Contra Costa, CA","California","060","Contra Costa","0130","0","0",884227
"G0600150","1996","Del Norte, CA","California","060","Del Norte","0150","0","0",27981
"G0600170","1996","El Dorado, CA","California","060","El Dorado","0170","0","0",146863
"G0600190","1996","Fresno, CA","California","060","Fresno","0190","0","0",761409
"G0600210","1996","Glenn, CA","California","060","Glenn","0210","0","0",26170
"G0600230","1996","Humboldt, CA","California","060","Humboldt","0230","0","0",126162
"G0600250","1996","Imperial, CA","California","060","Imperial","0250","0","0",137987
"G0600270","1996","Inyo, CA","California","060","Inyo","0270","0","0",18311
"G0600290","1996","Kern, CA","California","060","Kern","0290","0","0",626719
"G0600310","1996","Kings, CA","California","060","Kings","0310","0","0",115411
"G0600330","1996","Lake, CA","California","060","Lake","0330","0","0",56331
"G0600350","1996","Lassen, CA","California","060","Lassen","0350","0","0",31874
"G0600370","1996","Los Angeles, CA","California","060","Los Angeles","0370","0","0",9127042
"G0600390","1996","Madera, CA","California","060","Madera","0390","0","0",113143
"G0600410","1996","Marin, CA","California","060","Marin","0410","0","0",238705
"G0600430","1996","Mariposa, CA","California","060","Mariposa","0430","0","0",16784
"G0600450","1996","Mendocino, CA","California","060","Mendocino","0450","0","0",83887
"G0600470","1996","Merced, CA","California","060","Merced","0470","0","0",194819
"G0600490","1996","Modoc, CA","California","060","Modoc","0490","0","0",9864
"G0600510","1996","Mono, CA","California","060","Mono","0510","0","0",11766
"G0600530","1996","Monterey, CA","California","060","Monterey","0530","0","0",362215
"G0600550","1996","Napa, CA","California","060","Napa","0550","0","0",117996
"G0600570","1996","Nevada, CA","California","060","Nevada","0570","0","0",87861
"G0600590","1996","Orange, CA","California","060","Orange","0590","0","0",2643996
"G0600610","1996","Placer, CA","California","060","Placer","0610","0","0",214726
"G0600630","1996","Plumas, CA","California","060","Plumas","0630","0","0",20780
"G0600650","1996","Riverside, CA","California","060","Riverside","0650","0","0",1393732
"G0600670","1996","Sacramento, CA","California","060","Sacramento","0670","0","0",1155635
"G0600690","1996","San Benito, CA","California","060","San Benito","0690","0","0",44169
"G0600710","1996","San Bernardino, CA","California","060","San Bernardino","0710","0","0",1596584
"G0600730","1996","San Diego, CA","California","060","San Diego","0730","0","0",2651549
"G0600750","1996","San Francisco, CA","California","060","San Francisco","0750","0","0",753934
"G0600770","1996","San Joaquin, CA","California","060","San Joaquin","0770","0","0",524657
"G0600790","1996","San Luis Obispo, CA","California","060","San Luis Obispo","0790","0","0",232976
"G0600810","1996","San Mateo, CA","California","060","San Mateo","0810","0","0",687243
"G0600830","1996","Santa Barbara, CA","California","060","Santa Barbara","0830","0","0",386108
"G0600850","1996","Santa Clara, CA","California","060","Santa Clara","0850","0","0",1608695
"G0600870","1996","Santa Cruz, CA","California","060","Santa Cruz","0870","0","0",241168
"G0600890","1996","Shasta, CA","California","060","Shasta","0890","0","0",159737
"G0600910","1996","Sierra, CA","California","060","Sierra","0910","0","0",3498
"G0600930","1996","Siskiyou, CA","California","060","Siskiyou","0930","0","0",44707
"G0600950","1996","Solano, CA","California","060","Solano","0950","0","0",367608
"G0600970","1996","Sonoma, CA","California","060","Sonoma","0970","0","0",428399
"G0600990","1996","Stanislaus, CA","California","060","Stanislaus","0990","0","0",415159
"G0601010","1996","Sutter, CA","California","060","Sutter","1010","0","0",75255
"G0601030","1996","Tehama, CA","California","060","Tehama","1030","0","0",54943
"G0601050","1996","Trinity, CA","California","060","Trinity","1050","0","0",13485
"G0601070","1996","Tulare, CA","California","060","Tulare","1070","0","0",350732
"G0601090","1996","Tuolumne, CA","California","060","Tuolumne","1090","0","0",52474
"G0601110","1996","Ventura, CA","California","060","Ventura","1110","0","0",710215
"G0601130","1996","Yolo, CA","California","060","Yolo","1130","0","0",155359
"G0601150","1996","Yuba, CA","California","060","Yuba","1150","0","0",60905
"G0800010","1996","Adams, CO","Colorado","080","Adams","0010","0","0",323218
"G0800030","1996","Alamosa, CO","Colorado","080","Alamosa","0030","0","0",14367
"G0800050","1996","Arapahoe, CO","Colorado","080","Arapahoe","0050","0","0",454208
"G0800070","1996","Archuleta, CO","Colorado","080","Archuleta","0070","0","0",7896
"G0800090","1996","Baca, CO","Colorado","080","Baca","0090","0","0",4616
"G0800110","1996","Bent, CO","Colorado","080","Bent","0110","0","0",5610
"G0800130","1996","Boulder, CO","Colorado","080","Boulder","0130","0","0",264630
"G0800150","1996","Chaffee, CO","Colorado","080","Chaffee","0150","0","0",14892
"G0800170","1996","Cheyenne, CO","Colorado","080","Cheyenne","0170","0","0",2313
"G0800190","1996","Clear Creek, CO","Colorado","080","Clear Creek","0190","0","0",8800
"G0800210","1996","Conejos, CO","Colorado","080","Conejos","0210","0","0",7995
"G0800230","1996","Costilla, CO","Colorado","080","Costilla","0230","0","0",3576
"G0800250","1996","Crowley, CO","Colorado","080","Crowley","0250","0","0",4936
"G0800270","1996","Custer, CO","Colorado","080","Custer","0270","0","0",2960
"G0800290","1996","Delta, CO","Colorado","080","Delta","0290","0","0",25764
"G0800310","1996","Denver, CO","Colorado","080","Denver","0310","0","0",527643
"G0800330","1996","Dolores, CO","Colorado","080","Dolores","0330","0","0",1642
"G0800350","1996","Douglas, CO","Colorado","080","Douglas","0350","0","0",114690
"G0800370","1996","Eagle, CO","Colorado","080","Eagle","0370","0","0",33415
"G0800390","1996","Elbert, CO","Colorado","080","Elbert","0390","0","0",15841
"G0800410","1996","El Paso, CO","Colorado","080","El Paso","0410","0","0",478381
"G0800430","1996","Fremont, CO","Colorado","080","Fremont","0430","0","0",42671
"G0800450","1996","Garfield, CO","Colorado","080","Garfield","0450","0","0",37826
"G0800470","1996","Gilpin, CO","Colorado","080","Gilpin","0470","0","0",3815
"G0800490","1996","Grand, CO","Colorado","080","Grand","0490","0","0",10552
"G0800510","1996","Gunnison, CO","Colorado","080","Gunnison","0510","0","0",12928
"G0800530","1996","Hinsdale, CO","Colorado","080","Hinsdale","0530","0","0",704
"G0800550","1996","Huerfano, CO","Colorado","080","Huerfano","0550","0","0",7223
"G0800570","1996","Jackson, CO","Colorado","080","Jackson","0570","0","0",1509
"G0800590","1996","Jefferson, CO","Colorado","080","Jefferson","0590","0","0",499819
"G0800610","1996","Kiowa, CO","Colorado","080","Kiowa","0610","0","0",1641
"G0800630","1996","Kit Carson, CO","Colorado","080","Kit Carson","0630","0","0",7547
"G0800650","1996","Lake, CO","Colorado","080","Lake","0650","0","0",7079
"G0800670","1996","La Plata, CO","Colorado","080","La Plata","0670","0","0",40761
"G0800690","1996","Larimer, CO","Colorado","080","Larimer","0690","0","0",228350
"G0800710","1996","Las Animas, CO","Colorado","080","Las Animas","0710","0","0",14558
"G0800730","1996","Lincoln, CO","Colorado","080","Lincoln","0730","0","0",5913
"G0800750","1996","Logan, CO","Colorado","080","Logan","0750","0","0",19491
"G0800770","1996","Mesa, CO","Colorado","080","Mesa","0770","0","0",108131
"G0800790","1996","Mineral, CO","Colorado","080","Mineral","0790","0","0",720
"G0800810","1996","Moffat, CO","Colorado","080","Moffat","0810","0","0",12343
"G0800830","1996","Montezuma, CO","Colorado","080","Montezuma","0830","0","0",22588
"G0800850","1996","Montrose, CO","Colorado","080","Montrose","0850","0","0",30540
"G0800870","1996","Morgan, CO","Colorado","080","Morgan","0870","0","0",25544
"G0800890","1996","Otero, CO","Colorado","080","Otero","0890","0","0",20694
"G0800910","1996","Ouray, CO","Colorado","080","Ouray","0910","0","0",3226
"G0800930","1996","Park, CO","Colorado","080","Park","0930","0","0",11518
"G0800950","1996","Phillips, CO","Colorado","080","Phillips","0950","0","0",4516
"G0800970","1996","Pitkin, CO","Colorado","080","Pitkin","0970","0","0",14519
"G0800990","1996","Prowers, CO","Colorado","080","Prowers","0990","0","0",14046
"G0801010","1996","Pueblo, CO","Colorado","080","Pueblo","1010","0","0",132686
"G0801030","1996","Rio Blanco, CO","Colorado","080","Rio Blanco","1030","0","0",6263
"G0801050","1996","Rio Grande, CO","Colorado","080","Rio Grande","1050","0","0",11791
"G0801070","1996","Routt, CO","Colorado","080","Routt","1070","0","0",17831
"G0801090","1996","Saguache, CO","Colorado","080","Saguache","1090","0","0",5413
"G0801110","1996","San Juan, CO","Colorado","080","San Juan","1110","0","0",576
"G0801130","1996","San Miguel, CO","Colorado","080","San Miguel","1130","0","0",5776
"G0801150","1996","Sedgwick, CO","Colorado","080","Sedgwick","1150","0","0",2743
"G0801170","1996","Summit, CO","Colorado","080","Summit","1170","0","0",19900
"G0801190","1996","Teller, CO","Colorado","080","Teller","1190","0","0",18162
"G0801210","1996","Washington, CO","Colorado","080","Washington","1210","0","0",5036
"G0801230","1996","Weld, CO","Colorado","080","Weld","1230","0","0",156140
"G0801250","1996","Yuma, CO","Colorado","080","Yuma","1250","0","0",9490
"G0900010","1996","Fairfield, CT","Connecticut","090","Fairfield","0010","0","0",854421
"G0900030","1996","Hartford, CT","Connecticut","090","Hartford","0030","0","0",846156
"G0900050","1996","Litchfield, CT","Connecticut","090","Litchfield","0050","0","0",179236
"G0900070","1996","Middlesex, CT","Connecticut","090","Middlesex","0070","0","0",148995
"G0900090","1996","New Haven, CT","Connecticut","090","New Haven","0090","0","0",811000
"G0900110","1996","New London, CT","Connecticut","090","New London","0110","0","0",258741
"G0900130","1996","Tolland, CT","Connecticut","090","Tolland","0130","0","0",131245
"G0900150","1996","Windham, CT","Connecticut","090","Windham","0150","0","0",106891
"G1000010","1996","Kent, DE","Delaware","100","Kent","0010","0","0",121447
"G1000030","1996","New Castle, DE","Delaware","100","New Castle","0030","0","0",479995
"G1000050","1996","Sussex, DE","Delaware","100","Sussex","0050","0","0",139535
"G1100010","1996","District of Columbia","District Of Columbia","110","District of Columbia","0010","0","0",572377
"G1200010","1996","Alachua, FL","Florida","120","Alachua","0010","0","0",206601
"G1200030","1996","Baker, FL","Florida","120","Baker","0030","0","0",20965
"G1200050","1996","Bay, FL","Florida","120","Bay","0050","0","0",144826
"G1200070","1996","Bradford, FL","Florida","120","Bradford","0070","0","0",25042
"G1200090","1996","Brevard, FL","Florida","120","Brevard","0090","0","0",455889
"G1200110","1996","Broward, FL","Florida","120","Broward","0110","0","0",1481333
"G1200130","1996","Calhoun, FL","Florida","120","Calhoun","0130","0","0",12650
"G1200150","1996","Charlotte, FL","Florida","120","Charlotte","0150","0","0",132587
"G1200170","1996","Citrus, FL","Florida","120","Citrus","0170","0","0",109954
"G1200190","1996","Clay, FL","Florida","120","Clay","0190","0","0",127459
"G1200210","1996","Collier, FL","Florida","120","Collier","0210","0","0",209205
"G1200230","1996","Columbia, FL","Florida","120","Columbia","0230","0","0",51706
"G1200270","1996","DeSoto, FL","Florida","120","Desoto","0270","0","0",28974
"G1200290","1996","Dixie, FL","Florida","120","Dixie","0290","0","0",12789
"G1200310","1996","Duval, FL","Florida","120","Duval","0310","0","0",744682
"G1200330","1996","Escambia, FL","Florida","120","Escambia","0330","0","0",282606
"G1200350","1996","Flagler, FL","Florida","120","Flagler","0350","0","0",42080
"G1200370","1996","Franklin, FL","Florida","120","Franklin","0370","0","0",10668
"G1200390","1996","Gadsden, FL","Florida","120","Gadsden","0390","0","0",44703
"G1200410","1996","Gilchrist, FL","Florida","120","Gilchrist","0410","0","0",13053
"G1200430","1996","Glades, FL","Florida","120","Glades","0430","0","0",9574
"G1200450","1996","Gulf, FL","Florida","120","Gulf","0450","0","0",12855
"G1200470","1996","Hamilton, FL","Florida","120","Hamilton","0470","0","0",12322
"G1200490","1996","Hardee, FL","Florida","120","Hardee","0490","0","0",24616
"G1200510","1996","Hendry, FL","Florida","120","Hendry","0510","0","0",32673
"G1200530","1996","Hernando, FL","Florida","120","Hernando","0530","0","0",121875
"G1200550","1996","Highlands, FL","Florida","120","Highlands","0550","0","0",82713
"G1200570","1996","Hillsborough, FL","Florida","120","Hillsborough","0570","0","0",922203
