GISJOIN,YEAR,AREANAME,STATE,STATEA,COUNTY,COUNTYA,DATAFLAG,NOTECODE,AGWD001
"G0400130","1997","Maricopa, AZ","Arizona","040","Maricopa","0130","0","0",2805009
"G0400150","1997","Mohave, AZ","Arizona","040","Mohave","0150","0","0",140922
"G0400170","1997","Navajo, AZ","Arizona","040","Navajo","0170","0","0",92910
"G0400190","1997","Pima, AZ","Arizona","040","Pima","0190","0","0",798521
"G0400210","1997","Pinal, AZ","Arizona","040","Pinal","0210","0","0",158705
"G0400230","1997","Santa Cruz, AZ","Arizona","040","Santa Cruz","0230","0","0",36074
"G0400250","1997","Yavapai, AZ","Arizona","040","Yavapai","0250","0","0",151924
"G0400270","1997","Yuma, AZ","Arizona","040","Yuma","0270","0","0",143896
"G0500010","1997","Arkansas, AR","Arkansas","050","Arkansas","0010","0","0",20975
"G0500030","1997","Ashley, AR","Arkansas","050","Ashley","0030","0","0",24365
"G0500050","1997","Baxter, AR","Arkansas","050","Baxter","0050","0","0",37348
"G0500070","1997","Benton, AR","Arkansas","050","Benton","0070","0","0",137751
"G0500090","1997","Boone, AR","Arkansas","050","Boone","0090","0","0",32946
"G0500110","1997","Bradley, AR","Arkansas","050","Bradley","0110","0","0",12331
"G0500130","1997","Calhoun, AR","Arkansas","050","Calhoun","0130","0","0",5774
"G0500150","1997","Carroll, AR","Arkansas","050","Carroll","0150","0","0",24379
"G0500170","1997","Chicot, AR","Arkansas","050","Chicot","0170","0","0",14801
"G0500190","1997","Clark, AR","Arkansas","050","Clark","0190","0","0",23789
"G0500210","1997","Clay, AR","Arkansas","050","Clay","0210","0","0",17865
"G0500230","1997","Cleburne, AR","Arkansas","050","Cleburne","0230","0","0",22949
"G0500250","1997","Cleveland, AR","Arkansas","050","Cleveland","0250","0","0",8369
"G0500270","1997","Columbia, AR","Arkansas","050","Columbia","0270","0","0",25926
"G0500290","1997","Conway, AR","Arkansas","050","Conway","0290","0","0",20264
"G0500310","1997","Craighead, AR","Arkansas","050","Craighead","0310","0","0",78823
"G0500330","1997","Crawford, AR","Arkansas","050","Crawford","0330","0","0",50412
"G0500350","1997","Crittenden, AR","Arkansas","050","Crittenden","0350","0","0",49882
"G0500370","1997","Cross, AR","Arkansas","050","Cross","0370","0","0",19567
"G0500390","1997","Dallas, AR","Arkansas","050","Dallas","0390","0","0",9423
"G0500410","1997","Desha, AR","Arkansas","050","Desha","0410","0","0",15652
"G0500430","1997","Drew, AR","Arkansas","050","Drew","0430","0","0",18454
"G0500450","1997","Faulkner, AR","Arkansas","050","Faulkner","0450","0","0",79724
"G0500470","1997","Franklin, AR","Arkansas","050","Franklin","0470","0","0",17326
"G0500490","1997","Fulton, AR","Arkansas","050","Fulton","0490","0","0",11248
"G0500510","1997","Garland, AR","Arkansas","050","Garland","0510","0","0",85021
"G0500530","1997","Grant, AR","Arkansas","050","Grant","0530","0","0",15905
"G0500550","1997","Greene, AR","Arkansas","050","Greene","0550","0","0",35896
"G0500570","1997","Hempstead, AR","Arkansas","050","Hempstead","0570","0","0",23053
"G0500590","1997","Hot Spring, AR","Arkansas","050","Hot Spring","0590","0","0",29392
"G0500610","1997","Howard, AR","Arkansas","050","Howard","0610","0","0",14302
"G0500630","1997","Independence, AR","Arkansas","050","Independence","0630","0","0",33305
"G0500650","1997","Izard, AR","Arkansas","050","Izard","0650","0","0",13075
"G0500670","1997","Jackson, AR","Arkansas","050","Jackson","0670","0","0",17906
"G0500690","1997","Jefferson, AR","Arkansas","050","Jefferson","0690","0","0",84932
"G0500710","1997","Johnson, AR","Arkansas","050","Johnson","0710","0","0",22215
"G0500730","1997","Lafayette, AR","Arkansas","050","Lafayette","0730","0","0",8902
"G0500750","1997","Lawrence, AR","Arkansas","050","Lawrence","0750","0","0",17924
"G0500770","1997","Lee, AR","Arkansas","050","Lee","0770","0","0",12511
"G0500790","1997","Lincoln, AR","Arkansas","050","Lincoln","0790","0","0",14419
"G0500810","1997","Little River, AR","Arkansas","050","Little River","0810","0","0",13635
"G0500830","1997","Logan, AR","Arkansas","050","Logan","0830","0","0",21965
"G0500850","1997","Lonoke, AR","Arkansas","050","Lonoke","0850","0","0",49507
"G0500870","1997","Madison, AR","Arkansas","050","Madison","0870","0","0",13587
"G0500890","1997","Marion, AR","Arkansas","050","Marion","0890","0","0",15264
"G0500910","1997","Miller, AR","Arkansas","050","Miller","0910","0","0",40293
"G0500930","1997","Mississippi, AR","Arkansas","050","Mississippi","0930","0","0",52064
"G0500950","1997","Monroe, AR","Arkansas","050","Monroe","0950","0","0",10630
"G0500970","1997","Montgomery, AR","Arkansas","050","Montgomery","0970","0","0",8780
"G0500990","1997","Nevada, AR","Arkansas","050","Nevada","0990","0","0",10091
"G0501010","1997","Newton, AR","Arkansas","050","Newton","1010","0","0",8383
"G0501030","1997","Ouachita, AR","Arkansas","050","Ouachita","1030","0","0",29155
"G0501050","1997","Perry, AR","Arkansas","050","Perry","1050","0","0",9761
"G0501070","1997","Phillips, AR","Arkansas","050","Phillips","1070","0","0",27537
"G0501090","1997","Pike, AR","Arkansas","050","Pike","1090","0","0",11036
"G0501110","1997","Poinsett, AR","Arkansas","050","Poinsett","1110","0","0",25307
"G0501130","1997","Polk, AR","Arkansas","050","Polk","1130","0","0",19903
"G0501150","1997","Pope, AR","Arkansas","050","Pope","1150","0","0",52389
"G0501170","1997","Prairie, AR","Arkansas","050","Prairie","1170","0","0",9570
"G0501190","1997","Pulaski, AR","Arkansas","050","Pulaski","1190","0","0",358046
"G0501210","1997","Randolph, AR","Arkansas","050","Randolph","1210","0","0",17906
"G0501230","1997","St. Francis, AR","Arkansas","050","St Francis","1230","0","0",29648
"G0501250","1997","Saline, AR","Arkansas","050","Saline","1250","0","0",78764
"G0501270","1997","Scott, AR","Arkansas","050","Scott","1270","0","0",11129
"G0501290","1997","Searcy, AR","Arkansas","050","Searcy","1290","0","0",8048
"G0501310","1997","Sebastian, AR","Arkansas","050","Sebastian","1310","0","0",111441
"G0501330","1997","Sevier, AR","Arkansas","050","Sevier","1330","0","0",15297
"G0501350","1997","Sharp, AR","Arkansas","050","Sharp","1350","0","0",16528
"G0501370","1997","Stone, AR","Arkansas","050","Stone","1370","0","0",11109
"G0501390","1997","Union, AR","Arkansas","050","Union","1390","0","0",45878
"G0501410","1997","Van Buren, AR","Arkansas","050","Van Buren","1410","0","0",15903
"G0501430","1997","Washington, AR","Arkansas","050","Washington","1430","0","0",149609
"G0501450","1997","White, AR","Arkansas","050","White","1450","0","0",64085
"G0501470","1997","Woodruff, AR","Arkansas","050","Woodruff","1470","0","0",9100
"G0501490","1997","Yell, AR","Arkansas","050","Yell","1490","0","0",20641
"G0600010","1997","Alameda, CA","California","060","Alameda","0010","0","0",1380383
"G0600030","1997","Alpine, CA","California","060","Alpine","0030","0","0",1239
"G0600050","1997","Amador, CA","California","060","Amador","0050","0","0",34107
"G0600070","1997","Butte, CA","California","060","Butte","0070","0","0",197994
"G0600090","1997","Calaveras, CA","California","060","Calaveras","0090","0","0",39098
"G0600110","1997","Colusa, CA","California","060","Colusa","0110","0","0",18262
"G0600130","1997","Contra Costa, CA","California","060","Contra Costa","0130","0","0",903049
"G0600150","1997","Del Norte, CA","California","060","Del Norte","0150","0","0",28340
"G0600170","1997","El Dorado, CA","California","060","El Dorado","0170","0","0",149589
"G0600190","1997","Fresno, CA","California","060","Fresno","0190","0","0",771391
"G0600210","1997","Glenn, CA","California","060","Glenn","0210","0","0",26270
"G0600230","1997","Humboldt, CA","California","060","Humboldt","0230","0","0",127086
"G0600250","1997","Imperial, CA","California","060","Imperial","0250","0","0",138624
"G0600270","1997","Inyo, CA","California","060","Inyo","0270","0","0",18241
"G0600290","1997","Kern, CA","California","060","Kern","0290","0","0",634695
"G0600310","1997","Kings, CA","California","060","Kings","0310","0","0",116769
"G0600330","1997","Lake, CA","California","060","Lake","0330","0","0",56275
"G0600350","1997","Lassen, CA","California","060","Lassen","0350","0","0",34123
"G0600370","1997","Los Angeles, CA","California","060","Los Angeles","0370","0","0",9206538
"G0600390","1997","Madera, CA","California","060","Madera","0390","0","0",116442
"G0600410","1997","Marin, CA","California","060","Marin","0410","0","0",241797
"G0600430","1997","Mariposa, CA","California","060","Mariposa","0430","0","0",16640
"G0600450","1997","Mendocino, CA","California","060","Mendocino","0450","0","0",84370
"G0600470","1997","Merced, CA","California","060","Merced","0470","0","0",198312
"G0600490","1997","Modoc, CA","California","060","Modoc","0490","0","0",9861
"G0600510","1997","Mono, CA","California","060","Mono","0510","0","0",11998
"G0600530","1997","Monterey, CA","California","060","Monterey","0530","0","0",376794
"G0600550","1997","Napa, CA","California","060","Napa","0550","0","0",119808
"G0600570","1997","Nevada, CA","California","060","Nevada","0570","0","0",89137
"G0600590","1997","Orange, CA","California","060","Orange","0590","0","0",2709277
"G0600610","1997","Placer, CA","California","060","Placer","0610","0","0",222168
"G0600630","1997","Plumas, CA","California","060","Plumas","0630","0","0",20853
"G0600650","1997","Riverside, CA","California","060","Riverside","0650","0","0",1423934
"G0600670","1997","Sacramento, CA","California","060","Sacramento","0670","0","0",1169855
"G0600690","1997","San Benito, CA","California","060","San Benito","0690","0","0",46707
"G0600710","1997","San Bernardino, CA","California","060","San Bernardino","0710","0","0",1618438
"G0600730","1997","San Diego, CA","California","060","San Diego","0730","0","0",2692600
"G0600750","1997","San Francisco, CA","California","060","San Francisco","0750","0","0",762953
"G0600770","1997","San Joaquin, CA","California","060","San Joaquin","0770","0","0",531908
"G0600790","1997","San Luis Obispo, CA","California","060","San Luis Obispo","0790","0","0",236601
"G0600810","1997","San Mateo, CA","California","060","San Mateo","0810","0","0",697512
"G0600830","1997","Santa Barbara, CA","California","060","Santa Barbara","0830","0","0",391290
"G0600850","1997","Santa Clara, CA","California","060","Santa Clara","0850","0","0",1637414
"G0600870","1997","Santa Cruz, CA","California","060","Santa Cruz","0870","0","0",245344
"G0600890","1997","Shasta, CA","California","060","Shasta","0890","0","0",160761
"G0600910","1997","Sierra, CA","California","060","Sierra","0910","0","0",3488
"G0600930","1997","Siskiyou, CA","California","060","Siskiyou","0930","0","0",45030
"G0600950","1997","Solano, CA","California","060","Solano","0950","0","0",371881
"G0600970","1997","Sonoma, CA","California","060","Sonoma","0970","0","0",437141
"G0600990","1997","Stanislaus, CA","California","060","Stanislaus","0990","0","0",421264
"G0601010","1997","Sutter, CA","California","060","Sutter","1010","0","0",76314
"G0601030","1997","Tehama, CA","California","060","Tehama","1030","0","0",55049
"G0601050","1997","Trinity, CA","California","060","Trinity","1050","0","0",13278
"G0601070","1997","Tulare, CA","California","060","Tulare","1070","0","0",354946
"G0601090","1997","Tuolumne, CA","California","060","Tuolumne","1090","0","0",52678
"G0601110","1997","Ventura, CA","California","060","Ventura","1110","0","0",721107
"G0601130","1997","Yolo, CA","California","060","Yolo","1130","0","0",158876
"G0601150","1997","Yuba, CA","California","060","Yuba","1150","0","0",60111
"G0800010","1997","Adams, CO","Colorado","080","Adams","0010","0","0",332462
"G0800030","1997","Alamosa, CO","Colorado","080","Alamosa","0030","0","0",14634
"G0800050","1997","Arapahoe, CO","Colorado","080","Arapahoe","0050","0","0",462681
"G0800070","1997","Archuleta, CO","Colorado","080","Archuleta","0070","0","0",8498
"G0800090","1997","Baca, CO","Colorado","080","Baca","0090","0","0",4563
"G0800110","1997","Bent, CO","Colorado","080","Bent","0110","0","0",5539
"G0800130","1997","Boulder, CO","Colorado","080","Boulder","0130","0","0",270744
"G0800150","1997","Chaffee, CO","Colorado","080","Chaffee","0150","0","0",15195
"G0800170","1997","Cheyenne, CO","Colorado","080","Cheyenne","0170","0","0",2261
"G0800190","1997","Clear Creek, CO","Colorado","080","Clear Creek","0190","0","0",8981
"G0800210","1997","Conejos, CO","Colorado","080","Conejos","0210","0","0",8056
"G0800230","1997","Costilla, CO","Colorado","080","Costilla","0230","0","0",3605
"G0800250","1997","Crowley, CO","Colorado","080","Crowley","0250","0","0",4997
"G0800270","1997","Custer, CO","Colorado","080","Custer","0270","0","0",3195
"G0800290","1997","Delta, CO","Colorado","080","Delta","0290","0","0",26177
"G0800310","1997","Denver, CO","Colorado","080","Denver","0310","0","0",536678
"G0800330","1997","Dolores, CO","Colorado","080","Dolores","0330","0","0",1680
"G0800350","1997","Douglas, CO","Colorado","080","Douglas","0350","0","0",130505
"G0800370","1997","Eagle, CO","Colorado","080","Eagle","0370","0","0",35879
"G0800390","1997","Elbert, CO","Colorado","080","Elbert","0390","0","0",17011
"G0800410","1997","El Paso, CO","Colorado","080","El Paso","0410","0","0",486934
"G0800430","1997","Fremont, CO","Colorado","080","Fremont","0430","0","0",43825
"G0800450","1997","Garfield, CO","Colorado","080","Garfield","0450","0","0",39210
"G0800470","1997","Gilpin, CO","Colorado","080","Gilpin","0470","0","0",4101
"G0800490","1997","Grand, CO","Colorado","080","Grand","0490","0","0",11005
"G0800510","1997","Gunnison, CO","Colorado","080","Gunnison","0510","0","0",13186
"G0800530","1997","Hinsdale, CO","Colorado","080","Hinsdale","0530","0","0",737
"G0800550","1997","Huerfano, CO","Colorado","080","Huerfano","0550","0","0",7553
"G0800570","1997","Jackson, CO","Colorado","080","Jackson","0570","0","0",1534
"G0800590","1997","Jefferson, CO","Colorado","080","Jefferson","0590","0","0",507371
"G0800610","1997","Kiowa, CO","Colorado","080","Kiowa","0610","0","0",1632
"G0800630","1997","Kit Carson, CO","Colorado","080","Kit Carson","0630","0","0",7614
"G0800650","1997","Lake, CO","Colorado","080","Lake","0650","0","0",7265
"G0800670","1997","La Plata, CO","Colorado","080","La Plata","0670","0","0",41654
"G0800690","1997","Larimer, CO","Colorado","080","Larimer","0690","0","0",233746
"G0800710","1997","Las Animas, CO","Colorado","080","Las Animas","0710","0","0",14621
"G0800730","1997","Lincoln, CO","Colorado","080","Lincoln","0730","0","0",5978
"G0800750","1997","Logan, CO","Colorado","080","Logan","0750","0","0",19803
"G0800770","1997","Mesa, CO","Colorado","080","Mesa","0770","0","0",110566
"G0800790","1997","Mineral, CO","Colorado","080","Mineral","0790","0","0",724
"G0800810","1997","Moffat, CO","Colorado","080","Moffat","0810","0","0",12651
"G0800830","1997","Montezuma, CO","Colorado","080","Montezuma","0830","0","0",22989
"G0800850","1997","Montrose, CO","Colorado","080","Montrose","0850","0","0",31460
"G0800870","1997","Morgan, CO","Colorado","080","Morgan","0870","0","0",26167
"G0800890","1997","Otero, CO","Colorado","080","Otero","0890","0","0",20777
"G0800910","1997","Ouray, CO","Colorado","080","Ouray","0910","0","0",3323
"G0800930","1997","Park, CO","Colorado","080","Park","0930","0","0",12437
"G0800950","1997","Phillips, CO","Colorado","080","Phillips","0950","0","0",4523
"G0800970","1997","Pitkin, CO","Colorado","080","Pitkin","0970","0","0",14920
"G0800990","1997","Prowers, CO","Colorado","080","Prowers","0990","0","0",14237
"G0801010","1997","Pueblo, CO","Colorado","080","Pueblo","1010","0","0",134792
"G0801030","1997","Rio Blanco, CO","Colorado","080","Rio Blanco","1030","0","0",6199
"G0801050","1997","Rio Grande, CO","Colorado","080","Rio Grande","1050","0","0",11990
"G0801070","1997","Routt, CO","Colorado","080","Routt","1070","0","0",18313
"G0801090","1997","Saguache, CO","Colorado","080","Saguache","1090","0","0",5543
"G0801110","1997","San Juan, CO","Colorado","080","San Juan","1110","0","0",555
"G0801130","1997","San Miguel, CO","Colorado","080","San Miguel","1130","0","0",5991
"G0801150","1997","Sedgwick, CO","Colorado","080","Sedgwick","1150","0","0",2696
"G0801170","1997","Summit, CO","Colorado","080","Summit","1170","0","0",20976
"G0801190","1997","Teller, CO","Colorado","080","Teller","1190","0","0",19173
"G0801210","1997","Washington, CO","Colorado","080","Washington","1210","0","0",5019
"G0801230","1997","Weld, CO","Colorado","080","Weld","1230","0","0",161525
"G0801250","1997","Yuma, CO","Colorado","080","Yuma","1250","0","0",9637
"G0900010","1997","Fairfield, CT","Connecticut","090","Fairfield","0010","0","0",861020
"G0900030","1997","Hartford, CT","Connecticut","090","Hartford","0030","0","0",846001
"G0900050","1997","Litchfield, CT","Connecticut","090","Litchfield","0050","0","0",179770
"G0900070","1997","Middlesex, CT","Connecticut","090","Middlesex","0070","0","0",150377
"G0900090","1997","New Haven, CT","Connecticut","090","New Haven","0090","0","0",813505
"G0900110","1997","New London, CT","Connecticut","090","New London","0110","0","0",258662
"G0900130","1997","Tolland, CT","Connecticut","090","Tolland","0130","0","0",132614
"G0900150","1997","Windham, CT","Connecticut","090","Windham","0150","0","0",107399
"G1000010","1997","Kent, DE","Delaware","100","Kent","0010","0","0",122419
"G1000030","1997","New Castle, DE","Delaware","100","New Castle","0030","0","0",485166
"G1000050","1997","Sussex, DE","Delaware","100","Sussex","0050","0","0",143902
"G1100010","1997","District of Columbia","District Of Columbia","110","District of Columbia","0010","0","0",567736
"G1200010","1997","Alachua, FL","Florida","120","Alachua","0010","0","0",210096
"G1200030","1997","Baker, FL","Florida","120","Baker","0030","0","0",21294
"G1200050","1997","Bay, FL","Florida","120","Bay","0050","0","0",146651
"G1200070","1997","Bradford, FL","Florida","120","Bradford","0070","0","0",25537
"G1200090","1997","Brevard, FL","Florida","120","Brevard","0090","0","0",461686
"G1200110","1997","Broward, FL","Florida","120","Broward","0110","0","0",1522179
"G1200130","1997","Calhoun, FL","Florida","120","Calhoun","0130","0","0",12582
"G1200150","1997","Charlotte, FL","Florida","120","Charlotte","0150","0","0",134959
"G1200170","1997","Citrus, FL","Florida","120","Citrus","0170","0","0",111972
"G1200190","1997","Clay, FL","Florida","120","Clay","0190","0","0",131984
"G1200210","1997","Collier, FL","Florida","120","Collier","0210","0","0",220923
"G1200230","1997","Columbia, FL","Florida","120","Columbia","0230","0","0",52925
"G1200270","1997","DeSoto, FL","Florida","120","Desoto","0270","0","0",29830
"G1200290","1997","Dixie, FL","Florida","120","Dixie","0290","0","0",13262
"G1200310","1997","Duval, FL","Florida","120","Duval","0310","0","0",757842
"G1200330","1997","Escambia, FL","Florida","120","Escambia","0330","0","0",289505
"G1200350","1997","Flagler, FL","Florida","120","Flagler","0350","0","0",44540
"G1200370","1997","Franklin, FL","Florida","120","Franklin","0370","0","0",10720
"G1200390","1997","Gadsden, FL","Florida","120","Gadsden","0390","0","0",44779
"G1200410","1997","Gilchrist, FL","Florida","120","Gilchrist","0410","0","0",13343
"G1200430","1997","Glades, FL","Florida","120","Glades","0430","0","0",9789
"G1200450","1997","Gulf, FL","Florida","120","Gulf","0450","0","0",12769
"G1200470","1997","Hamilton, FL","Florida","120","Hamilton","0470","0","0",12233
"G1200490","1997","Hardee, FL","Florida","120","Hardee","0490","0","0",25283
"G1200510","1997","Hendry, FL","Florida","120","Hendry","0510","0","0",33962
"G1200530","1997","Hernando, FL","Florida","120","Hernando","0530","0","0",124913
"G1200550","1997","Highlands, FL","Florida","120","Highlands","0550","0","0",84334
"G1200570","1997","Hillsborough, FL","Florida","120","Hillsborough","0570","0","0",943919
