GISJOIN,YEAR,AREANAME,STATE,STATEA,COUNTY,COUNTYA,DATAFLAG,NOTECODE,AGWD001
"G0100710","1991","Jackson, AL","Alabama","010","Jackson","0710","0","0",48595
"G0100730","1991","Jefferson, AL","Alabama","010","Jefferson","0730","0","0",656878
"G0100750","1991","Lamar, AL","Alabama","010","Lamar","0750","0","0",15717
"G0100770","1991","Lauderdale, AL","Alabama","010","Lauderdale","0770","0","0",81176
"G0100790","1991","Lawrence, AL","Alabama","010","Lawrence","0790","0","0",32178
"G0100810","1991","Lee, AL","Alabama","010","Lee","0810","0","0",89508
"G0100830","1991","Limestone, AL","Alabama","010","Limestone","0830","0","0",55654
"G0100850","1991","Lowndes, AL","Alabama","010","Lowndes","0850","0","0",12702
"G0100870","1991","Macon, AL","Alabama","010","Macon","0870","0","0",24626
"G0100890","1991","Madison, AL","Alabama","010","Madison","0890","0","0",246398
"G0100910","1991","Marengo, AL","Alabama","010","Marengo","0910","0","0",23031
"G0100930","1991","Marion, AL","Alabama","010","Marion","0930","0","0",29679
"G0100950","1991","Marshall, AL","Alabama","010","Marshall","0950","0","0",71974
"G0100970","1991","Mobile, AL","Alabama","010","Mobile","0970","0","0",382978
"G0100990","1991","Monroe, AL","Alabama","010","Monroe","0990","0","0",23948
"G0101010","1991","Montgomery, AL","Alabama","010","Montgomery","1010","0","0",212685
"G0101030","1991","Morgan, AL","Alabama","010","Morgan","1030","0","0",102040
"G0101050","1991","Perry, AL","Alabama","010","Perry","1050","0","0",12366
"G0101070","1991","Pickens, AL","Alabama","010","Pickens","1070","0","0",20744
"G0101090","1991","Pike, AL","Alabama","010","Pike","1090","0","0",28123
"G0101110","1991","Randolph, AL","Alabama","010","Randolph","1110","0","0",20287
"G0101130","1991","Russell, AL","Alabama","010","Russell","1130","0","0",47677
"G0101150","1991","St. Clair, AL","Alabama","010","St Clair","1150","0","0",51345
"G0101170","1991","Shelby, AL","Alabama","010","Shelby","1170","0","0",102833
"G0101190","1991","Sumter, AL","Alabama","010","Sumter","1190","0","0",16159
"G0101210","1991","Talladega, AL","Alabama","010","Talladega","1210","0","0",74754
"G0101230","1991","Tallapoosa, AL","Alabama","010","Tallapoosa","1230","0","0",39383
"G0101250","1991","Tuscaloosa, AL","Alabama","010","Tuscaloosa","1250","0","0",153510
"G0101270","1991","Walker, AL","Alabama","010","Walker","1270","0","0",67974
"G0101290","1991","Washington, AL","Alabama","010","Washington","1290","0","0",16817
"G0101310","1991","Wilcox, AL","Alabama","010","Wilcox","1310","0","0",13740
"G0101330","1991","Winston, AL","Alabama","010","Winston","1330","0","0",22043
"G0200130","1991","Aleutians East, AK","Alaska","020","Aleutians East","0130","13 - Except for population count, data for this unit are not enumerated separately and are included with another unit","6080",2507
"G0200160","1991","Aleutians West, AK","Alaska","020","Aleutians West","0160","12 - Except for population count, data for another unit not enumerated separately are included with this unit. Rates recalculated by NHGIS.","6080",9435
"G0200200","1991","Anchorage, AK","Alaska","020","Anchorage","0200","0","0",235137
"G0200500","1991","Bethel, AK","Alaska","020","Bethel","0500","0","0",13927
"G0200600","1991","Bristol Bay, AK","Alaska","020","Bristol Bay Borough","0600","0","0",1430
"G0200680","1991","Denali, AK","Alaska","020","Denali","0680","13 - Except for population count, data for this unit are not enumerated separately and are included with another unit","6082",1835
"G0200700","1991","Dillingham, AK","Alaska","020","Dillingham","0700","12 - Except for population count, data for another unit not enumerated separately are included with this unit. Rates recalculated by NHGIS.","6081",4142
"G0200900","1991","Fairbanks North Star, AK","Alaska","020","Fairbanks North Star","0900","0","0",80479
"G0201000","1991","Haines, AK","Alaska","020","Haines","1000","0","0",2241
"G0201050","1991","Hoonah-Angoon, AK","Alaska","020","Hoonah-Angoon","1050","1 - Data for another unit not enumerated separately are included with this unit","5084",4537
"G0201100","1991","Juneau, AK","Alaska","020","Juneau","1100","0","0",27950
"G0201220","1991","Kenai Peninsula, AK","Alaska","020","Kenai Peninsula","1220","0","0",42649
"G0201300","1991","Ketchikan Gateway, AK","Alaska","020","Ketchikan Gateway","1300","0","0",14134
"G0201500","1991","Kodiak Island, AK","Alaska","020","Kodiak Island","1500","0","0",13841
"G0201640","1991","Lake and Peninsula, AK","Alaska","020","Lake and Peninsula","1640","13 - Except for population count, data for this unit are not enumerated separately and are included with another unit","6081",1707
"G0201700","1991","Matanuska-Susitna, AK","Alaska","020","Matanuska-Susitna","1700","0","0",42270
"G0201800","1991","Nome, AK","Alaska","020","Nome","1800","0","0",8407
"G0201850","1991","North Slope, AK","Alaska","020","North Slope","1850","0","0",6235
"G0201880","1991","Northwest Arctic, AK","Alaska","020","Northwest Arctic","1880","0","0",6242
"G0201950","1991","Petersburg, AK","Alaska","020","Petersburg","1950","1 - Data for another unit not enumerated separately are included with this unit","5090",7034
"G0201980","1991","Prince of Wales-Hyder, AK","Alaska","020","Prince of Wales-Hyder","1980","0","0",6372
"G0202200","1991","Sitka, AK","Alaska","020","Sitka","2200","0","0",8874
"G0202300","1991","Skagway, AK","Alaska","020","Skagway","2300","2 - Data for this unit are not enumerated separately and are included with another unit","5084",0
"G0202400","1991","Southeast Fairbanks, AK","Alaska","020","Southeast Fairbanks","2400","0","0",5882
"G0202610","1991","Valdez-Cordova, AK","Alaska","020","Valdez-Cordova","2610","0","0",10105
"G0202700","1991","Wade Hampton, AK","Alaska","020","Wade Hampton","2700","0","0",5959
"G0202750","1991","Wrangell, AK","Alaska","020","Wrangell","2750","2 - Data for this unit are not enumerated separately and are included with another unit","5090",0
"G0202820","1991","Yakutat, AK","Alaska","020","Yakutat","2820","2 - Data for this unit are not enumerated separately and are included with another unit","5084",0
"G0202900","1991","Yukon-Koyukuk, AK","Alaska","020","Yukon-Koyukuk","2900","12 - Except for population count, data for another unit not enumerated separately are included with this unit. Rates recalculated by NHGIS.","6082",6862
"G0400010","1991","Apache, AZ","Arizona","040","Apache","0010","0","0",62634
"G0400030","1991","Cochise, AZ","Arizona","040","Cochise","0030","0","0",99058
"G0400050","1991","Coconino, AZ","Arizona","040","Coconino","0050","0","0",99647
"G0400070","1991","Gila, AZ","Arizona","040","Gila","0070","0","0",41327
"G0400090","1991","Graham, AZ","Arizona","040","Graham","0090","0","0",27339
"G0400110","1991","Greenlee, AZ","Arizona","040","Greenlee","0110","0","0",8265
"G0400120","1991","La Paz, AZ","Arizona","040","La Paz","0120","13 - Except for population count, data for this unit are not enumerated separately and are included with another unit","6071",14314
"G0400130","1991","Maricopa, AZ","Arizona","040","Maricopa","0130","0","0",2198219
"G0400150","1991","Mohave, AZ","Arizona","040","Mohave","0150","0","0",102263
"G0400170","1991","Navajo, AZ","Arizona","040","Navajo","0170","0","0",78706
"G0400190","1991","Pima, AZ","Arizona","040","Pima","0190","0","0",679813
"G0400210","1991","Pinal, AZ","Arizona","040","Pinal","0210","0","0",120987
"G0400230","1991","Santa Cruz, AZ","Arizona","040","Santa Cruz","0230","0","0",30918
"G0400250","1991","Yavapai, AZ","Arizona","040","Yavapai","0250","0","0",113119
"G0400270","1991","Yuma, AZ","Arizona","040","Yuma","0270","12 - Except for population count, data for another unit not enumerated separately are included with this unit. Rates recalculated by NHGIS.","6071",111967
"G0500010","1991","Arkansas, AR","Arkansas","050","Arkansas","0010","0","0",21536
"G0500030","1991","Ashley, AR","Arkansas","050","Ashley","0030","0","0",24447
"G0500050","1991","Baxter, AR","Arkansas","050","Baxter","0050","0","0",31884
"G0500070","1991","Benton, AR","Arkansas","050","Benton","0070","0","0",102583
"G0500090","1991","Boone, AR","Arkansas","050","Boone","0090","0","0",28788
"G0500110","1991","Bradley, AR","Arkansas","050","Bradley","0110","0","0",11863
"G0500130","1991","Calhoun, AR","Arkansas","050","Calhoun","0130","0","0",5805
"G0500150","1991","Carroll, AR","Arkansas","050","Carroll","0150","0","0",19358
"G0500170","1991","Chicot, AR","Arkansas","050","Chicot","0170","0","0",15611
"G0500190","1991","Clark, AR","Arkansas","050","Clark","0190","0","0",21630
"G0500210","1991","Clay, AR","Arkansas","050","Clay","0210","0","0",18082
"G0500230","1991","Cleburne, AR","Arkansas","050","Cleburne","0230","0","0",19973
"G0500250","1991","Cleveland, AR","Arkansas","050","Cleveland","0250","0","0",7803
"G0500270","1991","Columbia, AR","Arkansas","050","Columbia","0270","0","0",25878
"G0500290","1991","Conway, AR","Arkansas","050","Conway","0290","0","0",19255
"G0500310","1991","Craighead, AR","Arkansas","050","Craighead","0310","0","0",69809
"G0500330","1991","Crawford, AR","Arkansas","050","Crawford","0330","0","0",43685
"G0500350","1991","Crittenden, AR","Arkansas","050","Crittenden","0350","0","0",49700
"G0500370","1991","Cross, AR","Arkansas","050","Cross","0370","0","0",19209
"G0500390","1991","Dallas, AR","Arkansas","050","Dallas","0390","0","0",9614
"G0500410","1991","Desha, AR","Arkansas","050","Desha","0410","0","0",16626
"G0500430","1991","Drew, AR","Arkansas","050","Drew","0430","0","0",17508
"G0500450","1991","Faulkner, AR","Arkansas","050","Faulkner","0450","0","0",62352
"G0500470","1991","Franklin, AR","Arkansas","050","Franklin","0470","0","0",15102
"G0500490","1991","Fulton, AR","Arkansas","050","Fulton","0490","0","0",10047
"G0500510","1991","Garland, AR","Arkansas","050","Garland","0510","0","0",74844
"G0500530","1991","Grant, AR","Arkansas","050","Grant","0530","0","0",14120
"G0500550","1991","Greene, AR","Arkansas","050","Greene","0550","0","0",32332
"G0500570","1991","Hempstead, AR","Arkansas","050","Hempstead","0570","0","0",21868
"G0500590","1991","Hot Spring, AR","Arkansas","050","Hot Spring","0590","0","0",26260
"G0500610","1991","Howard, AR","Arkansas","050","Howard","0610","0","0",13742
"G0500630","1991","Independence, AR","Arkansas","050","Independence","0630","0","0",31522
"G0500650","1991","Izard, AR","Arkansas","050","Izard","0650","0","0",11550
"G0500670","1991","Jackson, AR","Arkansas","050","Jackson","0670","0","0",19019
"G0500690","1991","Jefferson, AR","Arkansas","050","Jefferson","0690","0","0",85631
"G0500710","1991","Johnson, AR","Arkansas","050","Johnson","0710","0","0",18717
"G0500730","1991","Lafayette, AR","Arkansas","050","Lafayette","0730","0","0",9486
"G0500750","1991","Lawrence, AR","Arkansas","050","Lawrence","0750","0","0",17619
"G0500770","1991","Lee, AR","Arkansas","050","Lee","0770","0","0",12908
"G0500790","1991","Lincoln, AR","Arkansas","050","Lincoln","0790","0","0",13833
"G0500810","1991","Little River, AR","Arkansas","050","Little River","0810","0","0",13965
"G0500830","1991","Logan, AR","Arkansas","050","Logan","0830","0","0",20655
"G0500850","1991","Lonoke, AR","Arkansas","050","Lonoke","0850","0","0",39891
"G0500870","1991","Madison, AR","Arkansas","050","Madison","0870","0","0",12093
"G0500890","1991","Marion, AR","Arkansas","050","Marion","0890","0","0",12258
"G0500910","1991","Miller, AR","Arkansas","050","Miller","0910","0","0",38637
"G0500930","1991","Mississippi, AR","Arkansas","050","Mississippi","0930","0","0",57456
"G0500950","1991","Monroe, AR","Arkansas","050","Monroe","0950","0","0",11142
"G0500970","1991","Montgomery, AR","Arkansas","050","Montgomery","0970","0","0",7902
"G0500990","1991","Nevada, AR","Arkansas","050","Nevada","0990","0","0",10020
"G0501010","1991","Newton, AR","Arkansas","050","Newton","1010","0","0",7774
"G0501030","1991","Ouachita, AR","Arkansas","050","Ouachita","1030","0","0",30026
"G0501050","1991","Perry, AR","Arkansas","050","Perry","1050","0","0",8102
"G0501070","1991","Phillips, AR","Arkansas","050","Phillips","1070","0","0",28166
"G0501090","1991","Pike, AR","Arkansas","050","Pike","1090","0","0",10034
"G0501110","1991","Poinsett, AR","Arkansas","050","Poinsett","1110","0","0",24401
"G0501130","1991","Polk, AR","Arkansas","050","Polk","1130","0","0",17491
"G0501150","1991","Pope, AR","Arkansas","050","Pope","1150","0","0",47393
"G0501170","1991","Prairie, AR","Arkansas","050","Prairie","1170","0","0",9408
"G0501190","1991","Pulaski, AR","Arkansas","050","Pulaski","1190","0","0",352441
"G0501210","1991","Randolph, AR","Arkansas","050","Randolph","1210","0","0",16655
"G0501230","1991","St. Francis, AR","Arkansas","050","St Francis","1230","0","0",28506
"G0501250","1991","Saline, AR","Arkansas","050","Saline","1250","0","0",66007
"G0501270","1991","Scott, AR","Arkansas","050","Scott","1270","0","0",10279
"G0501290","1991","Searcy, AR","Arkansas","050","Searcy","1290","0","0",7678
"G0501310","1991","Sebastian, AR","Arkansas","050","Sebastian","1310","0","0",101326
"G0501330","1991","Sevier, AR","Arkansas","050","Sevier","1330","0","0",14099
"G0501350","1991","Sharp, AR","Arkansas","050","Sharp","1350","0","0",14447
"G0501370","1991","Stone, AR","Arkansas","050","Stone","1370","0","0",10021
"G0501390","1991","Union, AR","Arkansas","050","Union","1390","0","0",46649
"G0501410","1991","Van Buren, AR","Arkansas","050","Van Buren","1410","0","0",14326
"G0501430","1991","Washington, AR","Arkansas","050","Washington","1430","0","0",118789
"G0501450","1991","White, AR","Arkansas","050","White","1450","0","0",56051
"G0501470","1991","Woodruff, AR","Arkansas","050","Woodruff","1470","0","0",9392
"G0501490","1991","Yell, AR","Arkansas","050","Yell","1490","0","0",18065
"G0600010","1991","Alameda, CA","California","060","Alameda","0010","0","0",1318543
"G0600030","1991","Alpine, CA","California","060","Alpine","0030","0","0",1162
"G0600050","1991","Amador, CA","California","060","Amador","0050","0","0",31741
"G0600070","1991","Butte, CA","California","060","Butte","0070","0","0",187678
"G0600090","1991","Calaveras, CA","California","060","Calaveras","0090","0","0",34023
"G0600110","1991","Colusa, CA","California","060","Colusa","0110","0","0",16572
"G0600130","1991","Contra Costa, CA","California","060","Contra Costa","0130","0","0",823183
"G0600150","1991","Del Norte, CA","California","060","Del Norte","0150","0","0",27012
"G0600170","1991","El Dorado, CA","California","060","El Dorado","0170","0","0",132724
"G0600190","1991","Fresno, CA","California","060","Fresno","0190","0","0",691569
"G0600210","1991","Glenn, CA","California","060","Glenn","0210","0","0",25181
"G0600230","1991","Humboldt, CA","California","060","Humboldt","0230","0","0",121375
"G0600250","1991","Imperial, CA","California","060","Imperial","0250","0","0",117143
"G0600270","1991","Inyo, CA","California","060","Inyo","0270","0","0",18312
"G0600290","1991","Kern, CA","California","060","Kern","0290","0","0",569346
"G0600310","1991","Kings, CA","California","060","Kings","0310","0","0",104334
"G0600330","1991","Lake, CA","California","060","Lake","0330","0","0",53036
"G0600350","1991","Lassen, CA","California","060","Lassen","0350","0","0",28001
"G0600370","1991","Los Angeles, CA","California","060","Los Angeles","0370","0","0",8948125
"G0600390","1991","Madera, CA","California","060","Madera","0390","0","0",94973
"G0600410","1991","Marin, CA","California","060","Marin","0410","0","0",233443
"G0600430","1991","Mariposa, CA","California","060","Mariposa","0430","0","0",15061
"G0600450","1991","Mendocino, CA","California","060","Mendocino","0450","0","0",81729
"G0600470","1991","Merced, CA","California","060","Merced","0470","0","0",186091
"G0600490","1991","Modoc, CA","California","060","Modoc","0490","0","0",9779
"G0600510","1991","Mono, CA","California","060","Mono","0510","0","0",10044
"G0600530","1991","Monterey, CA","California","060","Monterey","0530","0","0",364805
"G0600550","1991","Napa, CA","California","060","Napa","0550","0","0",112233
"G0600570","1991","Nevada, CA","California","060","Nevada","0570","0","0",81288
"G0600590","1991","Orange, CA","California","060","Orange","0590","0","0",2452691
"G0600610","1991","Placer, CA","California","060","Placer","0610","0","0",181611
"G0600630","1991","Plumas, CA","California","060","Plumas","0630","0","0",20167
"G0600650","1991","Riverside, CA","California","060","Riverside","0650","0","0",1246326
"G0600670","1991","Sacramento, CA","California","060","Sacramento","0670","0","0",1107559
"G0600690","1991","San Benito, CA","California","060","San Benito","0690","0","0",37329
"G0600710","1991","San Bernardino, CA","California","060","San Bernardino","0710","0","0",1492824
"G0600730","1991","San Diego, CA","California","060","San Diego","0730","0","0",2553122
"G0600750","1991","San Francisco, CA","California","060","San Francisco","0750","0","0",729708
"G0600770","1991","San Joaquin, CA","California","060","San Joaquin","0770","0","0",492694
"G0600790","1991","San Luis Obispo, CA","California","060","San Luis Obispo","0790","0","0",219895
"G0600810","1991","San Mateo, CA","California","060","San Mateo","0810","0","0",655493
"G0600830","1991","Santa Barbara, CA","California","060","Santa Barbara","0830","0","0",374910
"G0600850","1991","Santa Clara, CA","California","060","Santa Clara","0850","0","0",1513118
"G0600870","1991","Santa Cruz, CA","California","060","Santa Cruz","0870","0","0",229935
"G0600890","1991","Shasta, CA","California","060","Shasta","0890","0","0",153746
"G0600910","1991","Sierra, CA","California","060","Sierra","0910","0","0",3336
"G0600930","1991","Siskiyou, CA","California","060","Siskiyou","0930","0","0",44035
"G0600950","1991","Solano, CA","California","060","Solano","0950","0","0",354104
"G0600970","1991","Sonoma, CA","California","060","Sonoma","0970","0","0",397937
"G0600990","1991","Stanislaus, CA","California","060","Stanislaus","0990","0","0",386163
"G0601010","1991","Sutter, CA","California","060","Sutter","1010","0","0",67153
"G0601030","1991","Tehama, CA","California","060","Tehama","1030","0","0",51205
"G0601050","1991","Trinity, CA","California","060","Trinity","1050","0","0",13097
"G0601070","1991","Tulare, CA","California","060","Tulare","1070","0","0",323705
"G0601090","1991","Tuolumne, CA","California","060","Tuolumne","1090","0","0",50037
"G0601110","1991","Ventura, CA","California","060","Ventura","1110","0","0",675706
"G0601130","1991","Yolo, CA","California","060","Yolo","1130","0","0",145100
"G0601150","1991","Yuba, CA","California","060","Yuba","1150","0","0",59524
"G0800010","1991","Adams, CO","Colorado","080","Adams","0010","0","0",274311
"G0800030","1991","Alamosa, CO","Colorado","080","Alamosa","0030","0","0",13926
"G0800050","1991","Arapahoe, CO","Colorado","080","Arapahoe","0050","0","0",406279
"G0800070","1991","Archuleta, CO","Colorado","080","Archuleta","0070","0","0",5557
"G0800090","1991","Baca, CO","Colorado","080","Baca","0090","0","0",4527
"G0800110","1991","Bent, CO","Colorado","080","Bent","0110","0","0",4928
"G0800130","1991","Boulder, CO","Colorado","080","Boulder","0130","0","0",232846
"G0800150","1991","Chaffee, CO","Colorado","080","Chaffee","0150","0","0",12788
"G0800170","1991","Cheyenne, CO","Colorado","080","Cheyenne","0170","0","0",2377
"G0800190","1991","Clear Creek, CO","Colorado","080","Clear Creek","0190","0","0",7852
"G0800210","1991","Conejos, CO","Colorado","080","Conejos","0210","0","0",7545
"G0800230","1991","Costilla, CO","Colorado","080","Costilla","0230","0","0",3262
"G0800250","1991","Crowley, CO","Colorado","080","Crowley","0250","0","0",4072
"G0800270","1991","Custer, CO","Colorado","080","Custer","0270","0","0",2004
"G0800290","1991","Delta, CO","Colorado","080","Delta","0290","0","0",21703
"G0800310","1991","Denver, CO","Colorado","080","Denver","0310","0","0",478352
"G0800330","1991","Dolores, CO","Colorado","080","Dolores","0330","0","0",1401
"G0800350","1991","Douglas, CO","Colorado","080","Douglas","0350","0","0",67060
"G0800370","1991","Eagle, CO","Colorado","080","Eagle","0370","0","0",23941
"G0800390","1991","Elbert, CO","Colorado","080","Elbert","0390","0","0",10247
"G0800410","1991","El Paso, CO","Colorado","080","El Paso","0410","0","0",404419
"G0800430","1991","Fremont, CO","Colorado","080","Fremont","0430","0","0",32356
"G0800450","1991","Garfield, CO","Colorado","080","Garfield","0450","0","0",31384
"G0800470","1991","Gilpin, CO","Colorado","080","Gilpin","0470","0","0",3171
"G0800490","1991","Grand, CO","Colorado","080","Grand","0490","0","0",8251
"G0800510","1991","Gunnison, CO","Colorado","080","Gunnison","0510","0","0",10613
"G0800530","1991","Hinsdale, CO","Colorado","080","Hinsdale","0530","0","0",472
"G0800550","1991","Huerfano, CO","Colorado","080","Huerfano","0550","0","0",6032
"G0800570","1991","Jackson, CO","Colorado","080","Jackson","0570","0","0",1609
"G0800590","1991","Jefferson, CO","Colorado","080","Jefferson","0590","0","0",447371
"G0800610","1991","Kiowa, CO","Colorado","080","Kiowa","0610","0","0",1631
"G0800630","1991","Kit Carson, CO","Colorado","080","Kit Carson","0630","0","0",7252
"G0800650","1991","Lake, CO","Colorado","080","Lake","0650","0","0",6255
"G0800670","1991","La Plata, CO","Colorado","080","La Plata","0670","0","0",33684
"G0800690","1991","Larimer, CO","Colorado","080","Larimer","0690","0","0",193154
"G0800710","1991","Las Animas, CO","Colorado","080","Las Animas","0710","0","0",13567
"G0800730","1991","Lincoln, CO","Colorado","080","Lincoln","0730","0","0",5061
"G0800750","1991","Logan, CO","Colorado","080","Logan","0750","0","0",17594
"G0800770","1991","Mesa, CO","Colorado","080","Mesa","0770","0","0",96348
"G0800790","1991","Mineral, CO","Colorado","080","Mineral","0790","0","0",574
"G0800810","1991","Moffat, CO","Colorado","080","Moffat","0810","0","0",11518
"G0800830","1991","Montezuma, CO","Colorado","080","Montezuma","0830","0","0",19104
"G0800850","1991","Montrose, CO","Colorado","080","Montrose","0850","0","0",25211
"G0800870","1991","Morgan, CO","Colorado","080","Morgan","0870","0","0",22619
"G0800890","1991","Otero, CO","Colorado","080","Otero","0890","0","0",20126
"G0800910","1991","Ouray, CO","Colorado","080","Ouray","0910","0","0",2438
"G0800930","1991","Park, CO","Colorado","080","Park","0930","0","0",7655
"G0800950","1991","Phillips, CO","Colorado","080","Phillips","0950","0","0",4206
"G0800970","1991","Pitkin, CO","Colorado","080","Pitkin","0970","0","0",12877
"G0800990","1991","Prowers, CO","Colorado","080","Prowers","0990","0","0",13349
"G0801010","1991","Pueblo, CO","Colorado","080","Pueblo","1010","0","0",123447
"G0801030","1991","Rio Blanco, CO","Colorado","080","Rio Blanco","1030","0","0",6134
"G0801050","1991","Rio Grande, CO","Colorado","080","Rio Grande","1050","0","0",10814
"G0801070","1991","Routt, CO","Colorado","080","Routt","1070","0","0",14807
"G0801090","1991","Saguache, CO","Colorado","080","Saguache","1090","0","0",4690
"G0801110","1991","San Juan, CO","Colorado","080","San Juan","1110","0","0",705
"G0801130","1991","San Miguel, CO","Colorado","080","San Miguel","1130","0","0",4108
"G0801150","1991","Sedgwick, CO","Colorado","080","Sedgwick","1150","0","0",2692
"G0801170","1991","Summit, CO","Colorado","080","Summit","1170","0","0",13962
"G0801190","1991","Teller, CO","Colorado","080","Teller","1190","0","0",12808
"G0801210","1991","Washington, CO","Colorado","080","Washington","1210","0","0",4813
"G0801230","1991","Weld, CO","Colorado","080","Weld","1230","0","0",134262
"G0801250","1991","Yuma, CO","Colorado","080","Yuma","1250","0","0",8998
"G0900010","1991","Fairfield, CT","Connecticut","090","Fairfield","0010","0","0",833094
"G0900030","1991","Hartford, CT","Connecticut","090","Hartford","0030","0","0",854316
"G0900050","1991","Litchfield, CT","Connecticut","090","Litchfield","0050","0","0",175469
"G0900070","1991","Middlesex, CT","Connecticut","090","Middlesex","0070","0","0",144146
"G0900090","1991","New Haven, CT","Connecticut","090","New Haven","0090","0","0",807490
"G0900110","1991","New London, CT","Connecticut","090","New London","0110","0","0",255761
"G0900130","1991","Tolland, CT","Connecticut","090","Tolland","0130","0","0",129017
"G0900150","1991","Windham, CT","Connecticut","090","Windham","0150","0","0",103602
"G1000010","1991","Kent, DE","Delaware","100","Kent","0010","0","0",114288
"G1000030","1991","New Castle, DE","Delaware","100","New Castle","0030","0","0",450843
"G1000050","1991","Sussex, DE","Delaware","100","Sussex","0050","0","0",117949
"G1100010","1991","District of Columbia","District Of Columbia","110","District of Columbia","0010","0","0",600870
"G1200010","1991","Alachua, FL","Florida","120","Alachua","0010","0","0",188259
"G1200030","1991","Baker, FL","Florida","120","Baker","0030","0","0",19262
"G1200050","1991","Bay, FL","Florida","120","Bay","0050","0","0",130000
"G1200070","1991","Bradford, FL","Florida","120","Bradford","0070","0","0",23243
"G1200090","1991","Brevard, FL","Florida","120","Brevard","0090","0","0",415512
"G1200110","1991","Broward, FL","Florida","120","Broward","0110","0","0",1296261
"G1200130","1991","Calhoun, FL","Florida","120","Calhoun","0130","0","0",11317
"G1200150","1991","Charlotte, FL","Florida","120","Charlotte","0150","0","0",117813
"G1200170","1991","Citrus, FL","Florida","120","Citrus","0170","0","0",97569
"G1200190","1991","Clay, FL","Florida","120","Clay","0190","0","0",109721
"G1200210","1991","Collier, FL","Florida","120","Collier","0210","0","0",163988
"G1200230","1991","Columbia, FL","Florida","120","Columbia","0230","0","0",43715
"G1200270","1991","DeSoto, FL","Florida","120","Desoto","0270","0","0",25266
"G1200290","1991","Dixie, FL","Florida","120","Dixie","0290","0","0",11099
"G1200310","1991","Duval, FL","Florida","120","Duval","0310","0","0",693469
"G1200330","1991","Escambia, FL","Florida","120","Escambia","0330","0","0",267643
"G1200350","1991","Flagler, FL","Florida","120","Flagler","0350","0","0",31497
"G1200370","1991","Franklin, FL","Florida","120","Franklin","0370","0","0",9380
"G1200390","1991","Gadsden, FL","Florida","120","Gadsden","0390","0","0",42356
"G1200410","1991","Gilchrist, FL","Florida","120","Gilchrist","0410","0","0",10332
"G1200430","1991","Glades, FL","Florida","120","Glades","0430","0","0",7698
"G1200450","1991","Gulf, FL","Florida","120","Gulf","0450","0","0",11422
"G1200470","1991","Hamilton, FL","Florida","120","Hamilton","0470","0","0",11217
